Messstelle:                ;Bregenz, Bl 50.1.08
HZB-Nummer:                ;322230
HD-Nummer:                 ;50.1.08
DBMS-Nummer:               ;8002110
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Rheintal [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.01.2013
 Geländehöhe:              ;398,58
 Messpunkthöhe:            ;399,31
 Sohllage:                 ;392,08
 T-Messtiefe u.GOK:        ;5,07
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  14.12.2004               ;09 43 24                 ;47 30 12
  01.01.1978               ;09 43 24                 ;47 30 12
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.12.1978 07:01:00   ;   395,97 ;     
15.01.1979 07:01:00   ;   396,10 ;     
08.12.1980 07:01:00   ;   395,90 ;     
02.03.1981 07:01:00   ;   395,75 ;     
06.12.1982 07:01:00   ;   395,97 ;     
21.11.1983 07:01:00   ;   395,68 ;     
19.03.1984 07:01:00   ;   395,66 ;     
30.12.1985 07:01:00   ;   395,13 ;     
01.01.1986 00:00:05   ;   395,14 ;     
07.12.1987 07:01:00   ;   395,76 ;     
14.11.1988 07:01:00   ;   395,75 ;     
11.12.1989 07:01:00   ;   395,50 ;     
05.02.1990 07:01:00   ;   395,28 ;     
18.03.1991 07:01:00   ;   395,21 ;     
19.10.1992 07:01:00   ;   395,88 ;     
08.03.1993 07:01:00   ;   396,02 ;     
31.10.1994 07:01:00   ;   395,81 ;     
18.12.1995 07:01:00   ;   396,08 ;     
18.03.1996 07:01:00   ;   395,79 ;     
10.02.1997 07:01:00   ;   395,80 ;     
16.02.1998 07:01:00   ;   396,00 ;     
27.09.1999 07:01:00   ;   395,99 ;     
17.01.2000 07:01:00   ;   396,16 ;     
01.01.2001 07:01:00   ;   396,19 ;     
28.01.2002 07:01:00   ;   396,46 ;     
29.09.2003 07:01:00   ;   396,03 ;     
20.12.2004 07:01:00   ;   396,04 ;     
05.12.2005 07:01:00   ;   395,83 ;     
13.02.2006 09:27:00   ;   395,80 ;     
29.01.2007 07:01:00   ;   395,45 ;     
25.02.2008 07:01:00   ;   395,76 ;     
09.02.2009 07:01:00   ;   395,80 ;     
01.02.2010 07:01:00   ;   395,95 ;     
05.12.2011 07:01:00   ;   396,36 ;     
19.03.2012 07:01:00   ;   396,25 ;     
01.03.2013 21:30:00   ;   396,40 ;     
16.12.2014 03:30:00   ;   396,46 ;     
19.11.2015 06:00:00   ;   396,26 ;     
31.12.2016 06:00:00   ;   396,28 ;     
07.01.2017 06:00:00   ;   396,23 ;     
30.11.2018 06:00:00   ;   395,89 ;     
05.01.2019 06:00:00   ;   396,68 ;     
24.01.2020 13:00:00   ;   396,66 ;     
22.04.2021 06:00:00   ;   396,38 ;     
