Messstelle:                ;Urfahr, Bl 2132.013
HZB-Nummer:                ;323246
HD-Nummer:                 ;2132.013
DBMS-Nummer:               ;4002425
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.03.1976
 Geländehöhe:              ;252,35
 Messpunkthöhe:            ;253,10
 Sohllage:                 ;238,60
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 18 53                 ;48 19 28
  01.01.2003               ;14 18 54                 ;48 19 30
  04.03.1976               ;14 18 54                 ;48 19 30
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.12.1980 07:01:00   ;   249,32 ;     
26.11.1981 07:01:00   ;   249,34 ;     
09.12.1982 07:01:00   ;   249,01 ;     
24.11.1983 07:01:00   ;   248,88 ;     
13.12.1984 07:01:00   ;   248,77 ;     
03.01.1985 07:01:00   ;   248,81 ;     
04.12.1986 07:01:00   ;   248,92 ;     
17.12.1987 07:01:00   ;   248,50 ;     
03.03.1988 07:01:00   ;   248,40 ;     
14.12.1989 07:01:00   ;   248,80 ;     
08.02.1990 07:01:00   ;   248,74 ;     
25.04.1991 07:01:00   ;   248,76 ;     
22.10.1992 07:01:00   ;   248,83 ;     
09.12.1993 07:01:00   ;   248,73 ;     
29.09.1994 07:01:00   ;   248,67 ;     
19.01.1995 07:01:00   ;   248,68 ;     
14.03.1996 07:01:00   ;   248,81 ;     
06.02.1997 07:01:00   ;   248,76 ;     
05.03.1998 07:01:00   ;   248,71 ;     
09.12.1999 07:01:00   ;   248,59 ;     
13.01.2000 07:01:00   ;   248,58 ;     
04.01.2001 07:01:00   ;   248,76 ;     
17.01.2002 07:01:00   ;   249,01 ;     
31.12.2003 23:59:55   ;   248,86 ;     
08.01.2004 07:01:00   ;   248,85 ;     
22.12.2005 07:01:00   ;   248,70 ;     
21.12.2006 07:01:00   ;   248,64 ;     
01.02.2007 07:01:00   ;   248,83 ;     
18.12.2008 07:01:00   ;   249,03 ;     
15.01.2009 07:01:00   ;   248,99 ;     
11.02.2010 07:01:00   ;   248,89 ;     
01.12.2011 07:01:00   ;   248,96 ;     
01.01.2012 00:00:05   ;   249,03 ;     
03.10.2013 07:01:00   ;   249,14 ;     
30.12.2014 07:01:00   ;   248,95 ;     
01.01.2015 00:00:05   ;   248,96 ;     
31.12.2016 23:59:55   ;   249,18 ;     
20.10.2017 07:01:00   ;   248,90 ;     
30.11.2018 07:01:00   ;   249,13 ;     
06.12.2019 07:01:00   ;   249,12 ;     
18.12.2020 07:01:00   ;   248,81 ;     
15.01.2021 07:01:00   ;   248,79 ;     
