Messstelle:                ;Haus, Bl  1100
HZB-Nummer:                ;332767
HD-Nummer:                 ;uw1100
DBMS-Nummer:               ;6002679
PorenGW-Gebiet:            ;157 Oberes Ennstal
Grundwasserkörper:         ;Oberes Ennstal (Landesgrenze bis Trautenfels) [DUJ
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1987
 Geländehöhe:              ;702,64
 Messpunkthöhe:            ;703,54
 Sohllage:                 ;694,74
 T-Messtiefe u.GOK:        ;4,10
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;13 46 59                 ;47 25 00
  01.01.1987               ;13 46 59                 ;47 24 58
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.02.1987 07:01:00   ;   699,09 ;     
11.03.1988 07:01:00   ;   699,21 ;     
31.12.1989 07:01:00   ;   699,30 ;     
08.02.1990 07:01:00   ;   699,18 ;     
23.02.1991 07:01:00   ;   699,25 ;     
27.02.1992 07:01:00   ;   699,41 ;     
15.03.1993 07:01:00   ;   699,17 ;     
26.12.1994 07:01:00   ;   699,25 ;     
04.02.1995 07:01:00   ;   699,11 ;     
14.03.1996 07:01:00   ;   698,90 ;     
12.02.1997 12:00:00   ;   699,29 ;     
03.03.1998 12:00:00   ;   699,28 ;     
23.12.1999 12:00:00   ;   699,16 ;     
26.01.2000 12:00:00   ;   699,10 ;     
07.02.2001 22:48:15   ;   699,20 ;     
20.01.2002 21:55:40   ;   699,15 ;     
30.08.2003 01:18:50   ;   699,52 ;     
12.03.2004 21:34:10   ;   699,33 ;     
16.03.2005 22:45:10   ;   699,19 ;     
21.03.2006 10:19:20   ;   699,38 ;     
06.01.2007 05:55:00   ;   699,55 ;     
20.12.2008 22:15:40   ;   699,54 ;     
28.02.2009 12:09:55   ;   699,39 ;     
27.02.2010 14:28:40   ;   699,36 ;     
31.12.2011 08:00:00   ;   699,26 ;     
20.02.2012 06:00:00   ;   699,23 ;     
05.03.2013 19:00:00   ;   699,40 ;     
30.01.2014 07:00:00   ;   699,31 ;     
31.12.2015 08:00:00   ;   699,14 ;     
19.01.2016 18:00:00   ;   699,09 ;     
30.01.2017 05:00:00   ;   699,09 ;     
20.12.2018 18:00:00   ;   699,02 ;     
15.02.2019 08:00:00   ;   699,13 ;     
31.12.2020 11:00:00   ;   699,18 ;     
22.12.2021 10:00:00   ;   698,97 ;     
