Messstelle:                ;St.Johann, Bl 418
HZB-Nummer:                ;313460
HD-Nummer:                 ;
DBMS-Nummer:               ;3002515
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;20.06.1990
 Geländehöhe:              ;187,94
 Messpunkthöhe:            ;188,69
 Sohllage:                 ;182,09
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 47 37                 ;48 24 00
  11.05.1968               ;15 47 36                 ;48 24 00
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
06.12.1969 07:01:00   ;   184,33 ;     
21.11.1970 07:01:00   ;   184,47 ;     
31.12.1971 23:59:55   ;   184,12 ;     
01.01.1972 07:01:00   ;   184,12 ;     
05.11.1973 07:01:00   ;   184,05 ;     
21.01.1974 07:01:00   ;   184,05 ;     
30.06.1975 07:01:00   ;   184,15 ;     
19.07.1976 07:01:00   ;   184,22 ;     
17.10.1977 07:01:00   ;   184,55 ;     
16.10.1978 07:01:00   ;   184,24 ;     
12.11.1979 07:01:00   ;   184,39 ;     
06.10.1980 07:01:00   ;   184,44 ;     
06.07.1981 07:01:00   ;   184,33 ;     
29.11.1982 07:01:00   ;   184,41 ;     
31.10.1983 07:01:00   ;   184,11 ;     
24.09.1984 07:01:00   ;   184,08 ;     
01.01.1985 00:00:05   ;   184,15 ;     
20.10.1986 07:01:00   ;   184,33 ;     
01.01.1987 00:00:05   ;   184,41 ;     
19.09.1988 07:01:00   ;   184,30 ;     
01.01.1989 00:00:05   ;   184,41 ;     
29.01.1990 07:01:00   ;   184,41 ;     
24.06.1991 07:01:00   ;   184,64 ;     
29.06.1992 07:01:00   ;   184,52 ;     
20.09.1993 07:01:00   ;   184,52 ;     
19.09.1994 07:01:00   ;   184,49 ;     
19.06.1995 07:01:00   ;   184,49 ;     
01.01.1996 00:00:05   ;   184,69 ;     
23.06.1997 07:01:00   ;   184,64 ;     
31.08.1998 07:01:00   ;   184,67 ;     
21.06.1999 07:01:00   ;   184,66 ;     
27.07.2000 07:01:00   ;   184,63 ;     
20.08.2001 07:01:00   ;   184,56 ;     
29.07.2002 07:01:00   ;   184,66 ;     
07.04.2003 07:01:00   ;   184,67 ;     
11.10.2004 07:01:00   ;   184,64 ;     
10.01.2005 07:01:00   ;   184,80 ;     
18.09.2006 07:01:00   ;   184,71 ;     
06.08.2007 07:01:00   ;   184,71 ;     
09.06.2008 07:01:00   ;   184,74 ;     
19.01.2009 07:01:00   ;   184,76 ;     
08.02.2010 07:01:00   ;   184,88 ;     
10.12.2012 07:01:00   ;   184,66 ;     
01.01.2013 00:00:05   ;   184,68 ;     
10.03.2014 07:01:00   ;   184,61 ;     
28.09.2015 07:01:00   ;   184,47 ;     
01.02.2016 07:01:00   ;   184,72 ;     
17.07.2017 07:01:00   ;   184,56 ;     
20.08.2018 07:01:00   ;   184,52 ;     
03.07.2019 07:01:00   ;   184,63 ;     
21.09.2020 07:01:00   ;   184,48 ;     
05.07.2021 07:01:00   ;   184,64 ;     
