Messstelle:                ;Mollersdorf, Br 1967.007
HZB-Nummer:                ;327023
HD-Nummer:                 ;
DBMS-Nummer:               ;3002743
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1980
 Geländehöhe:              ;179,85
 Messpunkthöhe:            ;180,35
 Sohllage:                 ;173,83
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 00 06                 ;48 22 19
  01.01.1980               ;16 00 07                 ;48 22 18
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
09.10.1980 07:01:00   ;   176,44 ;     
21.08.1981 07:01:00   ;   176,11 ;     
24.09.1982 07:01:00   ;   176,16 ;     
07.10.1983 07:01:00   ;   175,77 ;     
10.08.1984 07:01:00   ;   175,79 ;     
18.01.1985 07:01:00   ;   176,02 ;     
25.10.1986 07:01:00   ;   176,31 ;     
16.01.1987 07:01:00   ;   176,31 ;     
05.11.1988 07:01:00   ;   176,38 ;     
29.12.1989 07:01:00   ;   176,36 ;     
13.10.1990 07:01:00   ;   176,12 ;     
02.08.1991 07:01:00   ;   176,21 ;     
01.10.1992 07:01:00   ;   176,00 ;     
20.08.1993 07:01:00   ;   175,91 ;     
07.10.1994 07:01:00   ;   175,78 ;     
01.01.1995 00:00:05   ;   175,87 ;     
01.01.1996 00:00:05   ;   176,16 ;     
25.06.1997 07:01:00   ;   176,49 ;     
04.09.1998 07:01:00   ;   176,37 ;     
01.01.1999 00:00:05   ;   176,54 ;     
21.07.2000 07:01:00   ;   176,29 ;     
31.08.2001 07:01:00   ;   176,11 ;     
01.01.2002 00:00:05   ;   176,38 ;     
12.09.2003 07:01:00   ;   176,44 ;     
17.09.2004 07:01:00   ;   176,44 ;     
01.07.2005 07:01:00   ;   176,49 ;     
15.12.2006 07:01:00   ;   176,71 ;     
24.08.2007 07:01:00   ;   176,33 ;     
12.09.2008 07:01:00   ;   176,64 ;     
10.01.2009 07:01:00   ;   176,78 ;     
01.01.2010 00:00:05   ;   177,05 ;     
07.10.2011 07:01:00   ;   176,50 ;     
31.08.2012 07:01:00   ;   176,37 ;     
01.01.2013 00:00:05   ;   176,54 ;     
01.08.2014 07:01:00   ;   176,51 ;     
03.09.2015 07:01:00   ;   176,32 ;     
30.09.2016 07:01:00   ;   176,55 ;     
17.09.2017 07:01:00   ;   176,30 ;     
19.08.2018 07:01:00   ;   176,31 ;     
07.10.2019 07:01:00   ;   176,40 ;     
01.06.2020 07:01:00   ;   176,36 ;     
12.07.2021 07:01:00   ;   176,40 ;     
