Messstelle:                ;Kleinmünchen, Bl 27.118
HZB-Nummer:                ;377440
HD-Nummer:                 ;2127.118
DBMS-Nummer:               ;4002904
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.01.1993
 Geländehöhe:              ;261,55
 Messpunkthöhe:            ;262,30
 Sohllage:                 ;252,35
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 18 19                 ;48 16 14
  01.01.2003               ;14 18 22                 ;48 16 17
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.07.1993 07:01:00   ;   253,62 ;     
18.03.1994 07:01:00   ;   253,77 ;     
01.01.1995 00:00:05   ;   253,97 ;     
15.02.1996 07:01:00   ;   254,21 ;     
30.10.1997 07:01:00   ;   254,54 ;     
12.11.1998 07:01:00   ;   254,25 ;     
21.01.1999 07:01:00   ;   254,49 ;     
21.12.2000 07:01:00   ;   254,30 ;     
15.03.2001 07:01:00   ;   254,20 ;     
31.01.2002 07:01:00   ;   254,46 ;     
30.12.2003 07:01:00   ;   254,52 ;     
31.12.2004 23:59:55   ;   253,68 ;     
20.01.2005 07:01:00   ;   253,55 ;     
17.02.2006 07:01:00   ;   253,97 ;     
06.09.2007 07:01:00   ;   253,95 ;     
18.12.2008 07:01:00   ;   253,83 ;     
12.02.2009 07:01:00   ;   253,76 ;     
01.01.2010 00:00:05   ;   253,94 ;     
15.12.2011 07:01:00   ;   253,77 ;     
20.12.2012 07:01:00   ;   253,64 ;     
01.01.2013 00:00:05   ;   253,73 ;     
19.12.2014 07:01:00   ;   253,45 ;     
20.11.2015 07:01:00   ;   253,26 ;     
12.05.2016 10:15:00   ;   253,14 ;     
24.01.2017 07:01:00   ;   253,53 ;     
14.12.2018 07:01:00   ;   253,22 ;     
06.05.2019 10:00:00   ;   253,07 ;     
20.11.2020 07:01:00   ;   252,75 ;     
12.03.2021 07:01:00   ;   252,88 ;     
