Messstelle:                ;Rapperswinkel, Bl 12.6
HZB-Nummer:                ;375451
HD-Nummer:                 ;W12.6
DBMS-Nummer:               ;4002739
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;271,43
 Messpunkthöhe:            ;272,23
 Sohllage:                 ;264,02
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 15 01                 ;48 12 39
  01.01.2003               ;14 15 09                 ;48 12 45
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.07.1993 07:01:00   ;   268,20 ;     
23.09.1994 07:01:00   ;   268,12 ;     
03.08.1995 07:01:00   ;   268,14 ;     
14.03.1996 07:01:00   ;   268,12 ;     
22.11.1997 07:01:00   ;   268,16 ;     
19.02.1998 07:01:00   ;   268,18 ;     
17.12.1999 07:01:00   ;   268,00 ;     
14.09.2000 07:01:00   ;   268,05 ;     
03.11.2001 07:01:00   ;   267,96 ;     
03.08.2002 07:01:00   ;   268,07 ;     
29.11.2003 07:01:00   ;   268,02 ;     
31.12.2004 23:59:55   ;   268,07 ;     
17.01.2005 07:01:00   ;   268,03 ;     
23.12.2006 07:01:00   ;   268,10 ;     
01.01.2007 00:00:05   ;   268,12 ;     
06.02.2008 07:01:00   ;   268,34 ;     
31.12.2009 23:59:55   ;   268,43 ;     
08.12.2010 07:01:00   ;   268,11 ;     
30.11.2011 07:01:00   ;   268,10 ;     
21.05.2012 07:01:00   ;   268,14 ;     
01.05.2013 07:01:00   ;   268,25 ;     
19.03.2014 07:01:00   ;   268,15 ;     
25.08.2015 07:01:00   ;   268,18 ;     
31.12.2016 23:59:55   ;   268,10 ;     
01.02.2017 07:01:00   ;   268,00 ;     
12.06.2018 07:01:00   ;   267,95 ;     
03.12.2019 07:01:00   ;   267,96 ;     
23.04.2020 00:00:00   ;   267,94 ;     
19.01.2021 07:01:00   ;   267,91 ;     
