Messstelle:                ;Hundsdorf, Bl 508
HZB-Nummer:                ;338194
HD-Nummer:                 ;
DBMS-Nummer:               ;2002112
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;15.05.2017
 Geländehöhe:              ;442,20
 Messpunkthöhe:            ;442,84
 Sohllage:                 ;430,04
 T-Messtiefe u.GOK:        ;8,36
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  05.05.1965               ;14 12 00                 ;46 31 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.09.1992 07:01:00   ;   436,04 ;     
19.07.1993 07:01:00   ;   436,14 ;     
22.08.1994 07:01:00   ;   436,16 ;     
25.12.1995 07:01:00   ;   436,05 ;     
01.01.1996 00:00:05   ;   436,08 ;     
02.11.1997 07:30:00   ;   436,06 ;     
22.06.1998 07:30:00   ;   436,10 ;     
22.02.1999 07:30:00   ;   436,20 ;     
25.09.2000 07:30:00   ;   436,19 ;     
10.09.2001 07:30:00   ;   436,07 ;     
04.02.2002 07:30:00   ;   436,08 ;     
25.08.2003 07:30:00   ;   436,05 ;     
15.03.2004 07:30:00   ;   436,35 ;     
07.03.2005 07:30:00   ;   436,21 ;     
13.11.2006 07:30:00   ;   436,04 ;     
27.08.2007 07:30:00   ;   436,05 ;     
01.01.2008 00:00:05   ;   436,22 ;     
16.03.2009 07:30:00   ;   436,18 ;     
09.08.2010 07:30:00   ;   436,28 ;     
24.03.2011 10:00:00   ;   435,89 ;     
14.02.2012 19:00:00   ;   436,00 ;     
05.10.2013 11:00:00   ;   435,99 ;     
04.08.2014 22:00:00   ;   436,35 ;     
05.09.2015 12:00:00   ;   436,20 ;     
11.01.2016 15:00:00   ;   436,25 ;     
16.08.2017 12:00:00   ;   435,26 ;     
23.10.2018 00:00:00   ;   436,21 ;     
31.10.2019 00:00:00   ;   436,24 ;     
06.05.2020 07:12:25   ;   436,40 ;     
29.10.2021 00:00:00   ;   436,20 ;     
