Messstelle:                ;Acharting, Bl 1
HZB-Nummer:                ;320929
HD-Nummer:                 ;
DBMS-Nummer:               ;5002061
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;21.03.2022
 Geländehöhe:              ;400,66
 Messpunkthöhe:            ;401,60
 Sohllage:                 ;394,64
 T-Messtiefe u.GOK:        ;5,56
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.08.1994               ;12 59 08                 ;47 53 27
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.10.1995 07:01:00   ;   398,24 ;     
30.12.1996 07:01:00   ;   397,76 ;     
17.11.1997 09:00:00   ;   397,15 ;     
24.09.1999 03:00:00   ;   398,21 ;     
18.12.2000 14:00:00   ;   398,12 ;     
24.11.2001 18:00:00   ;   398,17 ;     
17.07.2002 15:00:00   ;   398,27 ;     
08.09.2003 21:00:00   ;   397,59 ;     
07.01.2004 08:00:00   ;   397,64 ;     
01.01.2005 11:00:00   ;   397,81 ;     
10.02.2006 16:00:00   ;   397,82 ;     
30.08.2007 18:00:00   ;   397,74 ;     
13.11.2008 10:00:00   ;   397,54 ;     
03.02.2009 13:00:00   ;   397,71 ;     
07.12.2010 15:00:00   ;   397,72 ;     
07.12.2011 03:00:00   ;   397,66 ;     
15.12.2012 11:00:00   ;   397,90 ;     
12.09.2013 20:00:00   ;   397,94 ;     
17.03.2014 06:00:00   ;   397,72 ;     
31.12.2015 07:00:00   ;   397,26 ;     
06.01.2016 15:00:00   ;   397,22 ;     
30.01.2017 18:00:00   ;   397,60 ;     
30.11.2018 04:00:00   ;   397,24 ;     
24.12.2019 10:00:00   ;   397,84 ;     
01.02.2020 09:00:00   ;   397,76 ;     
03.12.2021 10:00:00   ;   397,71 ;     
