Messstelle:                ;Kittsee, Bl 26
HZB-Nummer:                ;335570
HD-Nummer:                 ;
DBMS-Nummer:               ;1002265
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Heideboden [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;139,27
 Messpunkthöhe:            ;140,37
 Sohllage:                 ;126,37
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1993               ;17 02 31                 ;48 05 54
  31.12.1992               ;17 02 26                 ;48 05 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
11.01.1993 07:01:00   ;   131,23 ;     
01.01.1994 00:00:05   ;   131,40 ;     
02.01.1995 07:01:00   ;   131,56 ;     
01.01.1996 00:00:05   ;   131,98 ;     
11.08.1997 09:00:00   ;   132,51 ;     
21.09.1998 09:00:00   ;   132,27 ;     
01.01.1999 00:00:05   ;   132,45 ;     
03.01.2000 09:00:00   ;   132,57 ;     
01.10.2001 09:00:00   ;   132,26 ;     
04.02.2002 09:00:00   ;   132,23 ;     
29.12.2003 09:00:00   ;   132,58 ;     
28.06.2004 09:00:00   ;   132,32 ;     
26.09.2005 09:00:00   ;   132,19 ;     
01.01.2006 00:00:05   ;   132,24 ;     
13.08.2007 09:00:00   ;   132,31 ;     
31.12.2008 23:59:55   ;   132,39 ;     
02.02.2009 09:00:00   ;   132,33 ;     
01.01.2010 00:00:05   ;   132,89 ;     
31.12.2011 23:59:55   ;   132,84 ;     
23.12.2012 08:25:00   ;   132,39 ;     
01.01.2013 00:00:05   ;   132,39 ;     
24.07.2014 10:00:00   ;   132,60 ;     
30.12.2015 10:00:00   ;   132,77 ;     
31.12.2016 23:59:55   ;   132,58 ;     
14.11.2017 08:25:00   ;   132,22 ;     
01.01.2018 00:00:05   ;   132,25 ;     
01.01.2019 00:00:05   ;   132,30 ;     
23.09.2020 13:00:00   ;   132,23 ;     
29.12.2021 13:00:00   ;   132,39 ;     
