Messstelle:                ;Lachstatt, Bl 2131.005
HZB-Nummer:                ;376681
HD-Nummer:                 ;2131.005
DBMS-Nummer:               ;4002698
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;04.03.1976
 Geländehöhe:              ;252,52
 Messpunkthöhe:            ;253,22
 Sohllage:                 ;243,23
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 20 14                 ;48 19 20
  01.01.2003               ;14 20 17                 ;48 19 21
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.12.1980 07:01:00   ;   248,57 ;     
16.07.1981 07:01:00   ;   248,47 ;     
02.12.1982 07:01:00   ;   248,23 ;     
22.12.1983 07:01:00   ;   248,11 ;     
31.12.1984 23:59:55   ;   248,08 ;     
03.01.1985 07:01:00   ;   248,07 ;     
11.12.1986 07:01:00   ;   248,43 ;     
27.07.1988 07:01:00   ;   248,08 ;     
14.12.1989 07:01:00   ;   248,16 ;     
06.09.1990 07:01:00   ;   248,03 ;     
02.05.1991 07:01:00   ;   248,02 ;     
22.10.1992 07:01:00   ;   248,09 ;     
02.12.1993 07:01:00   ;   247,99 ;     
29.09.1994 07:01:00   ;   247,94 ;     
01.01.1995 00:00:05   ;   248,01 ;     
07.03.1996 07:01:00   ;   248,25 ;     
06.02.1997 07:01:00   ;   248,18 ;     
10.06.1998 07:01:00   ;   248,06 ;     
16.12.1999 07:01:00   ;   247,97 ;     
28.09.2000 07:01:00   ;   247,86 ;     
01.01.2001 00:00:05   ;   248,28 ;     
01.08.2002 07:01:00   ;   248,50 ;     
25.09.2003 07:01:00   ;   248,34 ;     
04.11.2004 07:01:00   ;   248,17 ;     
29.12.2005 07:01:00   ;   247,82 ;     
01.01.2006 00:00:05   ;   247,83 ;     
01.01.2007 00:00:05   ;   247,96 ;     
11.09.2008 07:01:00   ;   248,15 ;     
29.01.2009 07:01:00   ;   248,11 ;     
11.02.2010 07:01:00   ;   248,17 ;     
07.07.2011 07:01:00   ;   248,13 ;     
06.12.2012 07:01:00   ;   248,13 ;     
03.10.2013 07:01:00   ;   248,25 ;     
09.05.2014 07:01:00   ;   248,12 ;     
01.01.2015 00:00:05   ;   248,25 ;     
31.12.2016 23:59:55   ;   248,23 ;     
20.10.2017 07:01:00   ;   247,94 ;     
23.08.2018 07:01:00   ;   248,22 ;     
20.09.2019 07:01:00   ;   248,22 ;     
04.12.2020 07:01:00   ;   247,87 ;     
15.01.2021 07:01:00   ;   247,82 ;     
