Messstelle:                ;Hofstetten, Br 2092.017
HZB-Nummer:                ;308866
HD-Nummer:                 ;2092.017
DBMS-Nummer:               ;4002229
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;03.12.1996
 Geländehöhe:              ;237,21
 Messpunkthöhe:            ;237,76
 Sohllage:                 ;231,75
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 43 04                 ;48 12 38
  01.01.2003               ;14 43 06                 ;48 12 40
  01.01.1965               ;14 43 06                 ;48 12 40
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1971 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1970 AKorr 2001: Regimeänderung durch Flussregulierung
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
10.11.1971 07:01:00   ;   233,75 ;     
12.01.1972 07:01:00   ;   233,77 ;     
21.11.1973 07:01:00   ;   233,78 ;     
09.01.1974 07:01:00   ;   233,93 ;     
22.12.1975 07:01:00   ;   234,18 ;     
26.10.1976 07:01:00   ;   233,78 ;     
20.12.1977 07:01:00   ;   233,75 ;     
12.12.1978 07:01:00   ;   233,60 ;     
16.01.1979 07:01:00   ;   233,65 ;     
07.10.1980 07:01:00   ;   234,13 ;     
15.09.1981 07:01:00   ;   234,02 ;     
06.12.1982 07:01:00   ;   233,88 ;     
15.11.1983 07:01:00   ;   233,73 ;     
31.12.1984 07:01:00   ;   233,71 ;     
01.01.1985 00:00:05   ;   233,71 ;     
16.12.1986 07:01:00   ;   233,61 ;     
01.01.1987 00:00:05   ;   233,77 ;     
18.10.1988 07:01:00   ;   233,93 ;     
12.12.1989 07:01:00   ;   233,98 ;     
02.10.1990 07:01:00   ;   233,77 ;     
14.05.1991 07:01:00   ;   233,89 ;     
20.10.1992 07:01:00   ;   233,70 ;     
07.12.1993 07:01:00   ;   233,96 ;     
13.12.1994 07:01:00   ;   233,61 ;     
01.01.1995 00:00:05   ;   233,65 ;     
08.10.1996 07:01:00   ;   234,23 ;     
11.11.1997 07:01:00   ;   233,89 ;     
08.07.1998 07:01:00   ;   233,83 ;     
14.12.1999 07:01:00   ;   233,64 ;     
05.12.2000 07:01:00   ;   233,61 ;     
01.01.2001 00:00:05   ;   233,84 ;     
06.08.2002 07:01:00   ;   233,86 ;     
31.12.2003 23:59:55   ;   233,46 ;     
06.01.2004 07:01:00   ;   233,45 ;     
04.01.2005 07:01:00   ;   233,69 ;     
31.12.2006 23:59:55   ;   233,62 ;     
02.09.2007 07:01:00   ;   233,46 ;     
21.11.2008 07:01:00   ;   233,52 ;     
30.01.2009 07:01:00   ;   233,64 ;     
03.12.2010 07:01:00   ;   233,79 ;     
07.10.2011 07:01:00   ;   233,39 ;     
01.01.2012 00:00:05   ;   233,46 ;     
31.12.2013 23:59:55   ;   233,77 ;     
15.05.2014 07:01:00   ;   233,49 ;     
15.10.2015 07:01:00   ;   233,36 ;     
07.01.2016 07:01:00   ;   233,41 ;     
19.10.2017 07:01:00   ;   233,51 ;     
24.10.2018 07:01:00   ;   233,33 ;     
18.12.2019 07:01:00   ;   233,28 ;     
22.01.2020 07:01:00   ;   233,24 ;     
02.12.2021 07:01:00   ;   233,78 ;     
