Messstelle:                ;Marchtrenk, Br 23.19
HZB-Nummer:                ;375683
HD-Nummer:                 ;W23.19
DBMS-Nummer:               ;4002963
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.02.2014
 Geländehöhe:              ;298,05
 Messpunkthöhe:            ;298,50
 Sohllage:                 ;290,07
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  10.02.2014               ;14 06 39                 ;48 10 50
  01.01.2003               ;14 06 31                 ;48 10 53
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1988 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
08.01.1988 07:01:00   ;   291,34 ;     
31.08.1989 07:01:00   ;   291,35 ;     
01.02.1990 07:01:00   ;   291,43 ;     
07.03.1991 07:01:00   ;   291,49 ;     
19.11.1992 07:01:00   ;   291,49 ;     
09.09.1993 07:01:00   ;   291,56 ;     
09.12.1994 07:01:00   ;   291,43 ;     
19.01.1995 07:01:00   ;   291,46 ;     
07.03.1996 07:01:00   ;   291,53 ;     
13.02.1997 07:01:00   ;   291,40 ;     
12.10.1998 07:01:00   ;   291,48 ;     
16.12.1999 07:01:00   ;   291,23 ;     
07.12.2000 07:01:00   ;   291,19 ;     
25.01.2001 07:01:00   ;   291,23 ;     
01.08.2002 07:01:00   ;   291,45 ;     
31.12.2003 23:59:55   ;   291,30 ;     
31.12.2004 23:59:55   ;   291,27 ;     
20.01.2005 07:01:00   ;   291,21 ;     
29.12.2006 07:01:00   ;   291,29 ;     
01.01.2007 00:00:05   ;   291,29 ;     
30.10.2008 07:01:00   ;   291,25 ;     
05.02.2009 07:01:00   ;   291,25 ;     
01.01.2011 00:00:05   ;   291,32 ;     
13.12.2012 07:01:00   ;   291,28 ;     
03.01.2013 07:01:00   ;   291,43 ;     
06.02.2014 07:01:00   ;   291,27 ;     
31.12.2015 23:59:55   ;   291,37 ;     
21.01.2016 07:01:00   ;   291,33 ;     
13.02.2017 07:01:00   ;   291,32 ;     
03.12.2018 07:01:00   ;   291,28 ;     
27.12.2019 07:01:00   ;   291,28 ;     
17.01.2020 07:01:00   ;   291,27 ;     
03.12.2021 07:01:00   ;   291,44 ;     
01.01.2022 00:00:05   ;   291,55 ;     
