
Messstelle:                ;Raffelstetten, Bl 20.16
HZB-Nummer:                ;377416
HD-Nummer:                 ;2120.016
DBMS-Nummer:               ;4002798
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;247,05
 Messpunkthöhe:            ;247,90
 Sohllage:                 ;239,00
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 24                 ;48 14 37
  01.01.2003               ;14 25 26                 ;48 14 39
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2021 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.01.1993 07:01:00   ;   243,80 ;     
25.02.1994 07:01:00   ;   243,77 ;     
21.01.1995 07:01:00   ;   243,84 ;     
09.03.1996 07:01:00   ;   243,78 ;     
08.02.1997 07:01:00   ;   243,73 ;     
07.02.1998 07:01:00   ;   243,78 ;     
30.01.1999 07:01:00   ;   243,78 ;     
22.01.2000 07:01:00   ;   243,81 ;     
02.02.2001 07:01:00   ;   243,77 ;     
18.05.2002 07:01:00   ;   243,74 ;     
31.05.2003 07:01:00   ;   243,77 ;     
08.01.2004 07:01:00   ;   243,77 ;     
16.12.2005 07:01:00   ;   243,76 ;     
03.02.2006 07:01:00   ;   243,74 ;     
18.01.2007 07:01:00   ;   243,78 ;     
12.12.2008 07:01:00   ;   243,75 ;     
23.01.2009 07:01:00   ;   243,71 ;     
29.01.2010 07:01:00   ;   243,90 ;     
02.12.2011 07:01:00   ;   243,79 ;     
14.12.2012 07:01:00   ;   243,78 ;     
28.12.2013 07:01:00   ;   243,84 ;     
07.03.2014 07:01:00   ;   243,75 ;     
26.12.2015 07:01:00   ;   243,79 ;     
09.01.2016 07:01:00   ;   243,77 ;     
02.02.2017 07:01:00   ;   243,81 ;     
31.08.2018 07:01:00   ;   243,78 ;     
20.02.2019 07:01:00   ;   243,82 ;     
01.06.2020 00:00:00   ;   243,80 ;     
