Messstelle:                ;Pichling, Bl 2123.18
HZB-Nummer:                ;323592
HD-Nummer:                 ;2123.018
DBMS-Nummer:               ;4002459
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;11.09.1975
 Geländehöhe:              ;258,11
 Messpunkthöhe:            ;259,11
 Sohllage:                 ;247,11
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 22 13                 ;48 14 11
  01.01.2003               ;14 22 14                 ;48 14 15
  11.09.1975               ;14 22 13                 ;48 14 14
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
23.10.1980 07:01:00   ;   248,84 ;     
17.09.1981 07:01:00   ;   248,78 ;     
04.11.1982 07:01:00   ;   248,70 ;     
06.10.1983 07:01:00   ;   248,74 ;     
06.09.1984 07:01:00   ;   248,81 ;     
17.01.1985 07:01:00   ;   248,79 ;     
18.09.1986 07:01:00   ;   248,78 ;     
03.12.1987 07:01:00   ;   248,81 ;     
29.07.1988 07:01:00   ;   248,81 ;     
26.10.1989 07:01:00   ;   248,76 ;     
11.10.1990 07:01:00   ;   248,82 ;     
20.12.1991 07:01:00   ;   248,81 ;     
22.09.1992 07:01:00   ;   248,76 ;     
30.08.1993 07:01:00   ;   248,81 ;     
01.10.1994 07:01:00   ;   248,78 ;     
01.01.1995 00:00:05   ;   248,81 ;     
05.10.1996 07:01:00   ;   248,85 ;     
11.10.1997 07:01:00   ;   248,84 ;     
05.09.1998 07:01:00   ;   248,78 ;     
01.10.1999 07:01:00   ;   248,79 ;     
09.09.2000 07:01:00   ;   248,77 ;     
20.11.2001 07:01:00   ;   248,79 ;     
03.08.2002 07:01:00   ;   248,76 ;     
27.12.2003 07:01:00   ;   248,78 ;     
13.01.2004 07:01:00   ;   248,75 ;     
07.01.2005 07:01:00   ;   248,84 ;     
02.12.2006 07:01:00   ;   248,77 ;     
30.08.2007 07:01:00   ;   248,76 ;     
18.08.2008 07:01:00   ;   248,79 ;     
30.01.2009 07:01:00   ;   248,80 ;     
25.11.2010 07:01:00   ;   248,84 ;     
26.08.2011 07:01:00   ;   248,78 ;     
19.10.2012 07:01:00   ;   248,81 ;     
01.01.2013 00:00:05   ;   248,87 ;     
29.08.2014 07:01:00   ;   248,78 ;     
25.09.2015 07:01:00   ;   248,74 ;     
15.01.2016 07:01:00   ;   248,76 ;     
13.10.2017 07:01:00   ;   248,77 ;     
10.09.2018 07:02:00   ;   248,71 ;     
28.08.2019 07:01:00   ;   248,73 ;     
10.06.2020 07:01:00   ;   248,76 ;     
07.07.2021 07:01:00   ;   248,79 ;     
