Messstelle:                ;Wallendorf, Br 11
HZB-Nummer:                ;335091
HD-Nummer:                 ;
DBMS-Nummer:               ;1002218
PorenGW-Gebiet:            ;335 Lafnitztal
Grundwasserkörper:         ;Gruppe Hügelland Raab West [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1988
 Geländehöhe:              ;231,90
 Messpunkthöhe:            ;232,70
 Sohllage:                 ;225,10
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1988               ;16 14 08                 ;46 58 22
  31.12.1987               ;16 14 04                 ;46 58 20
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1988 23:59:55   ;   226,88 ;     
18.03.1989 07:01:00   ;   226,69 ;     
01.09.1990 07:01:00   ;   226,16 ;     
09.02.1991 07:01:00   ;   227,05 ;     
03.10.1992 07:01:00   ;   225,74 ;     
16.10.1993 07:01:00   ;   225,15 ;     
01.01.1994 00:00:05   ;   226,26 ;     
11.11.1995 07:01:00   ;   227,10 ;     
21.09.1996 07:01:00   ;   227,43 ;     
09.11.1997 12:00:00   ;   226,77 ;     
27.06.1998 12:00:00   ;   226,59 ;     
04.12.1999 12:00:00   ;   226,68 ;     
30.09.2000 12:00:00   ;   225,73 ;     
03.11.2001 12:00:00   ;   225,65 ;     
12.10.2002 12:00:00   ;   225,15 ;     
27.09.2003 12:00:00   ;   225,14 ;     
01.01.2004 00:00:05   ;   225,14 ;     
12.02.2005 12:00:00   ;   225,80 ;     
18.11.2006 12:00:00   ;   226,02 ;     
25.08.2007 12:00:00   ;   226,04 ;     
06.12.2008 12:00:00   ;   225,53 ;     
17.01.2009 12:00:00   ;   226,19 ;     
04.09.2010 11:55:00   ;   227,46 ;     
31.12.2011 11:40:00   ;   226,36 ;     
13.10.2012 12:50:00   ;   225,66 ;     
26.10.2013 12:21:00   ;   226,16 ;     
01.01.2014 00:00:05   ;   227,31 ;     
26.09.2015 12:15:00   ;   226,29 ;     
08.10.2016 11:50:00   ;   226,18 ;     
08.09.2017 12:32:00   ;   225,67 ;     
28.10.2018 14:55:00   ;   226,47 ;     
03.11.2019 10:35:00   ;   225,49 ;     
13.06.2020 11:35:00   ;   225,81 ;     
23.10.2021 11:40:00   ;   225,92 ;     
