Messstelle:                ;Lachstatt, Bl 2132.9
HZB-Nummer:                ;323220
HD-Nummer:                 ;2132.9
DBMS-Nummer:               ;4002423
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2005
 Geländehöhe:              ;252,95
 Messpunkthöhe:            ;254,15
 Sohllage:                 ;243,15
 T-Messtiefe u.GOK:        ;8,30
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 19 19                 ;48 19 24
  01.01.2003               ;14 19 21                 ;48 19 30
  04.03.1976               ;14 19 20                 ;48 19 30
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2018 HG28 gerätetechnisch bedingte Datenausfälle
  2018 HG29 Daten zeitweise wegen zu großer Beeinflussung nicht auswertbar
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.11.1980 07:01:00   ;   248,59 ;     
10.07.1981 07:01:00   ;   248,54 ;     
14.12.1982 07:01:00   ;   248,26 ;     
21.12.1983 07:01:00   ;   248,15 ;     
31.12.1984 07:01:00   ;   248,07 ;     
11.01.1985 07:01:00   ;   248,03 ;     
25.12.1986 07:01:00   ;   248,43 ;     
25.07.1988 07:01:00   ;   248,10 ;     
15.12.1989 07:01:00   ;   248,14 ;     
10.02.1990 07:01:00   ;   248,06 ;     
23.04.1991 07:01:00   ;   248,05 ;     
21.10.1992 07:01:00   ;   248,12 ;     
04.12.1993 07:01:00   ;   248,01 ;     
24.12.1994 07:01:00   ;   247,97 ;     
22.01.1995 07:01:00   ;   247,98 ;     
14.03.1996 07:01:00   ;   248,18 ;     
10.02.1997 12:00:00   ;   248,10 ;     
04.03.1998 12:00:00   ;   248,05 ;     
01.12.1999 12:00:00   ;   247,94 ;     
01.10.2000 11:00:00   ;   247,91 ;     
03.01.2001 22:00:00   ;   248,18 ;     
02.08.2002 05:00:00   ;   248,48 ;     
26.12.2003 08:00:00   ;   248,33 ;     
06.01.2004 08:00:00   ;   248,31 ;     
24.12.2005 01:00:00   ;   248,03 ;     
01.01.2006 00:00:05   ;   248,16 ;     
01.01.2007 00:00:05   ;   248,30 ;     
16.12.2008 22:00:00   ;   248,50 ;     
02.02.2009 02:00:00   ;   248,47 ;     
20.02.2010 16:00:00   ;   248,45 ;     
24.05.2011 22:00:00   ;   248,47 ;     
08.12.2012 13:00:00   ;   248,50 ;     
01.01.2013 00:00:05   ;   248,56 ;     
08.05.2014 16:00:00   ;   248,51 ;     
05.01.2015 06:00:00   ;   248,51 ;     
31.12.2016 23:59:55   ;   248,34 ;     
16.10.2017 16:00:00   ;   247,93 ;     
21.08.2018 20:00:00   ;   248,58 ;     
04.09.2019 06:00:00   ;   248,56 ;     
21.11.2020 00:00:00   ;   248,04 ;     
13.01.2021 06:00:00   ;   248,12 ;     
