Messstelle:                ;Moosbrunn, Bl 18
HZB-Nummer:                ;300913
HD-Nummer:                 ;
DBMS-Nummer:               ;11002024
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.10.2014
 Geländehöhe:              ;184,64
 Messpunkthöhe:            ;185,44
 Sohllage:                 ;180,40
 T-Messtiefe u.GOK:        ;4,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  10.11.1961               ;16 27 28                 ;48 00 20
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.08.1962 07:01:00   ;   184,14 ;     
28.10.1963 07:01:00   ;   183,92 ;     
27.01.1964 07:01:00   ;   183,93 ;     
06.12.1965 07:01:00   ;   184,14 ;     
04.07.1966 07:01:00   ;   183,96 ;     
31.07.1967 07:01:00   ;   184,10 ;     
08.07.1968 07:01:00   ;   183,95 ;     
28.07.1969 07:01:00   ;   184,06 ;     
06.07.1970 07:01:00   ;   184,04 ;     
26.08.1971 07:01:00   ;   183,91 ;     
03.02.1972 07:01:00   ;   184,02 ;     
04.06.1973 07:01:00   ;   183,97 ;     
08.07.1974 07:01:00   ;   184,01 ;     
27.02.1975 07:01:00   ;   183,99 ;     
19.07.1976 07:01:00   ;   183,94 ;     
20.06.1977 07:01:00   ;   184,09 ;     
31.07.1978 07:01:00   ;   184,08 ;     
11.06.1979 07:01:00   ;   184,08 ;     
04.08.1980 07:01:00   ;   183,88 ;     
09.07.1981 07:01:00   ;   183,69 ;     
15.07.1982 07:01:00   ;   184,09 ;     
25.08.1983 07:01:00   ;   183,94 ;     
06.09.1984 07:01:00   ;   184,06 ;     
29.07.1985 07:01:00   ;   184,15 ;     
04.08.1986 07:01:00   ;   184,10 ;     
20.07.1987 07:01:00   ;   184,10 ;     
01.08.1988 07:01:00   ;   184,01 ;     
24.07.1989 07:01:00   ;   184,20 ;     
06.08.1990 07:01:00   ;   184,01 ;     
11.07.1991 07:01:00   ;   184,08 ;     
20.08.1992 07:01:00   ;   183,94 ;     
19.07.1993 07:01:00   ;   184,06 ;     
08.08.1994 07:01:00   ;   183,99 ;     
07.08.1995 07:01:00   ;   184,03 ;     
12.08.1996 07:01:00   ;   184,22 ;     
03.07.1997 07:01:00   ;   184,21 ;     
13.08.1998 07:01:00   ;   183,96 ;     
05.07.1999 07:01:00   ;   184,08 ;     
21.06.2000 15:57:00   ;   183,93 ;     
07.07.2001 16:57:00   ;   183,98 ;     
10.07.2002 18:55:00   ;   183,95 ;     
26.09.2003 00:16:00   ;   183,96 ;     
18.12.2004 01:50:00   ;   184,05 ;     
30.06.2005 07:01:00   ;   184,02 ;     
27.07.2006 19:06:15   ;   183,99 ;     
21.07.2007 19:37:00   ;   183,89 ;     
01.06.2008 17:19:00   ;   184,08 ;     
18.06.2009 22:02:00   ;   184,08 ;     
14.07.2010 21:05:00   ;   184,08 ;     
17.07.2011 22:04:45   ;   184,03 ;     
03.07.2012 18:34:05   ;   183,89 ;     
08.08.2013 19:17:20   ;   183,93 ;     
29.06.2014 14:37:55   ;   184,00 ;     
14.08.2015 16:00:00   ;   183,84 ;     
30.09.2016 18:00:00   ;   184,04 ;     
08.07.2017 18:00:00   ;   183,90 ;     
23.08.2018 18:00:00   ;   183,94 ;     
26.07.2019 15:00:00   ;   183,90 ;     
02.08.2020 16:00:00   ;   183,94 ;     
08.07.2021 18:00:00   ;   183,83 ;     
