Messstelle:                ;Stadl-Hausruck, Bl 51.3
HZB-Nummer:                ;374843
HD-Nummer:                 ;V51.3
DBMS-Nummer:               ;4003022
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.02.1984
 Geländehöhe:              ;382,48
 Messpunkthöhe:            ;383,38
 Sohllage:                 ;351,86
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 50 15                 ;48 04 10
  01.01.2003               ;13 50 18                 ;48 04 10
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
27.11.1984 07:01:00   ;   352,97 ;     
12.11.1985 07:01:00   ;   352,68 ;     
16.12.1986 07:01:00   ;   352,50 ;     
16.11.1987 07:01:00   ;   352,60 ;     
17.10.1988 07:01:00   ;   352,66 ;     
13.02.1989 07:01:00   ;   352,58 ;     
06.08.1990 07:01:00   ;   352,43 ;     
04.11.1991 07:01:00   ;   352,43 ;     
03.02.1992 07:01:00   ;   352,44 ;     
08.03.1993 07:01:00   ;   352,43 ;     
24.10.1994 07:01:00   ;   352,40 ;     
23.10.1995 07:01:00   ;   352,40 ;     
18.03.1996 07:01:00   ;   352,35 ;     
29.09.1997 07:01:00   ;   352,39 ;     
02.02.1998 07:01:00   ;   352,42 ;     
01.11.1999 07:01:00   ;   352,36 ;     
13.12.2000 07:01:00   ;   352,22 ;     
21.02.2001 07:01:00   ;   351,53 ;     
18.12.2002 07:01:00   ;   352,37 ;     
27.08.2003 07:01:00   ;   352,32 ;     
31.12.2004 23:59:55   ;   352,25 ;     
02.01.2005 07:01:00   ;   352,24 ;     
26.01.2006 07:01:00   ;   352,43 ;     
01.01.2007 00:00:05   ;   352,46 ;     
18.12.2008 07:01:00   ;   352,38 ;     
17.01.2009 07:01:00   ;   352,38 ;     
15.02.2010 12:00:00   ;   352,40 ;     
23.11.2011 12:00:00   ;   352,38 ;     
11.12.2012 12:00:00   ;   352,20 ;     
29.01.2013 12:00:00   ;   352,40 ;     
07.10.2014 12:00:00   ;   352,50 ;     
22.12.2015 12:00:00   ;   352,48 ;     
08.03.2016 12:00:00   ;   352,46 ;     
07.03.2017 12:00:00   ;   352,32 ;     
21.11.2018 12:00:00   ;   352,52 ;     
25.12.2019 12:00:00   ;   352,54 ;     
31.12.2020 23:59:55   ;   352,57 ;     
06.01.2021 12:00:00   ;   352,56 ;     
