Messstelle:                ;Langenstein, Bl 2118.007
HZB-Nummer:                ;376368
HD-Nummer:                 ;Bl2118.007
DBMS-Nummer:               ;4002665
PorenGW-Gebiet:            ;143 Nördliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;25.11.2015
 Geländehöhe:              ;245,76
 Messpunkthöhe:            ;246,71
 Sohllage:                 ;239,08
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  25.11.2015               ;14 27 32                 ;48 15 27
  01.01.2011               ;14 27 27                 ;48 15 26
  01.01.2003               ;14 27 34                 ;48 15 25
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
27.12.1975 07:01:00   ;   242,15 ;     
11.11.1976 07:01:00   ;   242,11 ;     
06.12.1977 07:01:00   ;   242,16 ;     
12.12.1978 07:01:00   ;   242,04 ;     
01.01.1979 00:00:05   ;   242,17 ;     
24.11.1980 07:01:00   ;   242,23 ;     
13.07.1981 07:01:00   ;   242,20 ;     
13.12.1982 07:01:00   ;   241,93 ;     
19.12.1983 07:01:00   ;   241,66 ;     
02.01.1984 07:01:00   ;   241,76 ;     
07.01.1985 07:01:00   ;   241,75 ;     
15.12.1986 07:01:00   ;   241,75 ;     
01.01.1987 00:00:05   ;   242,00 ;     
14.11.1988 07:01:00   ;   242,16 ;     
11.12.1989 07:01:00   ;   242,05 ;     
17.09.1990 07:01:00   ;   242,00 ;     
16.12.1991 07:01:00   ;   241,89 ;     
24.10.1992 07:01:00   ;   241,74 ;     
11.12.1993 07:01:00   ;   241,99 ;     
19.11.1994 07:01:00   ;   241,77 ;     
01.01.1995 00:00:05   ;   241,89 ;     
16.03.1996 07:01:00   ;   242,17 ;     
29.11.1997 07:01:00   ;   241,97 ;     
05.09.1998 07:01:00   ;   241,98 ;     
11.12.1999 07:01:00   ;   241,91 ;     
01.01.2000 00:00:05   ;   242,00 ;     
24.11.2001 07:01:00   ;   242,23 ;     
03.08.2002 07:01:00   ;   242,38 ;     
31.12.2003 23:59:55   ;   241,81 ;     
09.01.2004 07:01:00   ;   241,80 ;     
30.12.2005 07:01:00   ;   241,90 ;     
03.02.2006 07:01:00   ;   241,88 ;     
01.01.2007 00:00:05   ;   242,06 ;     
19.12.2008 07:01:00   ;   241,96 ;     
06.02.2009 07:01:00   ;   241,96 ;     
22.02.2010 07:01:00   ;   242,10 ;     
02.12.2011 07:01:00   ;   241,98 ;     
01.01.2012 00:00:05   ;   242,08 ;     
31.12.2013 23:59:55   ;   242,24 ;     
25.04.2014 07:01:00   ;   242,02 ;     
06.11.2015 07:01:00   ;   241,71 ;     
08.01.2016 07:01:00   ;   241,74 ;     
03.02.2017 07:01:00   ;   241,93 ;     
23.11.2018 07:01:00   ;   241,71 ;     
04.01.2019 07:01:00   ;   241,81 ;     
31.01.2020 07:01:00   ;   241,80 ;     
22.01.2021 07:01:00   ;   241,97 ;     
