Messstelle:                ;Posch, Bl 2123.10
HZB-Nummer:                ;323576
HD-Nummer:                 ;2123.010
DBMS-Nummer:               ;4002457
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.02.1975
 Geländehöhe:              ;247,44
 Messpunkthöhe:            ;248,29
 Sohllage:                 ;239,39
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 23 11                 ;48 15 35
  01.01.2003               ;14 23 16                 ;48 15 36
  10.02.1975               ;14 23 16                 ;48 15 36
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.02.1980 07:01:00   ;   245,81 ;     
23.12.1981 07:01:00   ;   245,71 ;     
28.01.1982 07:01:00   ;   245,64 ;     
03.03.1983 07:01:00   ;   245,66 ;     
01.03.1984 07:01:00   ;   245,64 ;     
14.02.1985 07:01:00   ;   245,61 ;     
13.03.1986 07:01:00   ;   245,58 ;     
20.08.1987 07:01:00   ;   245,62 ;     
27.02.1988 07:01:00   ;   245,59 ;     
17.03.1989 07:01:00   ;   245,67 ;     
19.01.1990 07:01:00   ;   245,72 ;     
22.02.1991 07:01:00   ;   245,65 ;     
03.04.1992 07:01:00   ;   245,73 ;     
12.02.1993 07:01:00   ;   245,74 ;     
17.06.1994 07:01:00   ;   245,81 ;     
21.01.1995 07:01:00   ;   245,81 ;     
10.02.1996 07:01:00   ;   245,77 ;     
18.01.1997 07:01:00   ;   245,78 ;     
27.12.1998 07:01:00   ;   245,81 ;     
06.03.1999 07:01:00   ;   245,77 ;     
29.01.2000 07:01:00   ;   245,79 ;     
26.01.2001 07:01:00   ;   245,76 ;     
16.02.2002 07:01:00   ;   245,70 ;     
01.03.2003 07:01:00   ;   245,75 ;     
28.01.2004 07:01:00   ;   245,76 ;     
11.03.2005 07:01:00   ;   245,79 ;     
12.05.2006 07:01:00   ;   245,81 ;     
11.01.2007 07:01:00   ;   245,90 ;     
11.01.2008 07:01:00   ;   245,92 ;     
31.12.2009 23:59:55   ;   245,83 ;     
31.12.2010 23:59:55   ;   245,78 ;     
25.02.2011 07:01:00   ;   245,75 ;     
17.02.2012 07:01:00   ;   245,81 ;     
29.03.2013 07:01:00   ;   245,80 ;     
20.02.2014 07:01:00   ;   245,85 ;     
26.02.2015 07:01:00   ;   245,82 ;     
25.06.2016 07:01:00   ;   245,86 ;     
02.02.2017 07:01:00   ;   245,79 ;     
18.12.2018 07:01:00   ;   245,76 ;     
13.02.2019 07:01:00   ;   245,74 ;     
28.01.2020 07:01:00   ;   245,76 ;     
10.03.2021 07:01:00   ;   245,75 ;     
