Messstelle:                ;Kammern, Br  2721
HZB-Nummer:                ;336909
HD-Nummer:                 ;uw2721
DBMS-Nummer:               ;6002793
PorenGW-Gebiet:            ;362 Liesingtal
Grundwasserkörper:         ;Liesing [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1994
 Geländehöhe:              ;662,73
 Messpunkthöhe:            ;662,83
 Sohllage:                 ;651,03
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;14 54 14                 ;47 23 28
  01.01.1994               ;14 54 15                 ;47 23 28
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1994 23:59:55   ;   651,98 ;     
30.01.1995 07:01:00   ;   651,95 ;     
18.03.1996 07:01:00   ;   651,88 ;     
31.12.1997 23:59:55   ;   652,11 ;     
16.03.1998 07:01:00   ;   651,97 ;     
15.02.1999 07:01:00   ;   652,19 ;     
20.02.2000 07:01:00   ;   652,12 ;     
31.12.2001 23:59:55   ;   651,88 ;     
07.03.2002 07:01:00   ;   651,79 ;     
08.12.2003 07:01:00   ;   651,84 ;     
19.01.2004 07:01:00   ;   651,83 ;     
14.03.2005 07:01:00   ;   651,93 ;     
20.03.2006 07:01:00   ;   651,97 ;     
29.01.2007 07:01:00   ;   652,07 ;     
22.12.2008 07:01:00   ;   652,22 ;     
04.05.2009 07:01:00   ;   651,84 ;     
22.03.2010 07:01:00   ;   652,16 ;     
31.12.2011 23:59:55   ;   652,05 ;     
06.02.2012 07:01:00   ;   652,01 ;     
18.11.2013 07:01:00   ;   652,21 ;     
01.01.2014 00:00:05   ;   652,23 ;     
31.12.2015 23:59:55   ;   651,99 ;     
08.02.2016 07:01:00   ;   651,95 ;     
06.03.2017 07:01:00   ;   651,92 ;     
10.12.2018 07:01:00   ;   652,11 ;     
04.11.2019 07:01:00   ;   651,96 ;     
03.02.2020 07:01:00   ;   651,98 ;     
31.12.2021 23:59:55   ;   651,87 ;     
