Messstelle:                ;St.Pantaleon, Br 2107.012
HZB-Nummer:                ;302661
HD-Nummer:                 ;
DBMS-Nummer:               ;3002224
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.01.1969
 Geländehöhe:              ;241,36
 Messpunkthöhe:            ;241,66
 Sohllage:                 ;235,98
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 34 13                 ;48 12 48
  24.10.1963               ;14 34 13                 ;48 12 48
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1969 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1968 Akorr. 2001: Vollstau des KW Wallsee-Mitterkirchen 27. Mai 1968
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
27.12.1969 07:01:00   ;   237,50 ;     
17.01.1970 07:01:00   ;   237,49 ;     
31.12.1971 07:01:00   ;   237,54 ;     
05.02.1972 07:01:00   ;   237,50 ;     
27.01.1973 07:01:00   ;   237,51 ;     
20.04.1974 07:01:00   ;   237,52 ;     
27.12.1975 07:01:00   ;   237,54 ;     
03.04.1976 07:01:00   ;   237,50 ;     
30.07.1977 07:01:00   ;   237,56 ;     
19.08.1978 07:01:00   ;   237,54 ;     
20.01.1979 07:01:00   ;   237,55 ;     
30.08.1980 07:01:00   ;   237,57 ;     
04.07.1981 07:01:00   ;   237,57 ;     
04.12.1982 07:01:00   ;   237,58 ;     
17.12.1983 07:01:00   ;   237,52 ;     
31.12.1984 23:59:55   ;   237,52 ;     
12.01.1985 07:01:00   ;   237,50 ;     
06.09.1986 07:01:00   ;   237,57 ;     
07.02.1987 07:01:00   ;   237,64 ;     
13.08.1988 07:01:00   ;   237,67 ;     
09.12.1989 07:01:00   ;   237,61 ;     
01.09.1990 07:01:00   ;   237,58 ;     
14.12.1991 07:01:00   ;   237,55 ;     
03.10.1992 07:01:00   ;   237,60 ;     
29.05.1993 07:01:00   ;   237,66 ;     
06.08.1994 07:01:00   ;   237,66 ;     
05.08.1995 07:01:00   ;   237,65 ;     
09.03.1996 07:01:00   ;   237,69 ;     
08.11.1997 07:01:00   ;   237,67 ;     
06.06.1998 07:01:00   ;   237,66 ;     
06.08.1999 07:01:00   ;   237,66 ;     
26.08.2000 07:01:00   ;   237,61 ;     
06.07.2001 07:01:00   ;   237,66 ;     
07.06.2002 07:01:00   ;   237,71 ;     
19.12.2003 07:01:00   ;   237,65 ;     
12.08.2004 07:01:00   ;   237,63 ;     
09.12.2005 07:01:00   ;   237,50 ;     
22.12.2006 07:01:00   ;   237,48 ;     
17.08.2007 07:01:00   ;   237,46 ;     
04.07.2008 07:01:00   ;   237,43 ;     
30.01.2009 07:01:00   ;   237,40 ;     
03.12.2010 07:01:00   ;   237,46 ;     
29.12.2011 07:01:00   ;   237,33 ;     
10.05.2012 07:01:00   ;   237,32 ;     
03.01.2013 07:01:00   ;   237,46 ;     
21.02.2014 07:01:00   ;   237,34 ;     
31.12.2015 23:59:55   ;   237,40 ;     
08.01.2016 07:01:00   ;   237,38 ;     
30.06.2017 07:01:00   ;   237,44 ;     
01.06.2018 07:01:00   ;   237,41 ;     
26.04.2019 07:01:00   ;   237,37 ;     
24.01.2020 07:01:00   ;   237,42 ;     
02.07.2021 07:01:00   ;   237,40 ;     
