Messstelle:                ;Göfis, Bl 02.42.06
HZB-Nummer:                ;347419
HD-Nummer:                 ;02.42.06
DBMS-Nummer:               ;8002370
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Gruppe Helvetikum [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.01.2018
 Geländehöhe:              ;488,11
 Messpunkthöhe:            ;489,02
 Sohllage:                 ;469,21
 T-Messtiefe u.GOK:        ;8,09
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  07.06.2005               ;09 38 44                 ;47 14 47
  01.04.1988               ;09 38 44                 ;47 14 47
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.07.1989 07:01:00   ;   482,81 ;     
15.01.1990 07:01:00   ;   482,84 ;     
23.09.1991 07:01:00   ;   482,74 ;     
24.08.1992 07:01:00   ;   482,52 ;     
31.08.1998 07:01:00   ;   482,52 ;     
15.02.1999 07:01:00   ;   482,76 ;     
31.12.2000 23:59:55   ;   482,53 ;     
04.06.2001 07:01:00   ;   482,40 ;     
05.08.2002 07:01:00   ;   482,95 ;     
18.08.2003 07:01:00   ;   482,25 ;     
31.12.2004 23:59:55   ;   482,73 ;     
05.12.2005 07:01:00   ;   482,42 ;     
01.01.2006 00:00:05   ;   482,51 ;     
11.06.2007 07:01:00   ;   482,70 ;     
05.07.2008 07:01:00   ;   482,71 ;     
11.10.2009 07:01:00   ;   482,72 ;     
16.11.2010 07:01:00   ;   482,85 ;     
05.12.2011 07:01:00   ;   482,59 ;     
18.08.2012 07:01:00   ;   482,61 ;     
23.08.2013 07:01:00   ;   482,79 ;     
22.06.2014 07:01:00   ;   482,68 ;     
14.09.2015 10:16:00   ;   482,68 ;     
31.12.2016 23:59:55   ;   482,68 ;     
10.01.2017 11:00:00   ;   482,43 ;     
01.08.2018 11:39:00   ;   482,40 ;     
05.08.2019 12:39:00   ;   482,80 ;     
01.05.2020 11:39:00   ;   482,78 ;     
06.07.2021 10:00:00   ;   482,75 ;     
