Messstelle:                ;Unterzögersdorf, Br 1952.007
HZB-Nummer:                ;303800
HD-Nummer:                 ;
DBMS-Nummer:               ;3002338
PorenGW-Gebiet:            ;200 Nördliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;03.01.1967
 Geländehöhe:              ;171,63
 Messpunkthöhe:            ;171,93
 Sohllage:                 ;165,96
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;16 11 13                 ;48 21 43
  21.08.1958               ;16 11 12                 ;48 21 43
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1985 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
13.01.1985 07:01:00   ;   167,91 ;     
12.10.1986 07:01:00   ;   167,88 ;     
04.10.1987 07:01:00   ;   167,71 ;     
21.08.1988 07:01:00   ;   167,65 ;     
03.12.1989 07:01:00   ;   167,63 ;     
16.09.1990 07:01:00   ;   167,60 ;     
24.03.1991 07:01:00   ;   167,60 ;     
30.08.1992 07:01:00   ;   167,63 ;     
12.12.1993 07:01:00   ;   167,56 ;     
18.09.1994 07:01:00   ;   167,54 ;     
26.08.1995 07:01:00   ;   167,66 ;     
15.03.1996 07:01:00   ;   167,81 ;     
12.12.1997 07:01:00   ;   167,71 ;     
05.09.1998 07:01:00   ;   167,66 ;     
28.11.1999 07:01:00   ;   167,71 ;     
25.11.2000 07:01:00   ;   167,67 ;     
01.09.2001 07:01:00   ;   167,71 ;     
19.01.2002 07:01:00   ;   167,78 ;     
30.08.2003 07:01:00   ;   167,64 ;     
12.09.2004 07:01:00   ;   167,69 ;     
15.01.2005 07:01:00   ;   167,78 ;     
11.11.2006 07:01:00   ;   167,75 ;     
25.08.2007 07:01:00   ;   167,63 ;     
13.09.2008 07:01:00   ;   167,80 ;     
24.01.2009 07:01:00   ;   167,83 ;     
01.01.2010 00:00:05   ;   168,00 ;     
18.12.2011 07:01:00   ;   167,75 ;     
08.12.2012 07:01:00   ;   167,68 ;     
24.11.2013 07:01:00   ;   167,78 ;     
22.02.2014 07:01:00   ;   167,63 ;     
15.08.2015 07:01:00   ;   167,64 ;     
09.01.2016 07:01:00   ;   167,75 ;     
02.09.2017 07:01:00   ;   167,68 ;     
17.11.2018 07:01:00   ;   167,64 ;     
09.11.2019 07:01:00   ;   167,75 ;     
17.05.2020 07:01:00   ;   167,73 ;     
27.11.2021 07:01:00   ;   167,80 ;     
