Messstelle:                ;Luftenberg, Bl 19.14
HZB-Nummer:                ;377291
HD-Nummer:                 ;2119.014
DBMS-Nummer:               ;4002793
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;247,28
 Messpunkthöhe:            ;248,18
 Sohllage:                 ;240,34
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 43                 ;48 14 31
  01.01.2003               ;14 25 53                 ;48 14 37
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
12.03.1993 07:01:00   ;   243,27 ;     
25.02.1994 07:01:00   ;   243,29 ;     
21.01.1995 07:01:00   ;   243,31 ;     
09.03.1996 07:01:00   ;   243,26 ;     
08.02.1997 07:01:00   ;   243,25 ;     
14.02.1998 07:01:00   ;   243,29 ;     
30.01.1999 07:01:00   ;   243,36 ;     
29.01.2000 07:01:00   ;   243,37 ;     
05.01.2001 07:01:00   ;   243,36 ;     
19.01.2002 07:01:00   ;   243,36 ;     
31.12.2003 23:59:55   ;   243,24 ;     
03.01.2004 07:01:00   ;   243,23 ;     
30.12.2005 07:01:00   ;   243,27 ;     
27.01.2006 07:01:00   ;   243,22 ;     
01.01.2007 00:00:05   ;   243,29 ;     
12.12.2008 07:01:00   ;   243,26 ;     
30.01.2009 07:01:00   ;   243,20 ;     
12.02.2010 07:01:00   ;   243,42 ;     
02.12.2011 07:01:00   ;   243,26 ;     
14.12.2012 07:01:00   ;   243,28 ;     
31.12.2013 23:59:55   ;   243,35 ;     
16.04.2014 09:49:00   ;   243,25 ;     
31.12.2015 23:59:55   ;   243,18 ;     
09.01.2016 07:01:00   ;   243,17 ;     
02.02.2017 07:01:00   ;   243,28 ;     
26.10.2018 07:01:00   ;   243,17 ;     
13.02.2019 07:01:00   ;   243,30 ;     
21.01.2020 07:01:00   ;   243,47 ;     
30.11.2021 07:01:00   ;   243,76 ;     
