Messstelle:                ;Lustenau, Br 2131.004
HZB-Nummer:                ;324061
HD-Nummer:                 ;2131.004
DBMS-Nummer:               ;4002504
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;30.10.2018
 Geländehöhe:              ;254,57
 Messpunkthöhe:            ;254,57
 Sohllage:                 ;245,19
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 19 43                 ;48 18 31
  01.01.2003               ;14 19 41                 ;48 18 34
  01.01.1976               ;14 19 41                 ;48 18 34
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
29.01.1980 07:01:00   ;   249,59 ;     
03.03.1981 07:01:00   ;   249,59 ;     
21.12.1982 07:01:00   ;   249,51 ;     
22.11.1983 07:01:00   ;   249,39 ;     
20.03.1984 07:01:00   ;   249,36 ;     
12.03.1985 07:01:00   ;   249,29 ;     
16.12.1986 07:01:00   ;   249,34 ;     
15.12.1987 07:01:00   ;   249,34 ;     
16.02.1988 07:01:00   ;   249,37 ;     
12.12.1989 07:01:00   ;   249,32 ;     
06.02.1990 07:01:00   ;   249,18 ;     
23.04.1991 07:01:00   ;   249,15 ;     
03.03.1992 07:01:00   ;   249,22 ;     
08.03.1993 07:01:00   ;   249,27 ;     
31.10.1994 07:01:00   ;   249,24 ;     
23.01.1995 07:01:00   ;   249,25 ;     
04.03.1996 07:01:00   ;   249,25 ;     
10.02.1997 07:01:00   ;   249,19 ;     
23.02.1998 07:01:00   ;   249,15 ;     
01.02.1999 07:01:00   ;   249,22 ;     
27.11.2000 07:01:00   ;   249,20 ;     
05.03.2001 07:01:00   ;   249,12 ;     
14.01.2002 07:01:00   ;   249,14 ;     
01.12.2003 07:01:00   ;   248,87 ;     
12.12.2004 07:01:00   ;   248,75 ;     
04.12.2005 07:01:00   ;   248,68 ;     
17.12.2006 07:01:00   ;   248,59 ;     
06.05.2007 07:01:00   ;   248,38 ;     
12.10.2008 07:01:00   ;   248,22 ;     
14.06.2009 07:01:00   ;   248,17 ;     
24.10.2010 07:01:00   ;   248,13 ;     
27.03.2011 07:01:00   ;   248,10 ;     
27.05.2012 07:01:00   ;   248,11 ;     
27.05.2013 07:01:00   ;   248,10 ;     
17.03.2014 07:01:00   ;   247,79 ;     
30.08.2015 07:01:00   ;   247,91 ;     
21.03.2016 07:01:00   ;   247,77 ;     
17.04.2017 07:01:00   ;   248,01 ;     
07.05.2018 07:01:00   ;   247,93 ;     
07.10.2019 07:01:00   ;   248,09 ;     
25.05.2020 07:01:00   ;   247,95 ;     
06.12.2021 07:01:00   ;   248,07 ;     
