Messstelle:                ;Haid, Br 2108.031
HZB-Nummer:                ;308783
HD-Nummer:                 ;2108.031
DBMS-Nummer:               ;4002221
PorenGW-Gebiet:            ;177 Nördliches Machland
Grundwasserkörper:         ;Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.12.2022
 Geländehöhe:              ;245,93
 Messpunkthöhe:            ;246,37
 Sohllage:                 ;238,99
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 34 08                 ;48 15 05
  01.01.2003               ;14 34 10                 ;48 15 07
  01.01.1965               ;14 34 10                 ;48 15 07
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1969 bis 2015 FG06 durch Kraftwerk beeinflusst
  1969 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  1969 AKorr 2001: durch Kraftwerk beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1969 23:59:55   ;   240,31 ;     
30.01.1970 07:01:00   ;   240,23 ;     
31.12.1971 23:59:55   ;   240,21 ;     
14.01.1972 07:01:00   ;   240,17 ;     
09.11.1973 07:01:00   ;   240,23 ;     
11.01.1974 07:01:00   ;   240,32 ;     
30.12.1975 07:01:00   ;   240,57 ;     
03.11.1976 07:01:00   ;   240,38 ;     
21.12.1977 07:01:00   ;   240,30 ;     
27.12.1978 07:01:00   ;   240,14 ;     
24.01.1979 07:01:00   ;   240,15 ;     
26.11.1980 07:01:00   ;   240,40 ;     
09.09.1981 07:01:00   ;   240,45 ;     
10.11.1982 07:01:00   ;   240,18 ;     
21.12.1983 07:01:00   ;   239,93 ;     
01.01.1984 00:00:05   ;   239,99 ;     
23.01.1985 07:01:00   ;   240,03 ;     
17.12.1986 07:01:00   ;   240,08 ;     
01.01.1987 00:00:05   ;   240,23 ;     
16.11.1988 07:01:00   ;   240,45 ;     
13.12.1989 07:01:00   ;   240,23 ;     
14.02.1990 07:01:00   ;   240,15 ;     
24.04.1991 07:01:00   ;   240,23 ;     
22.10.1992 07:01:00   ;   240,30 ;     
09.12.1993 07:01:00   ;   240,41 ;     
22.12.1994 07:01:00   ;   240,16 ;     
26.01.1995 07:01:00   ;   240,17 ;     
14.03.1996 07:01:00   ;   240,55 ;     
27.11.1997 07:01:00   ;   240,38 ;     
10.06.1998 07:01:00   ;   240,33 ;     
09.12.1999 07:01:00   ;   240,21 ;     
19.01.2000 07:01:00   ;   240,21 ;     
03.01.2001 07:01:00   ;   240,38 ;     
01.01.2002 00:00:05   ;   240,61 ;     
31.12.2003 23:59:55   ;   240,13 ;     
08.01.2004 07:01:00   ;   240,10 ;     
19.01.2005 07:01:00   ;   240,11 ;     
16.02.2006 07:01:00   ;   240,29 ;     
18.01.2007 07:01:00   ;   240,38 ;     
18.12.2008 07:01:00   ;   240,37 ;     
04.02.2009 07:01:00   ;   240,31 ;     
09.12.2010 07:01:00   ;   240,46 ;     
08.12.2011 07:01:00   ;   240,25 ;     
01.01.2012 00:00:05   ;   240,27 ;     
01.01.2013 00:00:05   ;   240,52 ;     
02.05.2014 07:01:00   ;   240,33 ;     
31.12.2015 23:59:55   ;   240,21 ;     
07.01.2016 07:01:00   ;   240,20 ;     
19.12.2017 11:32:00   ;   240,40 ;     
22.11.2018 07:01:00   ;   240,24 ;     
19.12.2019 07:01:00   ;   240,32 ;     
23.01.2020 07:01:00   ;   240,29 ;     
23.12.2021 07:01:00   ;   240,33 ;     
01.01.2022 00:00:05   ;   240,38 ;     
