Messstelle:                ;Mitterberg, Bl 55.1
HZB-Nummer:                ;375055
HD-Nummer:                 ;V55.1
DBMS-Nummer:               ;4003031
PorenGW-Gebiet:            ;110 Traun-Agergebiet
Grundwasserkörper:         ;Gruppe Traun und Zubringertäler [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;27.02.1984
 Geländehöhe:              ;396,33
 Messpunkthöhe:            ;397,21
 Sohllage:                 ;344,16
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 49 18                 ;48 02 44
  01.01.2003               ;13 49 08                 ;48 02 42
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
31.12.1984 23:59:55   ;   358,57 ;     
22.01.1985 07:01:00   ;   358,44 ;     
16.12.1986 07:01:00   ;   358,72 ;     
03.02.1987 07:01:00   ;   358,83 ;     
14.03.1988 07:01:00   ;   359,01 ;     
13.02.1989 07:01:00   ;   359,33 ;     
22.01.1990 07:01:00   ;   359,41 ;     
04.02.1991 07:01:00   ;   359,53 ;     
03.02.1992 07:01:00   ;   359,89 ;     
15.03.1993 07:01:00   ;   359,81 ;     
24.10.1994 07:01:00   ;   359,82 ;     
13.03.1995 07:01:00   ;   359,89 ;     
11.03.1996 07:01:00   ;   359,78 ;     
13.01.1997 07:01:00   ;   359,99 ;     
09.02.1998 07:01:00   ;   360,00 ;     
22.11.1999 07:01:00   ;   360,02 ;     
31.12.2000 23:59:55   ;   359,95 ;     
17.01.2001 07:01:00   ;   359,72 ;     
16.01.2002 07:01:00   ;   359,99 ;     
31.12.2003 23:59:55   ;   359,91 ;     
03.01.2004 07:01:00   ;   359,89 ;     
13.03.2005 07:01:00   ;   359,89 ;     
26.03.2006 07:01:00   ;   359,96 ;     
01.01.2007 00:00:05   ;   360,01 ;     
18.12.2008 07:01:00   ;   359,82 ;     
20.02.2009 07:01:00   ;   359,83 ;     
16.02.2010 12:00:00   ;   359,92 ;     
23.11.2011 12:00:00   ;   359,91 ;     
23.02.2012 12:00:00   ;   359,91 ;     
09.04.2013 12:00:00   ;   360,00 ;     
14.01.2014 12:00:00   ;   360,07 ;     
31.12.2015 23:59:55   ;   360,06 ;     
07.01.2016 12:00:00   ;   360,01 ;     
31.01.2017 12:00:00   ;   360,01 ;     
29.11.2018 12:00:00   ;   359,90 ;     
14.02.2019 12:00:00   ;   359,79 ;     
29.12.2020 07:01:00   ;   359,86 ;     
01.01.2021 00:00:05   ;   359,88 ;     
