Messstelle:                ;Dornbirn, Bl 50.3.12 A
HZB-Nummer:                ;328245
HD-Nummer:                 ;50.3.12 A
DBMS-Nummer:               ;8002206
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Rheintal [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.03.2005
 Geländehöhe:              ;425,50
 Messpunkthöhe:            ;426,50
 Sohllage:                 ;417,50
 T-Messtiefe u.GOK:        ;5,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  24.03.2005               ;09 45 02                 ;47 25 58
  03.01.1998               ;09 45 01                 ;47 25 58
  01.01.1980               ;09 45 02                 ;47 25 58
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
21.01.1980 07:01:00   ;   422,38 ;     
16.11.1981 07:01:00   ;   422,33 ;     
08.11.1982 07:01:00   ;   422,30 ;     
12.12.1983 07:01:00   ;   422,18 ;     
31.12.1984 07:01:00   ;   422,09 ;     
21.01.1985 07:01:00   ;   422,08 ;     
08.12.1986 07:01:00   ;   422,15 ;     
19.01.1987 07:01:00   ;   422,15 ;     
04.01.1988 07:01:00   ;   422,18 ;     
13.02.1989 07:01:00   ;   422,13 ;     
15.01.1990 07:01:00   ;   422,12 ;     
25.02.1991 07:01:00   ;   422,09 ;     
03.02.1992 07:01:00   ;   422,14 ;     
29.11.1993 07:01:00   ;   422,13 ;     
05.12.1994 07:01:00   ;   422,14 ;     
04.12.1995 07:01:00   ;   422,09 ;     
12.02.1996 07:01:00   ;   422,06 ;     
13.01.1997 07:01:00   ;   422,04 ;     
07.12.1998 07:01:00   ;   421,94 ;     
04.01.1999 07:01:00   ;   421,97 ;     
31.12.2000 23:59:55   ;   422,01 ;     
01.01.2001 07:01:00   ;   422,01 ;     
21.01.2002 07:01:00   ;   422,03 ;     
27.10.2003 07:01:00   ;   422,02 ;     
05.01.2004 07:01:00   ;   422,09 ;     
19.12.2005 07:01:00   ;   422,12 ;     
25.12.2006 07:01:00   ;   422,08 ;     
01.01.2007 00:00:05   ;   422,11 ;     
18.02.2008 07:01:00   ;   422,13 ;     
12.01.2009 07:01:00   ;   422,12 ;     
01.02.2010 07:01:00   ;   422,10 ;     
02.12.2011 12:00:00   ;   422,22 ;     
13.02.2012 07:01:00   ;   422,15 ;     
15.12.2013 06:00:00   ;   422,19 ;     
30.01.2014 10:00:00   ;   422,29 ;     
28.07.2015 01:00:00   ;   422,23 ;     
21.11.2016 10:00:00   ;   422,22 ;     
12.01.2017 00:00:00   ;   422,12 ;     
26.11.2018 10:00:00   ;   422,12 ;     
01.02.2019 16:00:00   ;   422,08 ;     
29.04.2020 06:00:00   ;   422,27 ;     
12.01.2021 00:00:00   ;   422,31 ;     
