Messstelle:                ;Apetlon, Bl 148
HZB-Nummer:                ;345199
HD-Nummer:                 ;
DBMS-Nummer:               ;1002325
PorenGW-Gebiet:            ;318 Seewinkel
Grundwasserkörper:         ;Seewinkel [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1996
 Geländehöhe:              ;119,87
 Messpunkthöhe:            ;120,57
 Sohllage:                 ;110,57
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1996               ;16 53 52                 ;47 46 07
  31.12.1995               ;16 53 48                 ;47 46 06
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.09.1996 07:01:00   ;   118,20 ;     
16.11.1997 08:00:00   ;   118,10 ;     
23.08.1998 08:00:00   ;   117,75 ;     
07.11.1999 08:00:00   ;   117,98 ;     
10.09.2000 08:00:00   ;   117,64 ;     
16.09.2001 08:00:00   ;   117,43 ;     
06.10.2002 08:00:00   ;   117,18 ;     
07.12.2003 08:00:00   ;   117,14 ;     
01.01.2004 00:00:05   ;   117,17 ;     
14.08.2005 08:00:00   ;   117,25 ;     
12.11.2006 08:00:00   ;   117,66 ;     
26.08.2007 08:00:00   ;   117,33 ;     
12.10.2008 08:00:00   ;   117,72 ;     
01.11.2009 08:00:00   ;   117,82 ;     
01.08.2010 08:00:00   ;   117,87 ;     
31.07.2011 08:00:00   ;   117,73 ;     
26.08.2012 08:00:00   ;   117,22 ;     
15.09.2013 08:00:00   ;   117,47 ;     
27.07.2014 08:00:00   ;   117,57 ;     
16.08.2015 15:00:00   ;   117,80 ;     
16.10.2016 15:00:00   ;   117,67 ;     
10.09.2017 15:00:00   ;   117,30 ;     
26.08.2018 15:00:00   ;   117,37 ;     
29.09.2019 15:00:00   ;   117,28 ;     
13.09.2020 15:00:00   ;   117,11 ;     
14.11.2021 15:00:00   ;   117,07 ;     
