Messstelle:                ;Mitterndorf a.d.F., Bl S4
HZB-Nummer:                ;326538
HD-Nummer:                 ;
DBMS-Nummer:               ;11002079
PorenGW-Gebiet:            ;250 Südliches Wiener Becken
Grundwasserkörper:         ;Südl. Wiener Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;Magistratsabteilung 31
Bundesland:                ;Niederösterreich
Messstellenbetreiber:      ;Stadt Wien, Magistratsabteilung 31 - Wasserwerke
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.01.2018
 Geländehöhe:              ;187,66
 Messpunkthöhe:            ;188,26
 Sohllage:                 ;182,06
 T-Messtiefe u.GOK:        ;4,90
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1979               ;16 28 35                 ;47 58 47
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  2004 bis -> FG05 durch Entnahme zeitweise beeinflusst
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2002 durch Pumpbetrieb vom 28. 10. - 4. 11. beeinflusst
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.06.1979 07:01:00   ;   184,64 ;     
07.08.1980 07:01:00   ;   184,42 ;     
16.07.1981 07:01:00   ;   184,27 ;     
22.07.1982 07:01:00   ;   184,65 ;     
25.08.1983 07:01:00   ;   184,51 ;     
30.08.1984 07:01:00   ;   184,59 ;     
31.01.1985 07:01:00   ;   184,65 ;     
18.09.1986 07:01:00   ;   184,70 ;     
23.07.1987 07:01:00   ;   184,72 ;     
01.08.1988 07:01:00   ;   184,57 ;     
27.07.1989 07:01:00   ;   184,77 ;     
30.08.1990 07:01:00   ;   184,55 ;     
25.07.1991 07:01:00   ;   184,68 ;     
27.08.1992 07:01:00   ;   184,53 ;     
15.07.1993 07:01:00   ;   184,62 ;     
15.08.1994 07:01:00   ;   184,49 ;     
27.07.1995 07:01:00   ;   184,51 ;     
12.08.1996 07:01:00   ;   184,86 ;     
06.11.1997 07:01:00   ;   184,84 ;     
17.08.1998 07:01:00   ;   184,56 ;     
08.07.1999 07:01:00   ;   184,77 ;     
03.07.2000 07:01:00   ;   184,59 ;     
09.07.2001 07:01:00   ;   184,58 ;     
15.07.2002 07:01:00   ;   184,65 ;     
07.07.2003 07:01:00   ;   184,56 ;     
16.08.2004 07:01:00   ;   184,64 ;     
30.06.2005 07:01:00   ;   184,51 ;     
31.07.2006 07:01:00   ;   184,57 ;     
23.07.2007 07:01:00   ;   184,57 ;     
01.06.2008 10:00:00   ;   184,77 ;     
19.06.2009 18:00:00   ;   184,77 ;     
13.07.2010 05:00:00   ;   184,70 ;     
18.07.2011 00:00:00   ;   184,69 ;     
03.07.2012 06:00:00   ;   184,45 ;     
23.08.2013 05:00:00   ;   184,45 ;     
29.06.2014 08:00:00   ;   184,71 ;     
16.08.2015 01:00:00   ;   184,49 ;     
12.07.2016 15:00:00   ;   184,75 ;     
06.07.2017 14:00:00   ;   184,49 ;     
26.06.2018 04:00:00   ;   184,52 ;     
21.07.2019 12:00:00   ;   184,49 ;     
02.08.2020 06:00:00   ;   184,58 ;     
12.07.2021 08:00:00   ;   184,30 ;     
