Messstelle:                ;Kroatisch Geresdorf, Br 5
HZB-Nummer:                ;335703
HD-Nummer:                 ;
DBMS-Nummer:               ;1002278
PorenGW-Gebiet:            ;326 Rabnitztal
Grundwasserkörper:         ;Gruppe Hügelland Rabnitz [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.1994
 Geländehöhe:              ;243,21
 Messpunkthöhe:            ;243,71
 Sohllage:                 ;237,35
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.02.1994               ;16 36 59                 ;47 29 24
  31.01.1994               ;16 36 55                 ;47 29 22
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.10.1994 07:01:00   ;   239,14 ;     
26.11.1995 07:01:00   ;   239,77 ;     
01.01.1996 00:00:05   ;   240,32 ;     
26.10.1997 10:00:00   ;   239,89 ;     
26.07.1998 10:00:00   ;   239,69 ;     
07.03.1999 10:00:00   ;   240,29 ;     
31.12.2001 23:59:55   ;   238,31 ;     
11.10.2002 08:00:00   ;   237,55 ;     
28.11.2003 08:00:00   ;   237,28 ;     
06.02.2004 08:00:05   ;   237,41 ;     
11.02.2005 08:00:00   ;   238,20 ;     
31.12.2006 23:59:55   ;   239,45 ;     
31.08.2007 08:00:00   ;   239,03 ;     
30.05.2008 08:00:00   ;   239,78 ;     
21.12.2009 08:00:00   ;   239,32 ;     
01.01.2010 00:00:05   ;   239,38 ;     
31.12.2011 23:59:55   ;   238,99 ;     
12.10.2012 08:05:00   ;   238,31 ;     
04.01.2013 07:25:00   ;   238,57 ;     
31.01.2014 07:30:00   ;   240,31 ;     
18.10.2015 16:20:00   ;   239,33 ;     
30.01.2016 10:00:00   ;   239,61 ;     
31.12.2017 23:59:55   ;   238,59 ;     
28.01.2018 09:55:00   ;   238,54 ;     
27.10.2019 09:55:00   ;   237,92 ;     
29.08.2020 10:15:00   ;   237,41 ;     
21.11.2021 09:05:00   ;   237,39 ;     
