Messstelle:                ;Hard, Bl 50.2.09
HZB-Nummer:                ;322107
HD-Nummer:                 ;50.2.09
DBMS-Nummer:               ;8002097
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Rheintal [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;29.06.2004
 Geländehöhe:              ;406,44
 Messpunkthöhe:            ;407,47
 Sohllage:                 ;396,47
 T-Messtiefe u.GOK:        ;6,97
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  29.06.2004               ;09 42 49                 ;47 29 13
  01.01.1978               ;09 42 49                 ;47 29 13
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.12.1978 07:01:00   ;   400,84 ;     
05.11.1979 07:01:00   ;   400,90 ;     
01.12.1980 07:01:00   ;   401,05 ;     
02.03.1981 07:01:00   ;   401,02 ;     
06.12.1982 07:01:00   ;   401,01 ;     
21.11.1983 07:01:00   ;   400,89 ;     
19.11.1984 07:01:00   ;   400,98 ;     
04.11.1985 07:01:00   ;   400,80 ;     
20.10.1986 07:01:00   ;   400,57 ;     
09.11.1987 07:01:00   ;   400,77 ;     
14.11.1988 07:01:00   ;   400,76 ;     
31.12.1989 23:59:55   ;   400,78 ;     
05.02.1990 07:01:00   ;   400,21 ;     
25.03.1991 07:01:00   ;   400,39 ;     
19.10.1992 07:01:00   ;   400,80 ;     
06.12.1993 07:01:00   ;   400,99 ;     
17.10.1994 07:01:00   ;   400,78 ;     
07.08.1995 07:01:00   ;   400,81 ;     
18.03.1996 07:01:00   ;   400,82 ;     
13.10.1997 07:01:00   ;   400,74 ;     
23.02.1998 07:01:00   ;   400,73 ;     
08.02.1999 07:01:00   ;   400,42 ;     
31.01.2000 07:01:00   ;   400,99 ;     
19.02.2001 07:01:00   ;   400,98 ;     
21.01.2002 07:01:00   ;   401,15 ;     
22.09.2003 07:01:00   ;   400,79 ;     
13.12.2004 07:01:00   ;   400,90 ;     
26.12.2005 07:01:00   ;   400,65 ;     
04.12.2006 07:01:00   ;   400,62 ;     
30.04.2007 07:01:00   ;   400,49 ;     
17.11.2008 07:01:00   ;   400,53 ;     
05.10.2009 07:01:00   ;   400,41 ;     
01.02.2010 07:01:00   ;   400,53 ;     
28.11.2011 07:01:00   ;   400,91 ;     
20.08.2012 07:01:00   ;   400,97 ;     
23.12.2013 07:01:00   ;   401,11 ;     
23.06.2014 09:40:00   ;   400,96 ;     
20.11.2015 09:00:00   ;   400,77 ;     
29.12.2016 20:00:00   ;   400,80 ;     
11.01.2017 14:00:00   ;   400,74 ;     
30.11.2018 15:00:00   ;   400,39 ;     
05.01.2019 20:00:00   ;   400,98 ;     
05.12.2020 14:00:00   ;   400,97 ;     
29.04.2021 12:00:00   ;   401,06 ;     
