Messstelle:                ;Andau/Torfkanal, Lp
HZB-Nummer:                ;335406
HD-Nummer:                 ;
DBMS-Nummer:               ;1002248
PorenGW-Gebiet:            ;318 Seewinkel
Grundwasserkörper:         ;Seewinkel [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1992
 Geländehöhe:              ;114,39
 Messpunkthöhe:            ;111,99
 Sohllage:                 ;111,99
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1992               ;17 05 41                 ;47 42 31
  31.12.1991               ;17 05 36                 ;47 42 30
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2017 HG15 häufig trockengefallen
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.08.1992 07:01:00   ;   111,99 ;     
04.01.1993 07:01:00   ;   112,30 ;     
08.08.1994 07:01:00   ;   112,06 ;     
06.11.1995 07:01:00   ;   112,17 ;     
12.08.1996 07:01:00   ;   112,19 ;     
20.10.1997 10:00:00   ;   112,08 ;     
03.06.1998 10:00:00   ;   111,98 ;     
08.11.1999 10:00:00   ;   112,10 ;     
13.11.2000 10:00:00   ;   112,04 ;     
26.11.2001 10:30:00   ;   112,04 ;     
21.01.2002 10:30:00   ;   112,05 ;     
01.12.2003 13:00:00   ;   112,04 ;     
26.01.2004 13:00:00   ;   112,00 ;     
21.02.2005 13:00:00   ;   112,10 ;     
31.12.2006 23:59:55   ;   112,19 ;     
23.07.2007 13:00:00   ;   112,09 ;     
10.03.2008 13:00:00   ;   112,18 ;     
19.01.2009 08:00:00   ;   112,15 ;     
05.04.2010 10:00:00   ;   112,18 ;     
07.11.2011 10:10:00   ;   112,00 ;     
09.01.2012 10:10:00   ;   112,00 ;     
18.11.2013 10:10:00   ;   112,18 ;     
03.02.2014 09:30:00   ;   112,13 ;     
13.04.2015 09:30:00   ;   112,21 ;     
05.12.2016 09:30:00   ;   112,09 ;     
11.12.2017 09:30:00   ;   112,00 ;     
17.12.2018 09:30:00   ;   112,09 ;     
16.12.2019 09:30:00   ;   112,07 ;     
20.04.2020 09:30:00   ;   112,01 ;     
27.09.2021 09:30:00   ;   112,01 ;     
