Messstelle:                ;Hilpersdorf, Br
HZB-Nummer:                ;315622
HD-Nummer:                 ;
DBMS-Nummer:               ;3002579
PorenGW-Gebiet:            ;205 Südliches Tullner Feld
Grundwasserkörper:         ;Tullnerfeld [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;16.11.1976
 Geländehöhe:              ;187,43
 Messpunkthöhe:            ;187,38
 Sohllage:                 ;182,31
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;15 47 38                 ;48 20 52
  12.08.1968               ;15 47 39                 ;48 20 52
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
30.11.1969 07:01:00   ;   184,42 ;     
01.02.1970 07:01:00   ;   184,37 ;     
19.12.1971 07:01:00   ;   184,31 ;     
02.01.1972 07:01:00   ;   184,36 ;     
25.11.1973 07:01:00   ;   184,44 ;     
31.12.1974 23:59:55   ;   184,21 ;     
22.06.1975 07:01:00   ;   184,06 ;     
01.01.1976 00:00:05   ;   184,11 ;     
02.01.1977 07:01:00   ;   184,18 ;     
19.11.1978 07:01:00   ;   183,98 ;     
28.01.1979 07:01:00   ;   183,96 ;     
01.01.1980 00:00:05   ;   184,33 ;     
16.08.1981 07:01:00   ;   184,18 ;     
24.11.1982 07:01:00   ;   184,14 ;     
04.12.1983 07:01:00   ;   183,98 ;     
25.03.1984 07:01:00   ;   183,97 ;     
14.01.1985 07:01:00   ;   184,04 ;     
28.12.1986 07:01:00   ;   184,27 ;     
01.01.1987 00:00:05   ;   184,27 ;     
20.11.1988 07:01:00   ;   184,39 ;     
12.04.1989 07:01:00   ;   184,39 ;     
17.09.1990 07:01:00   ;   184,20 ;     
22.04.1991 07:01:00   ;   184,21 ;     
26.10.1992 07:01:00   ;   184,09 ;     
11.10.1993 07:01:00   ;   184,09 ;     
07.11.1994 07:01:00   ;   183,99 ;     
01.01.1995 00:00:05   ;   184,04 ;     
01.01.1996 00:00:05   ;   184,23 ;     
07.07.1997 07:01:00   ;   184,39 ;     
21.09.1998 07:01:00   ;   184,25 ;     
15.02.1999 07:01:00   ;   184,27 ;     
29.10.2000 07:01:00   ;   184,25 ;     
16.12.2001 07:01:00   ;   184,10 ;     
04.08.2002 07:01:00   ;   184,12 ;     
31.12.2003 23:59:55   ;   184,21 ;     
31.12.2004 23:59:55   ;   184,15 ;     
02.01.2005 07:01:00   ;   184,15 ;     
01.01.2006 00:00:05   ;   184,30 ;     
02.09.2007 07:01:00   ;   184,16 ;     
30.11.2008 07:01:00   ;   184,36 ;     
01.02.2009 07:01:00   ;   184,38 ;     
08.02.2010 07:01:00   ;   184,59 ;     
20.11.2011 07:01:00   ;   184,26 ;     
25.11.2012 07:01:00   ;   184,13 ;     
06.01.2013 07:01:00   ;   184,19 ;     
23.03.2014 07:01:00   ;   184,32 ;     
04.10.2015 07:01:00   ;   184,32 ;     
10.01.2016 07:01:00   ;   184,35 ;     
03.09.2017 07:01:00   ;   184,27 ;     
23.09.2018 07:01:00   ;   184,19 ;     
17.11.2019 07:01:00   ;   184,19 ;     
24.05.2020 07:01:00   ;   184,16 ;     
11.07.2021 07:01:00   ;   184,33 ;     
