Messstelle:                ;Dietach, Bl 26.14
HZB-Nummer:                ;375980
HD-Nummer:                 ;W26.14
DBMS-Nummer:               ;4002846
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;05.09.2003
 Geländehöhe:              ;302,95
 Messpunkthöhe:            ;303,58
 Sohllage:                 ;295,45
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 05 09                 ;48 09 52
  01.01.2003               ;14 05 11                 ;48 09 53
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.12.1991 07:01:00   ;   298,18 ;     
05.08.1992 07:01:00   ;   298,20 ;     
02.12.1993 07:01:00   ;   298,23 ;     
08.12.1994 07:01:00   ;   298,25 ;     
14.07.1995 07:01:00   ;   298,24 ;     
15.02.1996 07:01:00   ;   298,27 ;     
13.11.1997 07:01:00   ;   298,24 ;     
20.08.1998 07:01:00   ;   298,22 ;     
25.11.1999 07:01:00   ;   298,22 ;     
23.11.2000 07:01:00   ;   298,20 ;     
09.08.2001 07:01:00   ;   298,24 ;     
19.09.2002 07:01:00   ;   298,28 ;     
04.09.2003 07:01:00   ;   298,17 ;     
08.01.2004 07:01:00   ;   298,19 ;     
03.01.2005 07:01:00   ;   298,23 ;     
29.12.2006 07:01:00   ;   298,31 ;     
09.08.2007 07:01:00   ;   298,27 ;     
06.11.2008 07:01:00   ;   298,20 ;     
29.01.2009 07:01:00   ;   298,25 ;     
04.02.2010 07:01:00   ;   298,28 ;     
01.12.2011 07:01:00   ;   298,22 ;     
18.10.2012 07:01:00   ;   298,25 ;     
24.01.2013 07:01:00   ;   298,26 ;     
31.07.2014 07:01:00   ;   298,22 ;     
03.09.2015 07:01:00   ;   298,22 ;     
01.01.2016 00:00:05   ;   298,22 ;     
02.01.2017 07:01:00   ;   298,23 ;     
19.11.2018 07:01:00   ;   298,19 ;     
04.10.2019 07:01:00   ;   298,17 ;     
24.01.2020 07:01:00   ;   298,18 ;     
18.06.2021 07:01:00   ;   298,22 ;     
