Messstelle:                ;Stephanshart, Bl 2084.002
HZB-Nummer:                ;302778
HD-Nummer:                 ;
DBMS-Nummer:               ;3002235
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;28.01.1985
 Geländehöhe:              ;230,39
 Messpunkthöhe:            ;231,34
 Sohllage:                 ;223,54
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 49 18                 ;48 10 29
  01.01.2009               ;14 49 18                 ;48 10 29
  02.01.1948               ;14 49 21                 ;48 10 29
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.01.1954 07:01:00   ;   224,52 ;     
27.02.1956 07:01:00   ;   224,99 ;     
28.01.1957 07:01:00   ;   225,42 ;     
06.01.1958 07:01:00   ;   225,50 ;     
21.12.1959 07:01:00   ;   225,35 ;     
22.02.1960 07:01:00   ;   225,39 ;     
30.01.1961 07:01:00   ;   225,34 ;     
10.12.1962 07:01:00   ;   225,39 ;     
30.12.1963 07:01:00   ;   225,34 ;     
20.01.1964 07:01:00   ;   225,31 ;     
04.12.1965 07:01:00   ;   225,49 ;     
10.12.1966 07:01:00   ;   225,58 ;     
19.08.1967 07:01:00   ;   225,20 ;     
06.01.1968 07:01:00   ;   225,44 ;     
22.11.1969 07:01:00   ;   225,46 ;     
17.01.1970 07:01:00   ;   225,46 ;     
09.10.1971 07:01:00   ;   225,38 ;     
29.01.1972 07:01:00   ;   225,44 ;     
10.02.1973 07:01:00   ;   225,44 ;     
12.01.1974 07:01:00   ;   225,66 ;     
27.12.1975 07:01:00   ;   225,57 ;     
23.10.1976 07:01:00   ;   225,42 ;     
19.12.1977 07:01:00   ;   225,40 ;     
25.02.1978 07:01:00   ;   225,38 ;     
27.01.1979 07:01:00   ;   225,46 ;     
09.12.1980 07:01:00   ;   225,57 ;     
13.07.1981 07:01:00   ;   225,64 ;     
29.11.1982 07:01:00   ;   225,52 ;     
29.11.1983 07:01:00   ;   225,44 ;     
31.12.1984 23:59:55   ;   225,54 ;     
14.01.1985 07:01:00   ;   225,52 ;     
27.10.1986 07:01:00   ;   225,47 ;     
12.12.1987 07:01:00   ;   225,65 ;     
11.11.1988 07:01:00   ;   225,60 ;     
15.12.1989 07:01:00   ;   225,70 ;     
25.10.1990 07:01:00   ;   225,64 ;     
03.05.1991 07:01:00   ;   225,56 ;     
09.10.1992 07:01:00   ;   225,56 ;     
17.12.1993 07:01:00   ;   225,66 ;     
04.11.1994 07:01:00   ;   225,49 ;     
20.01.1995 07:01:00   ;   225,61 ;     
15.03.1996 07:01:00   ;   225,78 ;     
21.11.1997 07:01:00   ;   225,69 ;     
12.06.1998 07:01:00   ;   225,65 ;     
10.12.1999 07:01:00   ;   225,69 ;     
14.01.2000 07:01:00   ;   225,81 ;     
02.02.2001 07:01:00   ;   225,89 ;     
02.08.2002 07:01:00   ;   225,89 ;     
03.10.2003 07:01:00   ;   225,61 ;     
09.01.2004 07:01:00   ;   225,64 ;     
01.01.2005 00:00:05   ;   225,82 ;     
22.12.2006 07:01:00   ;   225,84 ;     
31.08.2007 07:01:00   ;   225,69 ;     
14.11.2008 07:01:00   ;   225,74 ;     
30.01.2009 07:01:00   ;   225,91 ;     
10.12.2010 07:01:00   ;   225,93 ;     
21.11.2011 07:01:00   ;   225,83 ;     
01.01.2012 00:00:05   ;   225,95 ;     
31.12.2013 23:59:55   ;   226,05 ;     
18.04.2014 07:01:00   ;   225,85 ;     
02.10.2015 07:01:00   ;   225,83 ;     
01.01.2016 00:00:05   ;   225,89 ;     
28.07.2017 07:01:00   ;   226,16 ;     
16.11.2018 07:01:00   ;   225,89 ;     
08.11.2019 07:01:00   ;   226,13 ;     
17.01.2020 07:01:00   ;   226,14 ;     
07.05.2021 07:01:00   ;   226,28 ;     
