Messstelle:                ;Au, Bl 2099.002
HZB-Nummer:                ;302067
HD-Nummer:                 ;
DBMS-Nummer:               ;3002164
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;07.10.1972
 Geländehöhe:              ;235,84
 Messpunkthöhe:            ;236,49
 Sohllage:                 ;231,62
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 38 26                 ;48 10 26
  01.01.2009               ;14 38 26                 ;48 10 26
  27.10.1963               ;14 38 27                 ;48 10 27
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1978 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.02.1978 07:01:00   ;   232,04 ;     
27.01.1979 07:01:00   ;   232,05 ;     
21.06.1980 07:01:00   ;   232,14 ;     
06.06.1981 07:01:00   ;   232,21 ;     
12.06.1982 07:01:00   ;   232,15 ;     
17.12.1983 07:01:00   ;   232,09 ;     
24.03.1984 07:01:00   ;   232,08 ;     
19.01.1985 07:01:00   ;   232,10 ;     
27.09.1986 07:01:00   ;   232,02 ;     
24.01.1987 07:01:00   ;   232,07 ;     
15.10.1988 07:01:00   ;   232,08 ;     
09.12.1989 07:01:00   ;   232,14 ;     
10.02.1990 07:01:00   ;   232,10 ;     
30.03.1991 07:01:00   ;   232,07 ;     
26.09.1992 07:01:00   ;   232,13 ;     
19.06.1993 07:01:00   ;   232,08 ;     
01.10.1994 07:01:00   ;   232,10 ;     
26.08.1995 07:01:00   ;   232,09 ;     
16.03.1996 07:01:00   ;   232,09 ;     
11.10.1997 07:01:00   ;   232,10 ;     
05.09.1998 07:01:00   ;   232,09 ;     
22.10.1999 07:01:00   ;   232,05 ;     
01.09.2000 07:01:00   ;   232,05 ;     
31.08.2001 07:01:00   ;   232,11 ;     
12.07.2002 07:01:00   ;   232,16 ;     
26.12.2003 07:01:00   ;   232,12 ;     
17.12.2004 07:01:00   ;   232,11 ;     
21.01.2005 07:01:00   ;   232,11 ;     
27.10.2006 07:01:00   ;   232,03 ;     
03.08.2007 07:01:00   ;   231,98 ;     
27.06.2008 07:01:00   ;   232,04 ;     
23.01.2009 07:01:00   ;   232,11 ;     
14.05.2010 07:01:00   ;   232,13 ;     
11.11.2011 07:01:00   ;   232,00 ;     
26.04.2012 07:01:00   ;   231,59 ;     
31.12.2013 23:59:55   ;   232,13 ;     
09.05.2014 07:01:00   ;   232,04 ;     
04.09.2015 07:01:00   ;   231,97 ;     
08.01.2016 07:01:00   ;   232,02 ;     
04.08.2017 07:01:00   ;   232,01 ;     
24.08.2018 07:01:00   ;   231,91 ;     
16.08.2019 07:01:00   ;   231,94 ;     
22.05.2020 07:01:00   ;   232,02 ;     
02.07.2021 07:01:00   ;   232,03 ;     
