Messstelle:                ;Nickelsdorf, Bl 51
HZB-Nummer:                ;335539
HD-Nummer:                 ;
DBMS-Nummer:               ;1002261
PorenGW-Gebiet:            ;288 Heideboden
Grundwasserkörper:         ;Parndorfer Platte [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1993
 Geländehöhe:              ;135,15
 Messpunkthöhe:            ;136,10
 Sohllage:                 ;120,12
 T-Messtiefe u.GOK:        ;14,85
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.1993               ;17 04 11                 ;47 55 32
  31.12.1992               ;17 04 06                 ;47 55 30
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2018 HG31 Messstelle zeitweise nicht zugänglich
  2019 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1993 07:01:00   ;   124,15 ;     
01.01.1994 00:00:05   ;   124,30 ;     
09.01.1995 07:01:00   ;   124,43 ;     
01.01.1996 00:00:05   ;   124,62 ;     
31.12.1997 23:59:55   ;   124,86 ;     
07.09.1998 10:00:00   ;   124,65 ;     
31.12.1999 23:59:55   ;   124,72 ;     
31.12.2000 23:59:55   ;   124,64 ;     
31.12.2001 23:59:55   ;   124,40 ;     
12.08.2002 09:00:00   ;   124,32 ;     
19.10.2003 09:00:00   ;   124,32 ;     
01.02.2004 09:00:00   ;   124,31 ;     
16.01.2005 09:00:00   ;   124,40 ;     
28.01.2006 09:00:00   ;   124,58 ;     
04.08.2007 09:00:00   ;   124,52 ;     
31.12.2008 23:59:55   ;   124,69 ;     
09.01.2009 09:00:00   ;   124,68 ;     
15.01.2010 08:00:00   ;   124,92 ;     
31.12.2011 23:59:55   ;   124,71 ;     
14.12.2012 07:00:00   ;   124,44 ;     
01.01.2013 00:00:05   ;   124,45 ;     
18.07.2014 07:00:00   ;   124,70 ;     
27.12.2015 11:00:00   ;   124,83 ;     
23.12.2016 06:00:00   ;   124,65 ;     
23.12.2017 07:00:00   ;   124,50 ;     
01.01.2018 00:00:05   ;   124,51 ;     
29.12.2019 12:00:00   ;   124,60 ;     
17.09.2020 07:00:00   ;   124,46 ;     
17.12.2021 20:00:00   ;   124,45 ;     
