Messstelle:                ;Raffelstetten, Bl 20.30
HZB-Nummer:                ;377457
HD-Nummer:                 ;2120.030
DBMS-Nummer:               ;4002800
PorenGW-Gebiet:            ;154 Südliches Linzer Feld
Grundwasserkörper:         ;Linzer Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;08.01.1993
 Geländehöhe:              ;245,31
 Messpunkthöhe:            ;245,96
 Sohllage:                 ;239,96
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 25 26                 ;48 14 08
  01.01.2003               ;14 25 26                 ;48 14 14
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.05.1993 07:01:00   ;   243,66 ;     
25.02.1994 07:01:00   ;   243,78 ;     
21.01.1995 07:01:00   ;   243,80 ;     
17.02.1996 07:01:00   ;   243,81 ;     
08.02.1997 07:01:00   ;   243,82 ;     
06.06.1998 07:01:00   ;   243,74 ;     
11.12.1999 07:01:00   ;   243,79 ;     
09.12.2000 07:01:00   ;   243,78 ;     
28.12.2001 07:01:00   ;   243,76 ;     
13.07.2002 07:01:00   ;   243,75 ;     
04.10.2003 07:01:00   ;   243,73 ;     
10.01.2004 07:01:00   ;   243,71 ;     
16.01.2005 07:01:00   ;   243,75 ;     
04.02.2006 07:01:00   ;   243,73 ;     
20.06.2007 07:01:00   ;   243,68 ;     
17.12.2008 07:01:00   ;   243,64 ;     
04.02.2009 07:01:00   ;   243,59 ;     
20.10.2010 07:01:00   ;   243,84 ;     
07.12.2011 07:01:00   ;   243,62 ;     
07.12.2012 07:01:00   ;   243,65 ;     
01.01.2013 00:00:05   ;   243,79 ;     
30.04.2014 07:01:00   ;   243,62 ;     
12.11.2015 07:01:00   ;   243,46 ;     
05.01.2016 07:01:00   ;   243,50 ;     
10.10.2017 07:01:00   ;   243,62 ;     
16.10.2018 07:01:00   ;   243,43 ;     
26.08.2019 07:01:00   ;   243,56 ;     
27.01.2020 07:01:00   ;   243,58 ;     
21.06.2021 07:01:00   ;   243,84 ;     
