Messstelle:                ;Dietach, Bl 26.2
HZB-Nummer:                ;376004
HD-Nummer:                 ;W26.2
DBMS-Nummer:               ;4003101
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;30.10.2014
 Geländehöhe:              ;295,87
 Messpunkthöhe:            ;296,87
 Sohllage:                 ;287,71
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 05 18                 ;48 10 13
  01.01.2003               ;14 05 19                 ;48 10 14
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.01.1980 12:00:00   ;   291,48 ;     
05.10.1981 12:00:00   ;   291,81 ;     
04.10.1982 12:00:00   ;   291,70 ;     
29.11.1983 12:00:00   ;   291,61 ;     
26.07.1984 12:00:00   ;   291,55 ;     
01.08.1985 12:00:00   ;   291,55 ;     
11.12.1986 12:00:00   ;   291,64 ;     
14.10.1987 12:00:00   ;   291,66 ;     
05.02.1988 12:00:00   ;   291,65 ;     
29.09.1989 12:00:00   ;   291,72 ;     
13.09.1990 12:00:00   ;   291,76 ;     
11.04.1991 12:00:00   ;   291,75 ;     
20.08.1992 12:00:00   ;   291,83 ;     
08.07.1993 12:00:00   ;   292,03 ;     
29.09.1994 12:00:00   ;   292,01 ;     
29.08.1996 12:00:00   ;   291,97 ;     
03.07.1997 12:00:00   ;   291,97 ;     
30.10.1998 12:00:00   ;   291,53 ;     
14.10.1999 12:00:00   ;   291,80 ;     
31.08.2000 12:00:00   ;   291,69 ;     
06.09.2001 12:00:00   ;   291,52 ;     
25.07.2002 12:00:00   ;   291,53 ;     
20.07.2003 13:30:00   ;   291,77 ;     
29.05.2004 13:00:00   ;   291,91 ;     
21.11.2005 16:45:00   ;   291,99 ;     
14.10.2006 11:45:00   ;   292,00 ;     
16.08.2007 09:15:00   ;   292,01 ;     
13.09.2008 06:00:00   ;   291,96 ;     
29.05.2009 10:45:00   ;   292,26 ;     
23.02.2010 10:45:00   ;   291,96 ;     
02.09.2011 11:45:00   ;   291,96 ;     
22.05.2012 15:45:00   ;   292,06 ;     
30.05.2013 17:45:00   ;   292,42 ;     
03.09.2014 01:45:00   ;   292,06 ;     
01.09.2015 12:45:00   ;   292,09 ;     
06.10.2016 06:45:00   ;   292,11 ;     
20.07.2017 17:15:00   ;   292,11 ;     
21.08.2018 11:45:00   ;   292,13 ;     
08.10.2019 23:15:00   ;   292,07 ;     
22.05.2020 05:45:00   ;   292,16 ;     
18.06.2021 17:00:00   ;   292,25 ;     
