Messstelle:                ;Liesingthal, Br  2651
HZB-Nummer:                ;318618
HD-Nummer:                 ;uw2651
DBMS-Nummer:               ;6002346
PorenGW-Gebiet:            ;364 Mittleres Murtal
Grundwasserkörper:         ;Mittl. Murtal Knittelfeld bis Bruck/Mur [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;22.11.2018
 Geländehöhe:              ;587,04
 Messpunkthöhe:            ;587,34
 Sohllage:                 ;571,74
 T-Messtiefe u.GOK:        ;15,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 00 52                 ;47 20 33
  01.11.1966               ;15 00 50                 ;47 20 32
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
26.12.1974 07:01:00   ;   572,97 ;     
03.03.1975 07:01:00   ;   572,67 ;     
31.12.1976 23:59:55   ;   572,69 ;     
07.02.1977 07:01:00   ;   572,45 ;     
27.02.1978 07:01:00   ;   571,89 ;     
12.03.1979 07:01:00   ;   572,16 ;     
31.03.1980 07:01:00   ;   572,87 ;     
09.03.1981 07:01:00   ;   572,44 ;     
29.03.1982 07:01:00   ;   572,67 ;     
31.12.1983 23:59:55   ;   572,78 ;     
26.03.1984 07:01:00   ;   572,12 ;     
25.03.1985 07:01:00   ;   572,22 ;     
03.03.1986 07:01:00   ;   572,81 ;     
23.03.1987 07:01:00   ;   572,75 ;     
28.03.1988 07:01:00   ;   572,04 ;     
06.03.1989 07:01:00   ;   572,22 ;     
31.12.1990 23:59:55   ;   573,10 ;     
04.03.1991 07:01:00   ;   572,57 ;     
24.02.1992 07:01:00   ;   573,27 ;     
12.04.1993 07:01:00   ;   573,43 ;     
31.12.1994 23:59:55   ;   572,73 ;     
27.03.1995 07:01:00   ;   572,16 ;     
18.03.1996 07:01:00   ;   571,97 ;     
07.04.1997 07:01:00   ;   573,20 ;     
30.03.1998 07:01:00   ;   572,64 ;     
29.03.1999 07:01:00   ;   572,51 ;     
06.03.2000 07:01:00   ;   573,09 ;     
31.12.2001 23:59:55   ;   572,34 ;     
11.03.2002 07:01:00   ;   571,92 ;     
14.04.2003 07:01:00   ;   571,86 ;     
16.02.2004 07:01:00   ;   572,13 ;     
14.03.2005 07:01:00   ;   572,62 ;     
20.03.2006 07:01:00   ;   573,02 ;     
12.02.2007 07:01:00   ;   573,13 ;     
31.03.2008 07:01:00   ;   572,92 ;     
01.03.2009 16:29:00   ;   573,03 ;     
18.04.2010 15:00:00   ;   573,21 ;     
31.12.2011 23:59:55   ;   573,31 ;     
24.02.2012 03:00:00   ;   573,00 ;     
31.12.2013 03:00:00   ;   573,49 ;     
16.02.2014 03:00:00   ;   573,22 ;     
31.12.2015 23:59:55   ;   573,08 ;     
27.03.2016 03:00:00   ;   572,69 ;     
09.03.2017 09:00:00   ;   572,97 ;     
31.12.2018 00:00:00   ;   572,86 ;     
10.02.2019 21:00:00   ;   572,70 ;     
28.01.2020 20:00:00   ;   572,77 ;     
31.12.2021 23:59:55   ;   572,71 ;     
