Messstelle:                ;Ried, Br 2092.006
HZB-Nummer:                ;302737
HD-Nummer:                 ;
DBMS-Nummer:               ;3002231
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Gruppe NÖ Alpenvorland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;12.05.1973
 Geländehöhe:              ;237,32
 Messpunkthöhe:            ;237,32
 Sohllage:                 ;228,72
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2009               ;14 43 27                 ;48 09 57
  09.08.1965               ;14 43 27                 ;48 09 57
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
03.12.1966 07:01:00   ;   229,27 ;     
25.11.1967 07:01:00   ;   228,89 ;     
31.12.1968 23:59:55   ;   228,88 ;     
04.01.1969 07:01:00   ;   228,87 ;     
31.01.1970 07:01:00   ;   228,94 ;     
25.09.1971 07:01:00   ;   228,93 ;     
12.02.1972 07:01:00   ;   228,91 ;     
27.01.1973 07:01:00   ;   228,86 ;     
30.11.1974 07:01:00   ;   228,97 ;     
31.10.1975 07:01:00   ;   228,97 ;     
06.11.1976 07:01:00   ;   228,93 ;     
10.12.1977 07:01:00   ;   228,92 ;     
02.12.1978 07:01:00   ;   228,87 ;     
20.01.1979 07:01:00   ;   228,86 ;     
24.11.1980 07:01:00   ;   228,97 ;     
13.07.1981 07:01:00   ;   229,04 ;     
29.11.1982 07:01:00   ;   228,90 ;     
29.11.1983 07:01:00   ;   228,87 ;     
31.12.1984 23:59:55   ;   228,89 ;     
21.01.1985 07:01:00   ;   228,83 ;     
15.12.1986 07:01:00   ;   228,88 ;     
31.01.1987 07:01:00   ;   228,91 ;     
11.11.1988 07:01:00   ;   228,93 ;     
01.12.1989 07:01:00   ;   228,90 ;     
25.10.1990 07:01:00   ;   228,90 ;     
08.02.1991 07:01:00   ;   228,88 ;     
16.10.1992 07:01:00   ;   228,89 ;     
26.11.1993 07:01:00   ;   228,91 ;     
28.10.1994 07:01:00   ;   228,89 ;     
27.10.1995 07:01:00   ;   228,85 ;     
16.02.1996 07:01:00   ;   228,90 ;     
14.11.1997 07:01:00   ;   228,92 ;     
04.09.1998 07:01:00   ;   228,91 ;     
10.12.1999 07:01:00   ;   228,86 ;     
08.12.2000 07:01:00   ;   228,86 ;     
05.01.2001 07:01:00   ;   228,85 ;     
02.08.2002 07:01:00   ;   229,02 ;     
19.12.2003 07:01:00   ;   228,84 ;     
31.12.2004 07:01:00   ;   228,82 ;     
01.01.2005 00:00:05   ;   228,82 ;     
15.12.2006 07:01:00   ;   228,86 ;     
01.01.2007 00:00:05   ;   228,87 ;     
14.11.2008 07:01:00   ;   228,82 ;     
23.01.2009 07:01:00   ;   228,83 ;     
08.01.2010 07:01:00   ;   228,77 ;     
06.01.2011 07:01:00   ;   228,74 ;     
13.12.2012 07:01:00   ;   228,78 ;     
31.12.2013 23:59:55   ;   228,85 ;     
14.11.2014 07:01:00   ;   228,68 ;     
23.01.2015 07:01:00   ;   228,79 ;     
15.01.2016 07:01:00   ;   228,79 ;     
27.10.2017 07:01:00   ;   228,86 ;     
07.12.2018 07:01:00   ;   228,65 ;     
01.02.2019 07:01:00   ;   228,75 ;     
24.01.2020 07:01:00   ;   228,76 ;     
05.11.2021 07:01:00   ;   228,89 ;     
