Messstelle:                ;Weyern, Bl 25313
HZB-Nummer:                ;332759
HD-Nummer:                 ;uw25313
DBMS-Nummer:               ;6002678
PorenGW-Gebiet:            ;360 Aichfeld-Murboden
Grundwasserkörper:         ;Aichfeld-Murboden (Judenburg - Knittelfeld) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2007
 Geländehöhe:              ;630,20
 Messpunkthöhe:            ;631,00
 Sohllage:                 ;621,60
 T-Messtiefe u.GOK:        ;4,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;14 49 15                 ;47 11 52
  01.01.1987               ;14 49 15                 ;47 11 54
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
14.01.1987 07:01:00   ;   626,97 ;     
10.03.1988 07:01:00   ;   627,06 ;     
27.01.1989 07:01:00   ;   627,03 ;     
01.01.1990 07:01:00   ;   627,11 ;     
21.01.1991 07:01:00   ;   627,16 ;     
20.02.1992 07:01:00   ;   627,24 ;     
13.03.1993 07:01:00   ;   627,17 ;     
18.02.1994 07:01:00   ;   627,26 ;     
30.12.1995 07:01:00   ;   627,10 ;     
11.03.1996 07:01:00   ;   626,99 ;     
07.12.1997 12:00:00   ;   627,18 ;     
28.01.1998 12:00:00   ;   627,07 ;     
01.02.1999 12:00:00   ;   627,06 ;     
26.01.2000 12:00:00   ;   627,19 ;     
17.12.2001 01:33:45   ;   627,08 ;     
27.02.2002 09:03:00   ;   627,09 ;     
25.12.2003 21:09:45   ;   627,20 ;     
25.01.2004 06:32:20   ;   627,10 ;     
03.03.2005 22:36:35   ;   627,09 ;     
19.03.2006 12:19:45   ;   627,14 ;     
21.02.2007 04:07:00   ;   627,23 ;     
18.02.2008 17:00:00   ;   627,16 ;     
27.02.2009 09:00:00   ;   627,20 ;     
16.03.2010 02:00:00   ;   627,22 ;     
31.12.2011 07:00:00   ;   627,14 ;     
04.02.2012 13:00:00   ;   627,05 ;     
05.03.2013 03:00:00   ;   627,24 ;     
30.01.2014 18:00:00   ;   627,31 ;     
30.12.2015 06:00:00   ;   627,09 ;     
19.01.2016 18:00:00   ;   627,00 ;     
13.02.2017 05:00:00   ;   627,15 ;     
28.02.2018 10:00:00   ;   627,12 ;     
28.10.2019 07:00:00   ;   627,21 ;     
26.01.2020 08:00:00   ;   627,31 ;     
23.12.2021 11:00:00   ;   627,09 ;     
