Messstelle:                ;Schaumberg, Br 2158.014
HZB-Nummer:                ;307173
HD-Nummer:                 ;2158.014
DBMS-Nummer:               ;4002060
Fremdnummer:               ;A134
PorenGW-Gebiet:            ;096 Südliches Eferdinger Becken
Grundwasserkörper:         ;Eferdinger Becken [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Österreichische Donaukraftwerke AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.03.1973
 Geländehöhe:              ;271,41
 Messpunkthöhe:            ;271,91
 Sohllage:                 ;262,59
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;13 58 55                 ;48 20 58
  01.01.2003               ;13 58 57                 ;48 20 59
  21.09.1959               ;13 58 57                 ;48 20 59
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1974 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
04.11.1974 07:01:00   ;   263,94 ;     
31.12.1975 23:59:55   ;   264,00 ;     
08.11.1976 07:01:00   ;   263,53 ;     
24.01.1977 07:01:00   ;   263,65 ;     
31.12.1978 23:59:55   ;   263,50 ;     
15.01.1979 07:01:00   ;   263,43 ;     
09.12.1980 07:01:00   ;   263,96 ;     
12.10.1981 07:01:00   ;   264,07 ;     
31.12.1982 23:59:55   ;   263,61 ;     
26.12.1983 07:01:00   ;   263,43 ;     
01.01.1984 00:00:05   ;   263,43 ;     
14.01.1985 07:01:00   ;   263,27 ;     
03.11.1986 07:01:00   ;   263,65 ;     
09.12.1987 07:01:00   ;   263,44 ;     
28.11.1988 07:01:00   ;   263,69 ;     
06.12.1989 07:01:00   ;   263,61 ;     
26.11.1990 07:01:00   ;   263,40 ;     
16.12.1991 07:01:00   ;   263,48 ;     
09.11.1992 07:01:00   ;   263,16 ;     
13.12.1993 07:01:00   ;   263,74 ;     
31.12.1994 23:59:55   ;   263,40 ;     
02.01.1995 07:01:00   ;   263,40 ;     
06.11.1996 07:01:00   ;   263,73 ;     
08.12.1997 07:01:00   ;   263,66 ;     
03.08.1998 07:01:00   ;   263,43 ;     
31.12.1999 23:59:55   ;   263,08 ;     
01.01.2000 07:01:00   ;   263,07 ;     
02.02.2001 07:01:00   ;   263,25 ;     
01.01.2002 00:00:05   ;   263,63 ;     
27.12.2003 07:01:00   ;   263,15 ;     
01.01.2004 00:00:05   ;   263,29 ;     
31.12.2005 23:59:55   ;   263,43 ;     
06.01.2006 07:01:00   ;   263,38 ;     
02.11.2007 07:01:00   ;   263,37 ;     
26.12.2008 07:01:00   ;   263,40 ;     
01.01.2009 00:00:05   ;   263,42 ;     
31.12.2010 07:01:00   ;   263,42 ;     
01.01.2011 00:00:05   ;   263,42 ;     
15.12.2012 07:01:00   ;   263,30 ;     
01.01.2013 00:00:05   ;   263,39 ;     
03.05.2014 07:01:00   ;   263,28 ;     
31.12.2015 23:59:55   ;   263,21 ;     
23.01.2016 07:01:00   ;   262,96 ;     
04.02.2017 07:01:00   ;   263,51 ;     
08.12.2018 07:01:00   ;   263,20 ;     
28.12.2019 07:01:00   ;   263,23 ;     
08.02.2020 07:01:00   ;   263,18 ;     
26.11.2021 07:01:00   ;   263,39 ;     
01.01.2022 00:00:05   ;   263,47 ;     
