Messstelle:                ;Marchtrenk, Br 23.7
HZB-Nummer:                ;375766
HD-Nummer:                 ;W23.7
DBMS-Nummer:               ;4002957
PorenGW-Gebiet:            ;122 Welser Heide
Grundwasserkörper:         ;Welser Heide [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Energie AG Oberösterreich
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1978
 Geländehöhe:              ;296,43
 Messpunkthöhe:            ;296,53
 Sohllage:                 ;291,16
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2011               ;14 06 41                 ;48 11 11
  01.01.2003               ;14 06 45                 ;48 11 12
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch:
  1980 bis -> FG41 Daten vor dem Vergleichszeitraum vorhanden, die wegen maßgeblicher hydrologischer Veränderungen nicht ausgewertet werden
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
28.01.1980 07:00:00   ;   292,61 ;     
23.11.1981 07:00:00   ;   292,70 ;     
20.12.1982 07:00:00   ;   292,45 ;     
22.12.1983 07:00:00   ;   292,37 ;     
01.01.1984 00:00:05   ;   292,43 ;     
31.01.1985 07:00:00   ;   292,32 ;     
25.12.1986 07:00:00   ;   292,49 ;     
01.01.1987 00:00:05   ;   292,56 ;     
24.11.1988 07:00:00   ;   292,65 ;     
14.09.1989 07:00:00   ;   292,69 ;     
08.02.1990 07:00:00   ;   292,75 ;     
25.04.1991 07:00:00   ;   292,80 ;     
24.09.1992 07:00:00   ;   292,67 ;     
03.09.1993 07:01:00   ;   292,67 ;     
18.11.1994 07:01:00   ;   292,64 ;     
01.01.1995 00:00:05   ;   292,72 ;     
21.03.1996 07:01:00   ;   292,82 ;     
13.02.1997 07:01:00   ;   292,76 ;     
22.10.1998 07:01:00   ;   292,70 ;     
16.12.1999 07:01:00   ;   292,58 ;     
31.12.2000 23:59:55   ;   292,55 ;     
04.01.2001 07:01:00   ;   292,53 ;     
01.08.2002 07:01:00   ;   292,65 ;     
27.12.2003 07:01:00   ;   292,59 ;     
30.12.2004 07:01:00   ;   292,53 ;     
20.01.2005 07:01:00   ;   292,50 ;     
07.12.2006 07:01:00   ;   292,62 ;     
01.01.2007 00:00:05   ;   292,62 ;     
30.10.2008 07:01:00   ;   292,58 ;     
19.02.2009 07:01:00   ;   292,58 ;     
31.12.2010 23:59:55   ;   292,71 ;     
20.10.2011 07:01:00   ;   292,67 ;     
20.12.2012 07:01:00   ;   292,63 ;     
24.01.2013 07:01:00   ;   292,72 ;     
30.04.2014 07:01:00   ;   292,66 ;     
01.10.2015 07:01:00   ;   292,56 ;     
07.01.2016 07:01:00   ;   292,58 ;     
13.02.2017 07:01:00   ;   292,54 ;     
26.11.2018 07:01:00   ;   292,43 ;     
20.12.2019 07:01:00   ;   292,40 ;     
31.01.2020 07:01:00   ;   292,42 ;     
10.12.2021 07:01:00   ;   292,68 ;     
01.01.2022 00:00:05   ;   292,75 ;     
