Messstelle:                ;Ilz, Br  5785
HZB-Nummer:                ;329045
HD-Nummer:                 ;uw5785
DBMS-Nummer:               ;6002558
PorenGW-Gebiet:            ;341 Ilztal
Grundwasserkörper:         ;Ilz und Rittscheintal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.03.1981
 Geländehöhe:              ;288,04
 Messpunkthöhe:            ;288,24
 Sohllage:                 ;285,54
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 55 29                 ;47 05 03
  01.03.1981               ;15 55 29                 ;47 05 03
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.08.1981 07:01:00   ;   286,21 ;     
08.05.1982 07:01:00   ;   286,36 ;     
01.08.1983 07:01:00   ;   285,95 ;     
09.01.1984 07:01:00   ;   286,29 ;     
21.10.1985 07:01:00   ;   286,21 ;     
10.11.1986 07:01:00   ;   286,39 ;     
02.02.1987 07:01:00   ;   286,30 ;     
22.08.1988 07:01:00   ;   286,26 ;     
09.01.1989 07:01:00   ;   286,32 ;     
22.01.1990 07:01:00   ;   286,33 ;     
09.09.1991 07:01:00   ;   286,50 ;     
28.09.1992 07:01:00   ;   286,09 ;     
27.09.1993 07:01:00   ;   286,33 ;     
08.08.1994 07:01:00   ;   286,40 ;     
04.12.1995 07:01:00   ;   286,37 ;     
29.07.1996 07:01:00   ;   286,43 ;     
03.11.1997 07:01:00   ;   286,32 ;     
08.06.1998 07:01:00   ;   286,31 ;     
25.10.1999 07:01:00   ;   286,33 ;     
11.09.2000 07:01:00   ;   286,12 ;     
31.12.2001 23:59:55   ;   286,24 ;     
04.02.2002 07:01:00   ;   286,15 ;     
25.08.2003 07:01:00   ;   286,18 ;     
20.12.2004 07:01:00   ;   286,58 ;     
07.02.2005 07:01:00   ;   286,54 ;     
31.07.2006 07:01:00   ;   286,48 ;     
30.04.2007 07:01:00   ;   286,55 ;     
29.09.2008 07:01:00   ;   286,46 ;     
11.05.2009 07:01:00   ;   286,55 ;     
12.07.2010 07:01:00   ;   286,52 ;     
19.09.2011 07:01:00   ;   286,44 ;     
13.02.2012 07:01:00   ;   286,40 ;     
05.08.2013 07:01:00   ;   286,31 ;     
23.06.2014 07:01:00   ;   286,56 ;     
31.08.2015 07:01:00   ;   286,41 ;     
10.10.2016 07:01:00   ;   286,46 ;     
26.04.2017 07:01:00   ;   286,41 ;     
22.10.2018 07:01:00   ;   286,38 ;     
02.09.2019 07:01:00   ;   286,35 ;     
13.04.2020 07:01:00   ;   286,47 ;     
27.09.2021 07:01:00   ;   286,20 ;     
