Messstelle:                ;Wagnitz, Blt 35346
HZB-Nummer:                ;336669
HD-Nummer:                 ;uw35346
DBMS-Nummer:               ;6002769
PorenGW-Gebiet:            ;380 Grazer Feld
Grundwasserkörper:         ;Grazer Feld (Graz/Andritz - Wildon) [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1991
 Geländehöhe:              ;324,40
 Messpunkthöhe:            ;325,40
 Sohllage:                 ;306,20
 T-Messtiefe u.GOK:        ;6,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 28 05                 ;46 59 01
  01.01.1991               ;15 28 07                 ;46 59 01
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
25.02.1991 07:01:00   ;   320,52 ;     
01.06.1992 07:01:00   ;   320,68 ;     
28.06.1993 07:01:00   ;   320,45 ;     
30.05.1994 07:01:00   ;   320,67 ;     
23.01.1995 07:01:00   ;   320,61 ;     
11.03.1996 07:01:00   ;   320,55 ;     
23.06.1997 07:01:00   ;   320,75 ;     
22.06.1998 07:01:00   ;   320,56 ;     
01.03.1999 07:01:00   ;   320,62 ;     
24.01.2000 07:01:00   ;   320,60 ;     
31.12.2001 23:59:55   ;   320,30 ;     
21.01.2002 07:01:00   ;   320,21 ;     
29.12.2003 07:01:00   ;   320,26 ;     
02.02.2004 07:01:00   ;   320,17 ;     
07.03.2005 07:01:00   ;   320,28 ;     
20.02.2006 07:01:00   ;   320,41 ;     
05.03.2007 07:01:00   ;   320,44 ;     
25.02.2008 07:00:00   ;   320,30 ;     
20.01.2009 07:00:00   ;   320,36 ;     
21.12.2010 07:00:00   ;   320,59 ;     
31.12.2011 23:59:55   ;   320,41 ;     
20.02.2012 07:00:00   ;   320,29 ;     
27.01.2013 15:00:00   ;   320,74 ;     
31.01.2014 15:00:00   ;   320,85 ;     
13.05.2015 09:00:00   ;   320,74 ;     
31.01.2016 09:00:00   ;   320,75 ;     
30.12.2017 15:00:00   ;   320,61 ;     
01.02.2018 06:00:00   ;   320,59 ;     
04.10.2019 12:00:00   ;   320,34 ;     
09.04.2020 18:00:00   ;   320,41 ;     
14.10.2021 21:00:00   ;   320,41 ;     
