Messstelle:                ;St.Jakob i.R., Bl 512
HZB-Nummer:                ;338251
HD-Nummer:                 ;
DBMS-Nummer:               ;2002115
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.11.2021
 Geländehöhe:              ;460,05
 Messpunkthöhe:            ;461,14
 Sohllage:                 ;450,50
 T-Messtiefe u.GOK:        ;6,91
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  18.03.1964               ;14 05 18                 ;46 32 36
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
02.03.1992 07:01:00   ;   458,18 ;     
20.09.1993 07:01:00   ;   458,15 ;     
22.08.1994 07:01:00   ;   458,27 ;     
25.12.1995 07:01:00   ;   458,20 ;     
11.03.1996 07:01:00   ;   458,19 ;     
01.04.1997 07:30:00   ;   458,24 ;     
05.10.1998 07:30:00   ;   458,25 ;     
01.03.1999 07:30:00   ;   458,29 ;     
25.09.2000 07:30:00   ;   458,29 ;     
24.12.2001 07:30:00   ;   458,26 ;     
28.01.2002 07:30:00   ;   458,24 ;     
29.09.2003 07:30:00   ;   458,29 ;     
15.03.2004 07:30:00   ;   458,30 ;     
21.02.2005 07:30:00   ;   458,34 ;     
04.12.2006 07:30:00   ;   458,29 ;     
10.09.2007 07:30:00   ;   458,27 ;     
01.01.2008 00:00:05   ;   458,27 ;     
31.08.2009 07:30:00   ;   458,41 ;     
15.02.2010 07:30:00   ;   458,49 ;     
06.06.2011 07:30:00   ;   458,42 ;     
02.04.2012 07:30:00   ;   458,30 ;     
28.10.2013 07:30:00   ;   458,52 ;     
03.11.2014 07:30:00   ;   458,55 ;     
31.12.2015 23:59:55   ;   458,43 ;     
11.01.2016 07:30:00   ;   458,38 ;     
30.01.2017 07:30:00   ;   458,45 ;     
29.10.2018 07:30:00   ;   458,34 ;     
30.01.2019 14:08:00   ;   458,54 ;     
31.08.2020 16:20:00   ;   458,56 ;     
01.11.2021 11:58:00   ;   458,46 ;     
