Messstelle:                ;Stephanshart, Bl 2088.004
HZB-Nummer:                ;302406
HD-Nummer:                 ;
DBMS-Nummer:               ;3002198
PorenGW-Gebiet:            ;178 Südliches Machland
Grundwasserkörper:         ;Südl. Machland [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Niederösterreich
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1954
 Geländehöhe:              ;230,15
 Messpunkthöhe:            ;230,55
 Sohllage:                 ;225,47
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2019               ;14 46 08                 ;48 10 19
  07.11.1947               ;14 46 09                 ;48 10 20
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
20.02.1956 07:01:00   ;   225,89 ;     
30.12.1957 07:01:00   ;   226,03 ;     
03.02.1958 07:01:00   ;   226,00 ;     
07.12.1959 07:01:00   ;   225,96 ;     
22.02.1960 07:01:00   ;   225,96 ;     
30.01.1961 07:01:00   ;   225,98 ;     
10.12.1962 07:01:00   ;   225,96 ;     
30.12.1963 07:01:00   ;   225,91 ;     
13.01.1964 07:01:00   ;   225,83 ;     
20.11.1965 07:01:00   ;   225,93 ;     
29.01.1966 07:01:00   ;   226,04 ;     
09.12.1967 07:01:00   ;   225,95 ;     
31.12.1968 23:59:55   ;   226,02 ;     
27.12.1969 07:01:00   ;   225,69 ;     
01.01.1970 00:00:05   ;   225,84 ;     
09.10.1971 07:01:00   ;   225,94 ;     
30.12.1972 07:01:00   ;   226,13 ;     
10.02.1973 07:01:00   ;   225,91 ;     
04.05.1974 07:01:00   ;   226,08 ;     
20.12.1975 07:01:00   ;   226,00 ;     
30.04.1976 07:01:00   ;   226,01 ;     
29.01.1977 07:01:00   ;   226,02 ;     
30.12.1978 07:01:00   ;   225,83 ;     
03.02.1979 07:01:00   ;   225,84 ;     
10.12.1980 07:01:00   ;   226,07 ;     
03.02.1981 07:01:00   ;   225,99 ;     
25.10.1982 07:01:00   ;   226,17 ;     
17.12.1983 07:01:00   ;   226,10 ;     
09.01.1984 07:01:00   ;   226,17 ;     
21.01.1985 07:01:00   ;   226,14 ;     
06.10.1986 07:01:00   ;   226,27 ;     
12.12.1987 07:01:00   ;   226,12 ;     
14.10.1988 07:01:00   ;   226,41 ;     
08.12.1989 07:01:00   ;   226,40 ;     
09.02.1990 07:01:00   ;   226,36 ;     
08.03.1991 07:01:00   ;   226,33 ;     
28.08.1992 07:01:00   ;   226,29 ;     
28.05.1993 07:01:00   ;   226,45 ;     
28.10.1994 07:01:00   ;   226,31 ;     
06.01.1995 07:01:00   ;   226,44 ;     
16.08.1996 07:01:00   ;   226,48 ;     
14.02.1997 07:01:00   ;   226,47 ;     
21.08.1998 07:01:00   ;   226,40 ;     
29.10.1999 07:01:00   ;   226,44 ;     
01.09.2000 07:01:00   ;   226,41 ;     
31.08.2001 07:01:00   ;   226,50 ;     
02.08.2002 07:01:00   ;   226,60 ;     
05.09.2003 07:01:00   ;   226,51 ;     
09.01.2004 07:01:00   ;   226,60 ;     
01.01.2005 00:00:05   ;   226,71 ;     
22.12.2006 07:01:00   ;   226,73 ;     
31.08.2007 07:01:00   ;   226,72 ;     
12.12.2008 07:01:00   ;   226,71 ;     
06.02.2009 07:01:00   ;   226,78 ;     
19.02.2010 07:01:00   ;   226,77 ;     
17.11.2011 07:01:00   ;   226,79 ;     
31.05.2012 07:01:00   ;   226,93 ;     
20.12.2013 07:01:00   ;   227,03 ;     
17.10.2014 07:01:00   ;   226,95 ;     
09.10.2015 07:01:00   ;   226,81 ;     
01.01.2016 00:00:05   ;   226,88 ;     
15.09.2017 07:01:00   ;   227,05 ;     
19.10.2018 07:01:00   ;   226,81 ;     
04.10.2019 07:01:00   ;   227,08 ;     
17.01.2020 07:01:00   ;   227,22 ;     
09.07.2021 07:01:00   ;   227,27 ;     
