Messstelle:                ;Elsbethen, Bl 13
HZB-Nummer:                ;320804
HD-Nummer:                 ;
DBMS-Nummer:               ;5002049
PorenGW-Gebiet:            ;040 Unteres Salzachtal
Grundwasserkörper:         ;Unteres Salzachtal [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;keine Information
Höhenangaben [m ü.A.]:     ;gültig seit: ;17.12.2018
 Geländehöhe:              ;435,71
 Messpunkthöhe:            ;436,76
 Sohllage:                 ;424,29
 T-Messtiefe u.GOK:        ;10,95
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.03.1980               ;13 05 16                 ;47 45 18
Exportzeitreihe:           ;GWS,M,Min,,0,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
15.12.1980 07:01:00   ;   428,17 ;     
06.07.1981 07:01:00   ;   427,77 ;     
20.12.1982 07:01:00   ;   427,22 ;     
19.12.1983 07:01:00   ;   427,02 ;     
01.01.1984 00:00:05   ;   427,46 ;     
28.01.1985 07:01:00   ;   427,48 ;     
31.12.1986 23:59:55   ;   427,45 ;     
05.01.1987 07:01:00   ;   427,43 ;     
14.11.1988 07:01:00   ;   427,77 ;     
31.12.1989 23:59:55   ;   427,52 ;     
12.02.1990 07:01:00   ;   427,37 ;     
11.11.1991 07:01:00   ;   427,53 ;     
19.10.1992 07:01:00   ;   427,17 ;     
13.12.1993 07:01:00   ;   427,77 ;     
07.11.1994 07:01:00   ;   427,09 ;     
09.01.1995 07:01:00   ;   428,17 ;     
18.03.1996 07:01:00   ;   427,77 ;     
24.02.1997 07:30:00   ;   427,59 ;     
09.03.1998 07:30:00   ;   427,52 ;     
08.11.1999 07:30:00   ;   427,29 ;     
18.12.2000 07:30:00   ;   427,50 ;     
26.11.2001 07:30:00   ;   427,55 ;     
08.07.2002 07:30:00   ;   427,69 ;     
08.09.2003 07:30:00   ;   426,87 ;     
01.01.2004 00:00:05   ;   426,96 ;     
05.12.2005 07:30:00   ;   427,17 ;     
13.02.2006 07:30:00   ;   427,47 ;     
09.07.2007 07:30:00   ;   427,10 ;     
03.11.2008 07:30:00   ;   427,05 ;     
07.12.2009 07:30:00   ;   427,61 ;     
01.02.2010 07:30:00   ;   427,24 ;     
19.12.2011 19:00:00   ;   426,67 ;     
01.01.2012 00:00:05   ;   426,90 ;     
13.09.2013 06:00:00   ;   427,85 ;     
23.03.2014 00:00:00   ;   427,44 ;     
31.12.2015 02:00:00   ;   426,52 ;     
05.01.2016 15:00:00   ;   426,49 ;     
29.01.2017 10:00:00   ;   427,29 ;     
03.12.2018 04:00:00   ;   426,46 ;     
01.01.2019 00:00:05   ;   426,96 ;     
08.06.2020 00:00:00   ;   427,07 ;     
28.01.2021 07:00:00   ;   427,15 ;     
