Messstelle:                ;Dornbirn, Bl 50.3.17
HZB-Nummer:                ;328294
HD-Nummer:                 ;50.3.17
DBMS-Nummer:               ;8002211
PorenGW-Gebiet:            ;004 Rheintal
Grundwasserkörper:         ;Rheintal [RHE]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Vorarlberg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;21.12.2022
 Geländehöhe:              ;402,41
 Messpunkthöhe:            ;403,38
 Sohllage:                 ;387,41
 T-Messtiefe u.GOK:        ;9,03
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  30.09.2014               ;09 42 12                 ;47 26 39
  04.05.2007               ;09 42 11                 ;47 26 39
  01.01.1981               ;09 42 11                 ;47 26 39
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1981 00:00:00   ;   401,79 ;     
01.02.1981 00:00:00   ;   401,91 ;     
01.03.1981 00:00:00   ;   401,94 ;     
01.04.1981 00:00:00   ;   401,90 ;     
01.05.1981 00:00:00   ;   401,88 ;     
01.06.1981 00:00:00   ;   401,86 ;     
01.07.1981 00:00:00   ;   401,89 ;     
01.08.1981 00:00:00   ;   401,90 ;     
01.09.1981 00:00:00   ;   401,91 ;     
01.10.1981 00:00:00   ;   402,00 ;     
01.11.1981 00:00:00   ;   401,93 ;     
01.12.1981 00:00:00   ;   402,10 ;     
01.01.1982 00:00:00   ;   402,02 ;     
01.02.1982 00:00:00   ;   402,02 ;     
01.03.1982 00:00:00   ;   401,98 ;     
01.04.1982 00:00:00   ;   401,95 ;     
01.05.1982 00:00:00   ;   401,90 ;     
01.06.1982 00:00:00   ;   401,87 ;     
01.07.1982 00:00:00   ;   401,88 ;     
01.08.1982 00:00:00   ;   401,91 ;     
01.09.1982 00:00:00   ;   401,95 ;     
01.10.1982 00:00:00   ;   401,92 ;     
01.11.1982 00:00:00   ;   401,92 ;     
01.12.1982 00:00:00   ;   401,92 ;     
01.01.1983 00:00:00   ;   401,91 ;     
01.02.1983 00:00:00   ;   401,92 ;     
01.03.1983 00:00:00   ;   401,92 ;     
01.04.1983 00:00:00   ;   401,93 ;     
01.05.1983 00:00:00   ;   401,92 ;     
01.06.1983 00:00:00   ;   401,93 ;     
01.07.1983 00:00:00   ;   401,89 ;     
01.08.1983 00:00:00   ;   401,82 ;     
01.09.1983 00:00:00   ;   401,83 ;     
01.10.1983 00:00:00   ;   401,83 ;     
01.11.1983 00:00:00   ;   401,84 ;     
01.12.1983 00:00:00   ;   401,87 ;     
01.01.1984 00:00:00   ;   401,89 ;     
01.02.1984 00:00:00   ;   401,88 ;     
01.03.1984 00:00:00   ;   401,84 ;     
01.04.1984 00:00:00   ;   401,85 ;     
01.05.1984 00:00:00   ;   401,84 ;     
01.06.1984 00:00:00   ;   401,83 ;     
01.07.1984 00:00:00   ;   401,87 ;     
01.08.1984 00:00:00   ;   401,88 ;     
01.09.1984 00:00:00   ;   401,97 ;     
01.10.1984 00:00:00   ;   401,92 ;     
01.11.1984 00:00:00   ;   401,89 ;     
01.12.1984 00:00:00   ;   401,87 ;     
01.01.1985 00:00:00   ;   401,90 ;     
01.02.1985 00:00:00   ;   401,88 ;     
01.03.1985 00:00:00   ;   401,91 ;     
01.04.1985 00:00:00   ;   401,88 ;     
01.05.1985 00:00:00   ;   401,91 ;     
01.06.1985 00:00:00   ;   401,87 ;     
01.07.1985 00:00:00   ;   401,85 ;     
01.08.1985 00:00:00   ;   401,77 ;     
01.09.1985 00:00:00   ;   401,90 ;     
01.10.1985 00:00:00   ;   401,81 ;     
01.11.1985 00:00:00   ;   401,84 ;     
01.12.1985 00:00:00   ;   401,82 ;     
01.01.1986 00:00:00   ;   401,83 ;     
01.02.1986 00:00:00   ;   401,90 ;     
01.03.1986 00:00:00   ;   401,84 ;     
01.04.1986 00:00:00   ;   401,91 ;     
01.05.1986 00:00:00   ;   401,87 ;     
01.06.1986 00:00:00   ;   401,94 ;     
01.07.1986 00:00:00   ;   401,91 ;     
01.08.1986 00:00:00   ;   401,89 ;     
01.09.1986 00:00:00   ;   401,84 ;     
01.10.1986 00:00:00   ;   401,76 ;     
01.11.1986 00:00:00   ;   401,78 ;     
01.12.1986 00:00:00   ;   401,82 ;     
01.01.1987 00:00:00   ;   401,84 ;     
01.02.1987 00:00:00   ;   401,82 ;     
01.03.1987 00:00:00   ;   401,86 ;     
01.04.1987 00:00:00   ;   401,83 ;     
01.05.1987 00:00:00   ;   401,89 ;     
01.06.1987 00:00:00   ;   401,93 ;     
01.07.1987 00:00:00   ;   401,94 ;     
01.08.1987 00:00:00   ;   401,95 ;     
01.09.1987 00:00:00   ;   401,83 ;     
01.10.1987 00:00:00   ;   401,85 ;     
01.11.1987 00:00:00   ;   401,83 ;     
01.12.1987 00:00:00   ;   401,84 ;     
01.01.1988 00:00:00   ;   401,83 ;     
01.02.1988 00:00:00   ;   401,84 ;     
01.03.1988 00:00:00   ;   401,83 ;     
01.04.1988 00:00:00   ;   401,84 ;     
01.05.1988 00:00:00   ;   401,84 ;     
01.06.1988 00:00:00   ;   401,79 ;     
01.07.1988 00:00:00   ;   401,81 ;     
01.08.1988 00:00:00   ;   401,79 ;     
01.09.1988 00:00:00   ;   401,79 ;     
01.10.1988 00:00:00   ;   401,78 ;     
01.11.1988 00:00:00   ;   401,75 ;     
01.12.1988 00:00:00   ;   401,74 ;     
01.01.1989 00:00:00   ;   401,75 ;     
01.02.1989 00:00:00   ;   401,76 ;     
01.03.1989 00:00:00   ;   401,84 ;     
01.04.1989 00:00:00   ;   401,81 ;     
01.05.1989 00:00:00   ;   401,78 ;     
01.06.1989 00:00:00   ;   401,73 ;     
01.07.1989 00:00:00   ;   401,71 ;     
01.08.1989 00:00:00   ;   401,71 ;     
01.09.1989 00:00:00   ;   401,73 ;     
01.10.1989 00:00:00   ;   401,72 ;     
01.11.1989 00:00:00   ;   401,73 ;     
01.12.1989 00:00:00   ;   401,63 ;     
01.01.1990 00:00:00   ;   401,42 ;     
01.02.1990 00:00:00   ;   401,48 ;     
01.03.1990 00:00:00   ;   401,52 ;     
01.04.1990 00:00:00   ;   401,57 ;     
01.05.1990 00:00:00   ;   401,63 ;     
01.06.1990 00:00:00   ;   401,63 ;     
01.07.1990 00:00:00   ;   401,65 ;     
01.08.1990 00:00:00   ;   401,65 ;     
01.09.1990 00:00:00   ;   401,66 ;     
01.10.1990 00:00:00   ;   401,67 ;     
