Messstelle:                ;Dietmannsdorf, Br  4319
HZB-Nummer:                ;340448
HD-Nummer:                 ;uw4319
DBMS-Nummer:               ;6002850
PorenGW-Gebiet:            ;393 Sulmtal
Grundwasserkörper:         ;Sulmtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.1997
 Geländehöhe:              ;321,88
 Messpunkthöhe:            ;322,18
 Sohllage:                 ;318,38
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 18 34                 ;46 45 10
  01.01.1997               ;15 18 34                 ;46 45 10
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1997 00:00:00   ;   319,53 ;     
01.02.1997 00:00:00   ;   319,96 ;     
01.03.1997 00:00:00   ;   319,52 ;     
01.04.1997 00:00:00   ;   319,30 ;     
01.05.1997 00:00:00   ;   319,21 ;     
01.06.1997 00:00:00   ;   319,33 ;     
01.07.1997 00:00:00   ;   319,55 ;     
01.08.1997 00:00:00   ;   319,88 ;     
01.09.1997 00:00:00   ;   319,74 ;     
01.10.1997 00:00:00   ;   319,29 ;     
01.11.1997 00:00:00   ;   319,62 ;     
01.12.1997 00:00:00   ;   320,46 ;     
01.01.1998 00:00:00   ;   319,85 ;     
01.02.1998 00:00:00   ;   319,36 ;     
01.03.1998 00:00:00   ;   319,29 ;     
01.04.1998 00:00:00   ;   319,19 ;     
01.05.1998 00:00:00   ;   319,18 ;     
01.06.1998 00:00:00   ;   319,11 ;     
01.07.1998 00:00:00   ;   319,80 ;     
01.08.1998 00:00:00   ;   319,68 ;     
01.09.1998 00:00:00   ;   320,44 ;     
01.10.1998 00:00:00   ;   320,39 ;     
01.11.1998 00:00:00   ;   320,14 ;     
01.12.1998 00:00:00   ;   319,79 ;     
01.01.1999 00:00:00   ;   319,52 ;     
01.02.1999 00:00:00   ;   319,65 ;     
01.03.1999 00:00:00   ;   320,07 ;     
01.04.1999 00:00:00   ;   319,97 ;     
01.05.1999 00:00:00   ;   320,24 ;     
01.06.1999 00:00:00   ;   320,03 ;     
01.07.1999 00:00:00   ;   320,23 ;     
01.08.1999 00:00:00   ;   320,26 ;     
01.09.1999 00:00:00   ;   320,12 ;     
01.10.1999 00:00:00   ;   319,78 ;     
01.11.1999 00:00:00   ;   320,24 ;     
01.12.1999 00:00:00   ;   320,32 ;     
01.01.2000 00:00:00   ;   319,63 ;     
01.02.2000 00:00:00   ;   319,99 ;     
01.03.2000 00:00:00   ;   319,48 ;     
01.04.2000 00:00:00   ;   319,43 ;     
01.05.2000 00:00:00   ;   319,64 ;     
01.06.2000 00:00:00   ;   319,49 ;     
01.07.2000 00:00:00   ;   319,22 ;     
01.08.2000 00:00:00   ;   319,27 ;     
01.09.2000 00:00:00   ;   319,12 ;     
01.10.2000 00:00:00   ;   320,02 ;     
01.11.2000 00:00:00   ;   320,12 ;     
01.12.2000 00:00:00   ;   319,95 ;     
01.01.2001 00:00:00   ;   320,20 ;     
01.02.2001 00:00:00   ;   319,72 ;     
01.03.2001 00:00:00   ;   319,41 ;     
01.04.2001 00:00:00   ;   319,85 ;     
01.05.2001 00:00:00   ;   319,35 ;     
01.06.2001 00:00:00   ;   319,32 ;     
01.07.2001 00:00:00   ;   319,23 ;     
01.08.2001 00:00:00   ;   319,04 ;     
01.09.2001 00:00:00   ;   319,29 ;     
01.10.2001 00:00:00   ;   319,70 ;     
01.11.2001 00:00:00   ;   319,33 ;     
01.12.2001 00:00:00   ;   319,20 ;     
01.01.2002 00:00:00   ;   319,10 ;     
01.02.2002 00:00:00   ;   319,35 ;     
01.03.2002 00:00:00   ;   319,54 ;     
01.04.2002 00:00:00   ;   319,53 ;     
01.05.2002 00:00:00   ;   319,41 ;     
01.06.2002 00:00:00   ;   319,18 ;     
01.07.2002 00:00:00   ;   318,95 ;     
01.08.2002 00:00:00   ;   319,45 ;     
01.09.2002 00:00:00   ;   319,51 ;     
01.10.2002 00:00:00   ;   320,27 ;     
01.11.2002 00:00:00   ;   319,80 ;     
01.12.2002 00:00:00   ;   320,29 ;     
01.01.2003 00:00:00   ;   319,80 ;     
01.02.2003 00:00:00   ;   319,53 ;     
01.03.2003 00:00:00   ;   319,88 ;     
01.04.2003 00:00:00   ;   319,35 ;     
01.05.2003 00:00:00   ;   319,19 ;     
01.06.2003 00:00:00   ;   319,05 ;     
01.07.2003 00:00:00   ;   318,90 ;     
01.08.2003 00:00:00   ;   318,80 ;     
01.09.2003 00:00:00   ;   319,03 ;     
01.10.2003 00:00:00   ;   319,45 ;     
01.11.2003 00:00:00   ;   319,95 ;     
01.12.2003 00:00:00   ;   319,76 ;     
01.01.2004 00:00:00   ;   319,90 ;     
01.02.2004 00:00:00   ;   319,65 ;     
01.03.2004 00:00:00   ;   320,11 ;     
01.04.2004 00:00:00   ;   320,10 ;     
01.05.2004 00:00:00   ;   319,79 ;     
01.06.2004 00:00:00   ;   320,42 ;     
01.07.2004 00:00:00   ;   320,22 ;     
01.08.2004 00:00:00   ;   319,51 ;     
01.09.2004 00:00:00   ;   319,58 ;     
01.10.2004 00:00:00   ;   320,00 ;     
01.11.2004 00:00:00   ;   320,05 ;     
01.12.2004 00:00:00   ;   319,57 ;     
01.01.2005 00:00:00   ;   319,50 ;     
01.02.2005 00:00:00   ;   319,27 ;     
01.03.2005 00:00:00   ;   319,72 ;     
01.04.2005 00:00:00   ;   319,97 ;     
01.05.2005 00:00:00   ;   319,51 ;     
01.06.2005 00:00:00   ;   319,19 ;     
01.07.2005 00:00:00   ;   319,96 ;     
01.08.2005 00:00:00   ;   320,22 ;     
01.09.2005 00:00:00   ;   320,04 ;     
01.10.2005 00:00:00   ;   320,09 ;     
01.11.2005 00:00:00   ;   319,49 ;     
01.12.2005 00:00:00   ;   320,10 ;     
01.01.2006 00:00:00   ;   319,73 ;     
01.02.2006 00:00:00   ;   319,87 ;     
01.03.2006 00:00:00   ;   320,42 ;     
01.04.2006 00:00:00   ;   320,00 ;     
01.05.2006 00:00:00   ;   320,03 ;     
01.06.2006 00:00:00   ;   319,88 ;     
01.07.2006 00:00:00   ;   319,55 ;     
01.08.2006 00:00:00   ;   319,14 ;     
01.09.2006 00:00:00   ;   319,70 ;     
01.10.2006 00:00:00   ;   319,50 ;     
01.11.2006 00:00:00   ;   319,40 ;     
01.12.2006 00:00:00   ;   319,58 ;     
01.01.2007 00:00:00   ;   319,44 ;     
01.02.2007 00:00:00   ;   319,78 ;     
01.03.2007 00:00:00   ;   319,88 ;     
01.04.2007 00:00:00   ;   319,74 ;     
01.05.2007 00:00:00   ;   319,91 ;     
01.06.2007 00:00:00   ;Lücke     ;     
01.07.2007 00:00:00   ;   319,41 ;     
01.08.2007 00:00:00   ;   319,53 ;     
01.09.2007 00:00:00   ;   319,85 ;     
01.10.2007 00:00:00   ;   319,96 ;     
01.11.2007 00:00:00   ;   319,82 ;     
01.12.2007 00:00:00   ;   319,91 ;     
01.01.2008 00:00:00   ;   319,60 ;     
01.02.2008 00:00:00   ;   319,45 ;     
01.03.2008 00:00:00   ;   319,40 ;     
01.04.2008 00:00:00   ;   319,35 ;     
