Messstelle:                ;Kappel, Bl 536
HZB-Nummer:                ;360578
HD-Nummer:                 ;
DBMS-Nummer:               ;2900108
PorenGW-Gebiet:            ;435 Rosental
Grundwasserkörper:         ;Rosental [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;18.10.2022
 Geländehöhe:              ;433,10
 Messpunkthöhe:            ;434,04
 Sohllage:                 ;423,52
 T-Messtiefe u.GOK:        ;9,06
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  13.05.2016               ;14 14 26                 ;46 32 04
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.06.2016 00:00:00   ;   430,33 ;     
01.07.2016 00:00:00   ;   430,26 ;     
01.08.2016 00:00:00   ;   430,35 ;     
01.09.2016 00:00:00   ;   430,37 ;     
01.10.2016 00:00:00   ;   430,33 ;     
01.11.2016 00:00:00   ;   430,46 ;     
01.12.2016 00:00:00   ;   430,41 ;     
01.01.2017 00:00:00   ;   430,29 ;     
01.02.2017 00:00:00   ;   430,27 ;     
01.03.2017 00:00:00   ;   430,42 ;     
01.04.2017 00:00:00   ;   430,31 ;     
01.05.2017 00:00:00   ;   430,32 ;     
01.06.2017 00:00:00   ;   430,26 ;     
01.07.2017 00:00:00   ;   430,20 ;     
01.08.2017 00:00:00   ;   430,21 ;     
01.09.2017 00:00:00   ;   430,54 ;     
01.10.2017 00:00:00   ;   430,55 ;     
01.11.2017 00:00:00   ;   430,50 ;     
01.12.2017 00:00:00   ;   430,76 ;     
01.01.2018 00:00:00   ;   430,72 ;     
01.02.2018 00:00:00   ;   430,49 ;     
01.03.2018 00:00:00   ;   430,54 ;     
01.04.2018 00:00:00   ;   430,59 ;     
01.05.2018 00:00:00   ;   430,50 ;     
01.06.2018 00:00:00   ;   430,40 ;     
01.07.2018 00:00:00   ;   430,30 ;     
01.08.2018 00:00:00   ;   430,23 ;     
01.09.2018 00:00:00   ;   430,27 ;     
01.10.2018 00:00:00   ;   430,24 ;     
01.11.2018 00:00:00   ;   430,46 ;     
01.12.2018 00:00:00   ;   430,41 ;     
01.01.2019 00:00:00   ;   430,29 ;     
01.02.2019 00:00:00   ;   430,52 ;     
01.03.2019 00:00:00   ;   430,44 ;     
01.04.2019 00:00:00   ;   430,43 ;     
01.05.2019 00:00:00   ;   430,57 ;     
01.06.2019 00:00:00   ;   430,69 ;     
01.07.2019 00:00:00   ;   430,46 ;     
01.08.2019 00:00:00   ;   430,35 ;     
01.09.2019 00:00:00   ;   430,35 ;     
01.10.2019 00:00:00   ;   430,28 ;     
01.11.2019 00:00:00   ;   430,86 ;     
01.12.2019 00:00:00   ;   430,79 ;     
01.01.2020 00:00:00   ;   430,51 ;     
01.02.2020 00:00:00   ;   430,32 ;     
01.03.2020 00:00:00   ;   430,37 ;     
01.04.2020 00:00:00   ;   430,29 ;     
01.05.2020 00:00:00   ;   430,22 ;     
01.06.2020 00:00:00   ;   430,25 ;     
01.07.2020 00:00:00   ;   430,46 ;     
01.08.2020 00:00:00   ;   430,58 ;     
01.09.2020 00:00:00   ;   430,66 ;     
01.10.2020 00:00:00   ;   430,95 ;     
01.11.2020 00:00:00   ;   430,61 ;     
01.12.2020 00:00:00   ;   430,72 ;     
01.01.2021 00:00:00   ;   430,60 ;     
01.02.2021 00:00:00   ;   430,65 ;     
01.03.2021 00:00:00   ;   430,55 ;     
01.04.2021 00:00:00   ;   430,38 ;     
01.05.2021 00:00:00   ;   430,43 ;     
01.06.2021 00:00:00   ;   430,50 ;     
01.07.2021 00:00:00   ;   430,37 ;     
01.08.2021 00:00:00   ;   430,30 ;     
01.09.2021 00:00:00   ;   430,27 ;     
01.10.2021 00:00:00   ;   430,20 ;     
01.11.2021 00:00:00   ;   430,26 ;     
01.12.2021 00:00:00   ;   430,30 ;     
01.01.2022 00:00:00   ;Lücke         ; 
