Messstelle:                ;Hundsdorf, GW 25
HZB-Nummer:                ;361469
HD-Nummer:                 ;
DBMS-Nummer:               ;5002477
PorenGW-Gebiet:            ;038 Zeller Becken
Grundwasserkörper:         ;Gruppe Zentralzone [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;Verbund Hydro Power AG
Höhenangaben [m ü.A.]:     ;gültig seit: ;23.02.2016
 Geländehöhe:              ;752,41
 Messpunkthöhe:            ;753,34
 Sohllage:                 ;736,43
 T-Messtiefe u.GOK:        ;9,32
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  23.03.2017               ;12 49 02                 ;47 17 10
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.03.2016 00:00:00   ;   748,93 ;     
01.04.2016 00:00:00   ;   749,29 ;     
01.05.2016 00:00:00   ;   749,55 ;     
01.06.2016 00:00:00   ;   750,31 ;     
01.07.2016 00:00:00   ;   750,20 ;     
01.08.2016 00:00:00   ;   750,09 ;     
01.09.2016 00:00:00   ;   749,59 ;     
01.10.2016 00:00:00   ;   749,36 ;     
01.11.2016 00:00:00   ;   749,14 ;     
01.12.2016 00:00:00   ;   749,11 ;     
01.01.2017 00:00:00   ;   749,00 ;     
01.02.2017 00:00:00   ;   748,85 ;     
01.03.2017 00:00:00   ;   749,12 ;     
01.04.2017 00:00:00   ;   749,21 ;     
01.05.2017 00:00:00   ;   749,67 ;     
01.06.2017 00:00:00   ;   749,94 ;     
01.07.2017 00:00:00   ;   749,99 ;     
01.08.2017 00:00:00   ;   750,04 ;     
01.09.2017 00:00:00   ;   749,81 ;     
01.10.2017 00:00:00   ;   749,35 ;     
01.11.2017 00:00:00   ;   749,18 ;     
01.12.2017 00:00:00   ;   749,08 ;     
01.01.2018 00:00:00   ;   749,14 ;     
01.02.2018 00:00:00   ;   749,14 ;     
01.03.2018 00:00:00   ;   749,10 ;     
01.04.2018 00:00:00   ;   749,61 ;     
01.05.2018 00:00:00   ;   749,89 ;     
01.06.2018 00:00:00   ;   749,90 ;     
01.07.2018 00:00:00   ;   749,83 ;     
01.08.2018 00:00:00   ;   749,62 ;     
01.09.2018 00:00:00   ;   749,51 ;     
01.10.2018 00:00:00   ;   749,31 ;     
01.11.2018 00:00:00   ;   749,19 ;     
01.12.2018 00:00:00   ;   749,04 ;     
01.01.2019 00:00:00   ;   749,15 ;     
01.02.2019 00:00:00   ;   749,09 ;     
01.03.2019 00:00:00   ;   749,36 ;     
01.04.2019 00:00:00   ;   749,60 ;     
01.05.2019 00:00:00   ;   749,71 ;     
01.06.2019 00:00:00   ;   750,50 ;     
01.07.2019 00:00:00   ;   750,04 ;     
01.08.2019 00:00:00   ;   749,82 ;     
01.09.2019 00:00:00   ;   749,63 ;     
01.10.2019 00:00:00   ;   749,26 ;     
01.11.2019 00:00:00   ;   749,47 ;     
01.12.2019 00:00:00   ;   749,25 ;     
01.01.2020 00:00:00   ;   749,26 ;     
01.02.2020 00:00:00   ;   749,12 ;     
01.03.2020 00:00:00   ;   749,27 ;     
01.04.2020 00:00:00   ;   749,39 ;     
01.05.2020 00:00:00   ;   749,63 ;     
01.06.2020 00:00:00   ;   749,93 ;     
01.07.2020 00:00:00   ;   750,09 ;     
01.08.2020 00:00:00   ;   750,12 ;     
01.09.2020 00:00:00   ;   749,93 ;     
01.10.2020 00:00:00   ;   749,64 ;     
01.11.2020 00:00:00   ;   749,42 ;     
01.12.2020 00:00:00   ;   749,35 ;     
01.01.2021 00:00:00   ;   749,19 ;     
01.02.2021 00:00:00   ;   749,11 ;     
01.03.2021 00:00:00   ;   749,11 ;     
01.04.2021 00:00:00   ;   749,18 ;     
01.05.2021 00:00:00   ;   749,53 ;     
01.06.2021 00:00:00   ;   750,18 ;     
01.07.2021 00:00:00   ;   750,35 ;     
01.08.2021 00:00:00   ;   750,29 ;     
01.09.2021 00:00:00   ;   749,83 ;     
01.10.2021 00:00:00   ;   749,55 ;     
01.11.2021 00:00:00   ;   749,45 ;     
01.12.2021 00:00:00   ;   749,30 ;     
01.01.2022 00:00:00   ;Lücke         ; 
