Messstelle:                ;Siegendorf im Bgld., Bl 39
HZB-Nummer:                ;353409
HD-Nummer:                 ;
DBMS-Nummer:               ;1002442
PorenGW-Gebiet:            ;313 Wulkatal
Grundwasserkörper:         ;Gruppe Wulkatal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.01.2006
 Geländehöhe:              ;159,65
 Messpunkthöhe:            ;160,65
 Sohllage:                 ;111,65
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2006               ;16 35 31                 ;47 45 30
  31.12.2005               ;16 35 26                 ;47 45 29
Anmerkungen zur Zeitreihe und zu deren Veröffentlichung im Hydrographischen Jahrbuch für ein Jahr:
  2018 HG31 Messstelle zeitweise nicht zugänglich
  2019 HG13 fehlende Monatsmittel zufolge Beobachterausfall
  2020 HG13 fehlende Monatsmittel zufolge Beobachterausfall
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.04.2006 00:00:00   ;   145,24 ;     
01.05.2006 00:00:00   ;   145,22 ;     
01.06.2006 00:00:00   ;   145,28 ;     
01.07.2006 00:00:00   ;   145,24 ;     
01.08.2006 00:00:00   ;   145,24 ;     
01.09.2006 00:00:00   ;   145,35 ;     
01.10.2006 00:00:00   ;   145,37 ;     
01.11.2006 00:00:00   ;   145,36 ;     
01.12.2006 00:00:00   ;   145,41 ;     
01.01.2007 00:00:00   ;   145,42 ;     
01.02.2007 00:00:00   ;   145,50 ;     
01.03.2007 00:00:00   ;   145,52 ;     
01.04.2007 00:00:00   ;   145,40 ;     
01.05.2007 00:00:00   ;   145,28 ;     
01.06.2007 00:00:00   ;   145,18 ;     
01.07.2007 00:00:00   ;   145,09 ;     
01.08.2007 00:00:00   ;   145,13 ;     
01.09.2007 00:00:00   ;   145,00 ;     
01.10.2007 00:00:00   ;   144,97 ;     
01.11.2007 00:00:00   ;   144,96 ;     
01.12.2007 00:00:00   ;   145,02 ;     
01.01.2008 00:00:00   ;   145,02 ;     
01.02.2008 00:00:00   ;   144,95 ;     
01.03.2008 00:00:00   ;   144,92 ;     
01.04.2008 00:00:00   ;   145,02 ;     
01.05.2008 00:00:00   ;   144,88 ;     
01.06.2008 00:00:00   ;   144,85 ;     
01.07.2008 00:00:00   ;   144,87 ;     
01.08.2008 00:00:00   ;   144,89 ;     
01.09.2008 00:00:00   ;   144,91 ;     
01.10.2008 00:00:00   ;   144,92 ;     
01.11.2008 00:00:00   ;   144,84 ;     
01.12.2008 00:00:00   ;   144,84 ;     
01.01.2009 00:00:00   ;   144,98 ;     
01.02.2009 00:00:00   ;   145,03 ;     
01.03.2009 00:00:00   ;   145,05 ;     
01.04.2009 00:00:00   ;   145,08 ;     
01.05.2009 00:00:00   ;   145,05 ;     
01.06.2009 00:00:00   ;   145,07 ;     
01.07.2009 00:00:00   ;   145,08 ;     
01.08.2009 00:00:00   ;   145,15 ;     
01.09.2009 00:00:00   ;   145,03 ;     
01.10.2009 00:00:00   ;   145,04 ;     
01.11.2009 00:00:00   ;   144,93 ;     
01.12.2009 00:00:00   ;   144,88 ;     
01.01.2010 00:00:00   ;   144,88 ;     
01.02.2010 00:00:00   ;   145,01 ;     
01.03.2010 00:00:00   ;   145,13 ;     
01.04.2010 00:00:00   ;   145,15 ;     
01.05.2010 00:00:00   ;   145,10 ;     
01.06.2010 00:00:00   ;   145,02 ;     
01.07.2010 00:00:00   ;   145,03 ;     
01.08.2010 00:00:00   ;   145,18 ;     
01.09.2010 00:00:00   ;   145,08 ;     
01.10.2010 00:00:00   ;   145,11 ;     
01.11.2010 00:00:00   ;   145,22 ;     
01.12.2010 00:00:00   ;   145,26 ;     
01.01.2011 00:00:00   ;   145,37 ;     
01.02.2011 00:00:00   ;   145,50 ;     
01.03.2011 00:00:00   ;   145,57 ;     
01.04.2011 00:00:00   ;   145,59 ;     
01.05.2011 00:00:00   ;   145,51 ;     
01.06.2011 00:00:00   ;   145,46 ;     
01.07.2011 00:00:00   ;   145,51 ;     
01.08.2011 00:00:00   ;   145,56 ;     
01.09.2011 00:00:00   ;   145,65 ;     
01.10.2011 00:00:00   ;   145,71 ;     
01.11.2011 00:00:00   ;   145,78 ;     
01.12.2011 00:00:00   ;   145,81 ;     
01.01.2012 00:00:00   ;   145,85 ;     
01.02.2012 00:00:00   ;   145,89 ;     
01.03.2012 00:00:00   ;   145,89 ;     
01.04.2012 00:00:00   ;   145,88 ;     
01.05.2012 00:00:00   ;   145,77 ;     
01.06.2012 00:00:00   ;   145,72 ;     
01.07.2012 00:00:00   ;   145,65 ;     
01.08.2012 00:00:00   ;   145,64 ;     
01.09.2012 00:00:00   ;   145,73 ;     
01.10.2012 00:00:00   ;   145,60 ;     
01.11.2012 00:00:00   ;   145,51 ;     
01.12.2012 00:00:00   ;   145,54 ;     
01.01.2013 00:00:00   ;   145,39 ;     
01.02.2013 00:00:00   ;   145,51 ;     
01.03.2013 00:00:00   ;   145,41 ;     
01.04.2013 00:00:00   ;   145,44 ;     
01.05.2013 00:00:00   ;   145,43 ;     
01.06.2013 00:00:00   ;   145,40 ;     
01.07.2013 00:00:00   ;   145,40 ;     
01.08.2013 00:00:00   ;   145,38 ;     
01.09.2013 00:00:00   ;   145,42 ;     
01.10.2013 00:00:00   ;   145,48 ;     
01.11.2013 00:00:00   ;   145,54 ;     
01.12.2013 00:00:00   ;   145,56 ;     
01.01.2014 00:00:00   ;   145,62 ;     
01.02.2014 00:00:00   ;   145,66 ;     
01.03.2014 00:00:00   ;   145,67 ;     
01.04.2014 00:00:00   ;   145,61 ;     
01.05.2014 00:00:00   ;   145,59 ;     
01.06.2014 00:00:00   ;   145,59 ;     
01.07.2014 00:00:00   ;   145,50 ;     
01.08.2014 00:00:00   ;   145,46 ;     
01.09.2014 00:00:00   ;   145,34 ;     
01.10.2014 00:00:00   ;   145,41 ;     
01.11.2014 00:00:00   ;   145,54 ;     
01.12.2014 00:00:00   ;   145,68 ;     
01.01.2015 00:00:00   ;   145,62 ;     
01.02.2015 00:00:00   ;   145,69 ;     
01.03.2015 00:00:00   ;   145,76 ;     
01.04.2015 00:00:00   ;   145,73 ;     
01.05.2015 00:00:00   ;   145,68 ;     
01.06.2015 00:00:00   ;   145,68 ;     
01.07.2015 00:00:00   ;   145,71 ;     
01.08.2015 00:00:00   ;   145,61 ;     
01.09.2015 00:00:00   ;   145,66 ;     
01.10.2015 00:00:00   ;   145,77 ;     
01.11.2015 00:00:00   ;   145,80 ;     
01.12.2015 00:00:00   ;   145,80 ;     
01.01.2016 00:00:00   ;   145,69 ;     
01.02.2016 00:00:00   ;   145,55 ;     
01.03.2016 00:00:00   ;   145,51 ;     
01.04.2016 00:00:00   ;   145,73 ;     
01.05.2016 00:00:00   ;   145,82 ;     
01.06.2016 00:00:00   ;   145,77 ;     
01.07.2016 00:00:00   ;   145,69 ;     
01.08.2016 00:00:00   ;   145,76 ;     
01.09.2016 00:00:00   ;   145,79 ;     
01.10.2016 00:00:00   ;   145,61 ;     
01.11.2016 00:00:00   ;   145,60 ;     
01.12.2016 00:00:00   ;   145,57 ;     
01.01.2017 00:00:00   ;   145,41 ;     
01.02.2017 00:00:00   ;   145,39 ;     
01.03.2017 00:00:00   ;   145,35 ;     
01.04.2017 00:00:00   ;   145,36 ;     
01.05.2017 00:00:00   ;   145,24 ;     
01.06.2017 00:00:00   ;   145,19 ;     
01.07.2017 00:00:00   ;   145,19 ;     
01.08.2017 00:00:00   ;   145,19 ;     
01.09.2017 00:00:00   ;   145,07 ;     
01.10.2017 00:00:00   ;   145,02 ;     
01.11.2017 00:00:00   ;   144,98 ;     
01.12.2017 00:00:00   ;   145,07 ;     
01.01.2018 00:00:00   ;   145,06 ;     
01.02.2018 00:00:00   ;Lücke     ;     
01.03.2018 00:00:00   ;Lücke     ;     
01.04.2018 00:00:00   ;   145,00 ;     
01.05.2018 00:00:00   ;   144,98 ;     
01.06.2018 00:00:00   ;   144,95 ;     
01.07.2018 00:00:00   ;   145,00 ;     
01.08.2018 00:00:00   ;   144,93 ;     
01.09.2018 00:00:00   ;   144,85 ;     
01.10.2018 00:00:00   ;   144,78 ;     
01.11.2018 00:00:00   ;   144,70 ;     
01.12.2018 00:00:00   ;   144,64 ;     
01.01.2019 00:00:00   ;   144,62 ;     
01.02.2019 00:00:00   ;   144,65 ;     
01.03.2019 00:00:00   ;   144,67 ;     
01.04.2019 00:00:00   ;Lücke     ;     
01.05.2019 00:00:00   ;Lücke     ;     
01.06.2019 00:00:00   ;   144,53 ;     
01.07.2019 00:00:00   ;Lücke     ;     
01.08.2019 00:00:00   ;Lücke     ;     
01.09.2019 00:00:00   ;Lücke     ;     
01.10.2019 00:00:00   ;Lücke     ;     
01.11.2019 00:00:00   ;Lücke     ;     
01.12.2019 00:00:00   ;Lücke     ;     
01.01.2020 00:00:00   ;Lücke     ;     
01.02.2020 00:00:00   ;Lücke     ;     
01.03.2020 00:00:00   ;Lücke     ;     
01.04.2020 00:00:00   ;Lücke     ;     
01.05.2020 00:00:00   ;Lücke     ;     
01.06.2020 00:00:00   ;Lücke     ;     
01.07.2020 00:00:00   ;Lücke     ;     
01.08.2020 00:00:00   ;   144,24 ;     
01.09.2020 00:00:00   ;   144,21 ;     
01.10.2020 00:00:00   ;   144,24 ;     
01.11.2020 00:00:00   ;   144,23 ;     
01.12.2020 00:00:00   ;   144,31 ;     
01.01.2021 00:00:00   ;   144,26 ;     
01.02.2021 00:00:00   ;   144,25 ;     
01.03.2021 00:00:00   ;   144,20 ;     
01.04.2021 00:00:00   ;   144,22 ;     
01.05.2021 00:00:00   ;   144,13 ;     
01.06.2021 00:00:00   ;   144,08 ;     
01.07.2021 00:00:00   ;   143,98 ;     
01.08.2021 00:00:00   ;   143,93 ;     
