Messstelle:                ;Ursprunger Moor, Bl 1
HZB-Nummer:                ;358002
HD-Nummer:                 ;
DBMS-Nummer:               ;5002420
PorenGW-Gebiet:            ;062 Mattig-Ursprungsmoor
Grundwasserkörper:         ;Gruppe Salzburger Alpenvorland [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Salzburg
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.09.2020
 Geländehöhe:              ;560,77
 Messpunkthöhe:            ;561,76
 Sohllage:                 ;557,77
 T-Messtiefe u.GOK:        ;2,51
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  12.09.2011               ;13 03 46                 ;47 53 15
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.10.2011 00:00:00   ;   559,75 ;     
01.11.2011 00:00:00   ;   559,64 ;     
01.12.2011 00:00:00   ;   559,66 ;     
01.01.2012 00:00:00   ;   559,77 ;     
01.02.2012 00:00:00   ;   559,61 ;     
01.03.2012 00:00:00   ;   559,66 ;     
01.04.2012 00:00:00   ;   559,63 ;     
01.05.2012 00:00:00   ;   559,58 ;     
01.06.2012 00:00:00   ;   559,71 ;     
01.07.2012 00:00:00   ;   559,69 ;     
01.08.2012 00:00:00   ;   559,55 ;     
01.09.2012 00:00:00   ;   559,63 ;     
01.10.2012 00:00:00   ;   559,64 ;     
01.11.2012 00:00:00   ;   559,62 ;     
01.12.2012 00:00:00   ;   559,63 ;     
01.01.2013 00:00:00   ;   559,71 ;     
01.02.2013 00:00:00   ;   559,66 ;     
01.03.2013 00:00:00   ;   559,65 ;     
01.04.2013 00:00:00   ;   559,67 ;     
01.05.2013 00:00:00   ;   559,68 ;     
01.06.2013 00:00:00   ;   559,72 ;     
01.07.2013 00:00:00   ;   559,59 ;     
01.08.2013 00:00:00   ;   559,44 ;     
01.09.2013 00:00:00   ;   559,54 ;     
01.10.2013 00:00:00   ;   559,59 ;     
01.11.2013 00:00:00   ;   559,64 ;     
01.12.2013 00:00:00   ;   559,59 ;     
01.01.2014 00:00:00   ;   559,57 ;     
01.02.2014 00:00:00   ;   559,65 ;     
01.03.2014 00:00:00   ;   559,60 ;     
01.04.2014 00:00:00   ;   559,62 ;     
01.05.2014 00:00:00   ;   559,66 ;     
01.06.2014 00:00:00   ;   559,58 ;     
01.07.2014 00:00:00   ;   559,54 ;     
01.08.2014 00:00:00   ;   559,62 ;     
01.09.2014 00:00:00   ;   559,65 ;     
01.10.2014 00:00:00   ;   559,62 ;     
01.11.2014 00:00:00   ;   559,55 ;     
01.12.2014 00:00:00   ;   559,53 ;     
01.01.2015 00:00:00   ;   559,64 ;     
01.02.2015 00:00:00   ;   559,58 ;     
01.03.2015 00:00:00   ;   559,65 ;     
01.04.2015 00:00:00   ;   559,64 ;     
01.05.2015 00:00:00   ;   559,67 ;     
01.06.2015 00:00:00   ;   559,63 ;     
01.07.2015 00:00:00   ;   559,52 ;     
01.08.2015 00:00:00   ;   559,39 ;     
01.09.2015 00:00:00   ;   559,42 ;     
01.10.2015 00:00:00   ;   559,46 ;     
01.11.2015 00:00:00   ;   559,48 ;     
01.12.2015 00:00:00   ;   559,53 ;     
01.01.2016 00:00:00   ;   559,56 ;     
01.02.2016 00:00:00   ;   559,64 ;     
01.03.2016 00:00:00   ;   559,63 ;     
01.04.2016 00:00:00   ;   559,59 ;     
01.05.2016 00:00:00   ;   559,63 ;     
01.06.2016 00:00:00   ;   559,66 ;     
01.07.2016 00:00:00   ;   559,63 ;     
01.08.2016 00:00:00   ;   559,59 ;     
01.09.2016 00:00:00   ;   559,52 ;     
01.10.2016 00:00:00   ;   559,59 ;     
01.11.2016 00:00:00   ;   559,62 ;     
01.12.2016 00:00:00   ;   559,50 ;     
01.01.2017 00:00:00   ;   559,50 ;     
01.02.2017 00:00:00   ;   559,58 ;     
01.03.2017 00:00:00   ;   559,62 ;     
01.04.2017 00:00:00   ;   559,58 ;     
01.05.2017 00:00:00   ;   559,64 ;     
