Messstelle:                ;Weyer, Bl KB10
HZB-Nummer:                ;345009
HD-Nummer:                 ;HD4003282
DBMS-Nummer:               ;4003282
Fremdnummer:               ;KB-10/03
PorenGW-Gebiet:            ;172 KEG Gaflenztal
Grundwasserkörper:         ;Gruppe Nördliche Kalkalpen [DUJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.07.2013
 Geländehöhe:              ;400,68
 Messpunkthöhe:            ;401,78
 Sohllage:                 ;391,46
 T-Messtiefe u.GOK:        ;8,40
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  31.03.2011               ;14 40 06                 ;47 51 36
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.04.2011 00:00:00   ;   395,87 ;     
01.05.2011 00:00:00   ;   395,80 ;     
01.06.2011 00:00:00   ;   395,78 ;     
01.07.2011 00:00:00   ;   395,77 ;     
01.08.2011 00:00:00   ;   395,75 ;     
01.09.2011 00:00:00   ;   395,67 ;     
01.10.2011 00:00:00   ;   395,77 ;     
01.11.2011 00:00:00   ;   395,62 ;     
01.12.2011 00:00:00   ;   395,65 ;     
01.01.2012 00:00:00   ;   396,09 ;     
