Messstelle:                ;Sachsenburg, Bl 406
HZB-Nummer:                ;317891
HD-Nummer:                 ;
DBMS-Nummer:               ;2002073
PorenGW-Gebiet:            ;410 Oberes Drautal
Grundwasserkörper:         ;Drautal [DRA]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Kärnten
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;26.04.2016
 Geländehöhe:              ;562,10
 Messpunkthöhe:            ;562,90
 Sohllage:                 ;556,95
 T-Messtiefe u.GOK:        ;4,20
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  10.03.1988               ;13 21 46                 ;46 48 21
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.04.1988 00:00:00   ;   559,93 ;     
01.05.1988 00:00:00   ;   560,50 ;     
01.06.1988 00:00:00   ;   560,66 ;     
01.07.1988 00:00:00   ;   560,78 ;     
01.08.1988 00:00:00   ;   560,61 ;     
01.09.1988 00:00:00   ;   560,31 ;     
01.10.1988 00:00:00   ;   560,08 ;     
01.11.1988 00:00:00   ;   559,77 ;     
01.12.1988 00:00:00   ;   559,63 ;     
01.01.1989 00:00:00   ;   559,49 ;     
01.02.1989 00:00:00   ;   559,48 ;     
01.03.1989 00:00:00   ;   559,67 ;     
01.04.1989 00:00:00   ;   559,99 ;     
01.05.1989 00:00:00   ;   560,34 ;     
01.06.1989 00:00:00   ;   560,65 ;     
01.07.1989 00:00:00   ;   561,20 ;     
01.08.1989 00:00:00   ;   560,67 ;     
01.09.1989 00:00:00   ;   560,13 ;     
01.10.1989 00:00:00   ;   559,85 ;     
01.11.1989 00:00:00   ;   559,88 ;     
01.12.1989 00:00:00   ;   559,58 ;     
01.01.1990 00:00:00   ;   559,51 ;     
01.02.1990 00:00:00   ;   559,51 ;     
01.03.1990 00:00:00   ;   559,61 ;     
01.04.1990 00:00:00   ;   559,80 ;     
01.05.1990 00:00:00   ;   560,13 ;     
01.06.1990 00:00:00   ;   560,49 ;     
01.07.1990 00:00:00   ;   560,79 ;     
01.08.1990 00:00:00   ;   560,31 ;     
01.09.1990 00:00:00   ;   559,91 ;     
01.10.1990 00:00:00   ;   559,87 ;     
01.11.1990 00:00:00   ;   560,29 ;     
01.12.1990 00:00:00   ;   560,19 ;     
01.01.1991 00:00:00   ;   559,72 ;     
01.02.1991 00:00:00   ;   559,59 ;     
01.03.1991 00:00:00   ;   560,17 ;     
01.04.1991 00:00:00   ;   560,15 ;     
01.05.1991 00:00:00   ;   560,31 ;     
01.06.1991 00:00:00   ;   561,13 ;     
01.07.1991 00:00:00   ;   561,28 ;     
01.08.1991 00:00:00   ;   560,73 ;     
01.09.1991 00:00:00   ;   560,19 ;     
01.10.1991 00:00:00   ;   560,12 ;     
01.11.1991 00:00:00   ;   559,96 ;     
01.12.1991 00:00:00   ;   559,80 ;     
01.01.1992 00:00:00   ;   559,66 ;     
01.02.1992 00:00:00   ;   559,64 ;     
01.03.1992 00:00:00   ;   559,73 ;     
01.04.1992 00:00:00   ;   560,17 ;     
01.05.1992 00:00:00   ;   560,80 ;     
01.06.1992 00:00:00   ;   560,82 ;     
01.07.1992 00:00:00   ;   560,64 ;     
01.08.1992 00:00:00   ;   560,32 ;     
01.09.1992 00:00:00   ;   560,09 ;     
01.10.1992 00:00:00   ;   560,42 ;     
01.11.1992 00:00:00   ;   560,21 ;     
01.12.1992 00:00:00   ;   560,12 ;     
01.01.1993 00:00:00   ;   559,76 ;     
01.02.1993 00:00:00   ;   559,64 ;     
01.03.1993 00:00:00   ;   559,61 ;     
01.04.1993 00:00:00   ;   559,65 ;     
01.05.1993 00:00:00   ;   560,11 ;     
01.06.1993 00:00:00   ;   560,54 ;     
01.07.1993 00:00:00   ;   560,61 ;     
01.08.1993 00:00:00   ;   560,47 ;     
01.09.1993 00:00:00   ;Lücke     ;     
01.10.1993 00:00:00   ;Lücke     ;     
01.11.1993 00:00:00   ;   560,75 ;     
01.12.1993 00:00:00   ;Lücke     ;     
01.01.1994 00:00:00   ;   560,10 ;     
01.02.1994 00:00:00   ;   559,88 ;     
01.03.1994 00:00:00   ;   559,80 ;     
01.04.1994 00:00:00   ;   559,85 ;     
01.05.1994 00:00:00   ;   560,35 ;     
01.06.1994 00:00:00   ;   560,58 ;     
01.07.1994 00:00:00   ;   560,60 ;     
01.08.1994 00:00:00   ;   560,36 ;     
01.09.1994 00:00:00   ;   560,71 ;     
01.10.1994 00:00:00   ;   560,11 ;     
01.11.1994 00:00:00   ;   559,87 ;     
01.12.1994 00:00:00   ;   559,68 ;     
01.01.1995 00:00:00   ;   559,53 ;     
01.02.1995 00:00:00   ;   559,53 ;     
01.03.1995 00:00:00   ;   559,59 ;     
01.04.1995 00:00:00   ;   559,61 ;     
01.05.1995 00:00:00   ;   559,96 ;     
01.06.1995 00:00:00   ;   560,89 ;     
01.07.1995 00:00:00   ;   560,90 ;     
01.08.1995 00:00:00   ;   560,31 ;     
01.09.1995 00:00:00   ;   560,35 ;     
