Messstelle:                ;Mureck, Br 38775
HZB-Nummer:                ;329227
HD-Nummer:                 ;uw38775
DBMS-Nummer:               ;6002576
PorenGW-Gebiet:            ;400 Unteres Murtal
Grundwasserkörper:         ;Unteres Murtal [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.09.1981
 Geländehöhe:              ;239,41
 Messpunkthöhe:            ;239,81
 Sohllage:                 ;236,01
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2003               ;15 44 46                 ;46 43 02
  01.09.1981               ;15 44 47                 ;46 43 02
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.09.1981 00:00:00   ;   237,41 ;     
01.10.1981 00:00:00   ;   237,38 ;     
01.11.1981 00:00:00   ;   237,27 ;     
01.12.1981 00:00:00   ;   237,19 ;     
01.01.1982 00:00:00   ;   237,54 ;     
01.02.1982 00:00:00   ;   237,31 ;     
01.03.1982 00:00:00   ;   237,56 ;     
01.04.1982 00:00:00   ;   237,55 ;     
01.05.1982 00:00:00   ;   237,48 ;     
01.06.1982 00:00:00   ;   237,42 ;     
01.07.1982 00:00:00   ;   237,34 ;     
01.08.1982 00:00:00   ;   237,21 ;     
01.09.1982 00:00:00   ;   237,26 ;     
01.10.1982 00:00:00   ;   237,82 ;     
01.11.1982 00:00:00   ;   237,87 ;     
01.12.1982 00:00:00   ;   238,18 ;     
01.01.1983 00:00:00   ;   238,06 ;     
01.02.1983 00:00:00   ;   237,91 ;     
01.03.1983 00:00:00   ;   238,02 ;     
01.04.1983 00:00:00   ;   238,01 ;     
01.05.1983 00:00:00   ;   237,78 ;     
01.06.1983 00:00:00   ;   237,66 ;     
01.07.1983 00:00:00   ;   237,43 ;     
01.08.1983 00:00:00   ;   237,26 ;     
01.09.1983 00:00:00   ;   237,15 ;     
01.10.1983 00:00:00   ;   237,18 ;     
01.11.1983 00:00:00   ;   237,15 ;     
01.12.1983 00:00:00   ;   237,07 ;     
01.01.1984 00:00:00   ;   237,07 ;     
01.02.1984 00:00:00   ;   237,22 ;     
01.03.1984 00:00:00   ;   238,03 ;     
01.04.1984 00:00:00   ;   238,11 ;     
01.05.1984 00:00:00   ;   237,89 ;     
01.06.1984 00:00:00   ;   237,64 ;     
01.07.1984 00:00:00   ;   237,53 ;     
01.08.1984 00:00:00   ;   237,36 ;     
01.09.1984 00:00:00   ;   237,21 ;     
01.10.1984 00:00:00   ;   237,30 ;     
01.11.1984 00:00:00   ;   237,23 ;     
01.12.1984 00:00:00   ;   237,12 ;     
01.01.1985 00:00:00   ;   237,07 ;     
01.02.1985 00:00:00   ;   237,26 ;     
01.03.1985 00:00:00   ;   237,75 ;     
01.04.1985 00:00:00   ;   238,07 ;     
01.05.1985 00:00:00   ;   238,15 ;     
01.06.1985 00:00:00   ;   237,96 ;     
01.07.1985 00:00:00   ;   237,72 ;     
01.08.1985 00:00:00   ;   237,65 ;     
01.09.1985 00:00:00   ;   237,43 ;     
01.10.1985 00:00:00   ;   237,28 ;     
01.11.1985 00:00:00   ;   237,34 ;     
01.12.1985 00:00:00   ;   237,73 ;     
01.01.1986 00:00:00   ;   237,87 ;     
01.02.1986 00:00:00   ;   237,84 ;     
01.03.1986 00:00:00   ;   238,22 ;     
01.04.1986 00:00:00   ;   238,17 ;     
01.05.1986 00:00:00   ;   237,91 ;     
01.06.1986 00:00:00   ;   238,12 ;     
01.07.1986 00:00:00   ;   237,85 ;     
01.08.1986 00:00:00   ;   237,58 ;     
01.09.1986 00:00:00   ;   237,41 ;     
01.10.1986 00:00:00   ;   237,26 ;     
01.11.1986 00:00:00   ;   237,21 ;     
01.12.1986 00:00:00   ;   237,10 ;     
01.01.1987 00:00:00   ;   237,00 ;     
01.02.1987 00:00:00   ;   237,40 ;     
01.03.1987 00:00:00   ;   237,92 ;     
01.04.1987 00:00:00   ;   238,11 ;     
01.05.1987 00:00:00   ;   237,98 ;     
01.06.1987 00:00:00   ;   237,73 ;     
01.07.1987 00:00:00   ;   237,56 ;     
01.08.1987 00:00:00   ;   237,84 ;     
01.09.1987 00:00:00   ;   237,55 ;     
01.10.1987 00:00:00   ;   237,39 ;     
01.11.1987 00:00:00   ;   237,53 ;     
01.12.1987 00:00:00   ;   237,86 ;     
01.01.1988 00:00:00   ;   237,74 ;     
01.02.1988 00:00:00   ;   238,05 ;     
01.03.1988 00:00:00   ;   237,95 ;     
01.04.1988 00:00:00   ;   237,83 ;     
01.05.1988 00:00:00   ;   237,69 ;     
01.06.1988 00:00:00   ;   237,66 ;     
01.07.1988 00:00:00   ;   237,41 ;     
01.08.1988 00:00:00   ;   237,20 ;     
01.09.1988 00:00:00   ;   237,28 ;     
01.10.1988 00:00:00   ;   237,51 ;     
01.11.1988 00:00:00   ;   237,50 ;     
01.12.1988 00:00:00   ;   237,44 ;     
01.01.1989 00:00:00   ;   237,26 ;     
01.02.1989 00:00:00   ;   237,12 ;     
01.03.1989 00:00:00   ;   237,05 ;     
01.04.1989 00:00:00   ;   237,20 ;     
01.05.1989 00:00:00   ;   237,61 ;     
01.06.1989 00:00:00   ;   237,56 ;     
01.07.1989 00:00:00   ;   237,47 ;     
01.08.1989 00:00:00   ;   237,73 ;     
01.09.1989 00:00:00   ;   237,79 ;     
01.10.1989 00:00:00   ;   237,94 ;     
01.11.1989 00:00:00   ;   237,68 ;     
01.12.1989 00:00:00   ;   237,48 ;     
01.01.1990 00:00:00   ;   237,32 ;     
01.02.1990 00:00:00   ;   237,27 ;     
01.03.1990 00:00:00   ;   237,17 ;     
01.04.1990 00:00:00   ;   237,53 ;     
01.05.1990 00:00:00   ;   237,47 ;     
01.06.1990 00:00:00   ;   237,42 ;     
01.07.1990 00:00:00   ;   237,28 ;     
01.08.1990 00:00:00   ;   237,20 ;     
01.09.1990 00:00:00   ;   237,07 ;     
01.10.1990 00:00:00   ;   237,23 ;     
01.11.1990 00:00:00   ;   238,06 ;     
01.12.1990 00:00:00   ;   238,04 ;     
01.01.1991 00:00:00   ;   237,93 ;     
01.02.1991 00:00:00   ;   237,73 ;     
01.03.1991 00:00:00   ;   237,72 ;     
01.04.1991 00:00:00   ;   237,81 ;     
01.05.1991 00:00:00   ;   238,10 ;     
01.06.1991 00:00:00   ;   237,88 ;     
01.07.1991 00:00:00   ;   238,03 ;     
01.08.1991 00:00:00   ;   237,87 ;     
01.09.1991 00:00:00   ;   237,69 ;     
01.10.1991 00:00:00   ;   237,61 ;     
01.11.1991 00:00:00   ;   238,11 ;     
01.12.1991 00:00:00   ;   238,07 ;     
01.01.1992 00:00:00   ;   237,84 ;     
01.02.1992 00:00:00   ;   237,80 ;     
01.03.1992 00:00:00   ;   237,70 ;     
01.04.1992 00:00:00   ;   237,67 ;     
01.05.1992 00:00:00   ;   237,58 ;     
01.06.1992 00:00:00   ;   237,47 ;     
01.07.1992 00:00:00   ;   237,25 ;     
01.08.1992 00:00:00   ;   236,98 ;     
01.09.1992 00:00:00   ;   236,84 ;     
01.10.1992 00:00:00   ;   236,82 ;     
01.11.1992 00:00:00   ;   237,28 ;     
01.12.1992 00:00:00   ;   237,73 ;     
01.01.1993 00:00:00   ;   237,57 ;     
01.02.1993 00:00:00   ;   237,36 ;     
01.03.1993 00:00:00   ;   237,20 ;     
01.04.1993 00:00:00   ;   237,07 ;     
01.05.1993 00:00:00   ;   236,94 ;     
01.06.1993 00:00:00   ;   236,77 ;     
01.07.1993 00:00:00   ;   236,63 ;     
01.08.1993 00:00:00   ;   236,49 ;     
01.09.1993 00:00:00   ;   236,38 ;     
01.10.1993 00:00:00   ;   236,43 ;     
01.11.1993 00:00:00   ;   236,79 ;     
01.12.1993 00:00:00   ;   237,34 ;     
01.01.1994 00:00:00   ;   237,91 ;     
01.02.1994 00:00:00   ;   237,75 ;     
01.03.1994 00:00:00   ;   237,70 ;     
01.04.1994 00:00:00   ;   238,00 ;     
01.05.1994 00:00:00   ;   237,80 ;     
01.06.1994 00:00:00   ;   237,81 ;     
01.07.1994 00:00:00   ;   237,59 ;     
01.08.1994 00:00:00   ;   237,40 ;     
01.09.1994 00:00:00   ;   237,32 ;     
01.10.1994 00:00:00   ;   237,37 ;     
01.11.1994 00:00:00   ;   237,77 ;     
01.12.1994 00:00:00   ;   237,63 ;     
01.01.1995 00:00:00   ;   237,67 ;     
01.02.1995 00:00:00   ;   237,97 ;     
01.03.1995 00:00:00   ;   238,19 ;     
01.04.1995 00:00:00   ;   237,88 ;     
01.05.1995 00:00:00   ;   237,77 ;     
01.06.1995 00:00:00   ;   237,80 ;     
01.07.1995 00:00:00   ;   237,81 ;     
01.08.1995 00:00:00   ;   237,67 ;     
01.09.1995 00:00:00   ;   237,89 ;     
01.10.1995 00:00:00   ;   237,79 ;     
01.11.1995 00:00:00   ;   237,58 ;     
01.12.1995 00:00:00   ;   237,56 ;     
01.01.1996 00:00:00   ;   237,87 ;     
01.02.1996 00:00:00   ;   237,74 ;     
01.03.1996 00:00:00   ;   237,87 ;     
01.04.1996 00:00:00   ;   238,34 ;     
01.05.1996 00:00:00   ;   238,27 ;     
01.06.1996 00:00:00   ;   238,04 ;     
01.07.1996 00:00:00   ;   238,04 ;     
01.08.1996 00:00:00   ;   237,88 ;     
01.09.1996 00:00:00   ;   237,95 ;     
01.10.1996 00:00:00   ;   238,18 ;     
01.11.1996 00:00:00   ;   237,95 ;     
01.12.1996 00:00:00   ;   237,84 ;     
01.01.1997 00:00:00   ;   237,73 ;     
01.02.1997 00:00:00   ;   237,73 ;     
01.03.1997 00:00:00   ;   237,64 ;     
01.04.1997 00:00:00   ;   237,49 ;     
01.05.1997 00:00:00   ;   237,32 ;     
01.06.1997 00:00:00   ;   237,17 ;     
01.07.1997 00:00:00   ;   237,08 ;     
01.08.1997 00:00:00   ;   236,97 ;     
01.09.1997 00:00:00   ;   236,86 ;     
01.10.1997 00:00:00   ;   236,78 ;     
01.11.1997 00:00:00   ;   236,70 ;     
01.12.1997 00:00:00   ;   237,14 ;     
01.01.1998 00:00:00   ;   237,21 ;     
01.02.1998 00:00:00   ;   237,05 ;     
01.03.1998 00:00:00   ;   236,94 ;     
01.04.1998 00:00:00   ;   236,84 ;     
01.05.1998 00:00:00   ;   236,73 ;     
01.06.1998 00:00:00   ;   236,60 ;     
01.07.1998 00:00:00   ;   236,75 ;     
01.08.1998 00:00:00   ;   236,77 ;     
01.09.1998 00:00:00   ;   237,21 ;     
01.10.1998 00:00:00   ;   237,58 ;     
01.11.1998 00:00:00   ;   237,93 ;     
01.12.1998 00:00:00   ;   237,83 ;     
01.01.1999 00:00:00   ;   237,69 ;     
01.02.1999 00:00:00   ;   237,62 ;     
01.03.1999 00:00:00   ;   237,78 ;     
01.04.1999 00:00:00   ;   237,78 ;     
01.05.1999 00:00:00   ;   237,88 ;     
01.06.1999 00:00:00   ;   238,10 ;     
01.07.1999 00:00:00   ;   238,16 ;     
