Messstelle:                ;Frankenau, Br 17
HZB-Nummer:                ;335828
HD-Nummer:                 ;
DBMS-Nummer:               ;1002286
PorenGW-Gebiet:            ;326 Rabnitztal
Grundwasserkörper:         ;Rabnitztal [LRR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Burgenland
Messstellenbetreiber:      ;
Höhenangaben [m ü.A.]:     ;gültig seit: ;01.02.1994
 Geländehöhe:              ;227,57
 Messpunkthöhe:            ;228,32
 Sohllage:                 ;222,92
 T-Messtiefe u.GOK:        ;
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.02.1994               ;16 35 16                 ;47 26 40
  31.01.1994               ;16 35 12                 ;47 26 38
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.02.1994 00:00:00   ;   225,32 ;     
01.03.1994 00:00:00   ;   225,14 ;     
01.04.1994 00:00:00   ;   225,35 ;     
01.05.1994 00:00:00   ;   225,19 ;     
01.06.1994 00:00:00   ;   224,93 ;     
01.07.1994 00:00:00   ;   224,70 ;     
01.08.1994 00:00:00   ;   224,52 ;     
01.09.1994 00:00:00   ;   224,45 ;     
01.10.1994 00:00:00   ;   224,41 ;     
01.11.1994 00:00:00   ;   224,52 ;     
01.12.1994 00:00:00   ;   224,74 ;     
01.01.1995 00:00:00   ;   224,82 ;     
01.02.1995 00:00:00   ;   225,03 ;     
01.03.1995 00:00:00   ;   225,85 ;     
01.04.1995 00:00:00   ;   225,52 ;     
01.05.1995 00:00:00   ;   225,28 ;     
01.06.1995 00:00:00   ;   225,45 ;     
01.07.1995 00:00:00   ;   225,42 ;     
01.08.1995 00:00:00   ;   225,01 ;     
01.09.1995 00:00:00   ;   225,23 ;     
01.10.1995 00:00:00   ;   225,10 ;     
01.11.1995 00:00:00   ;   224,89 ;     
01.12.1995 00:00:00   ;   225,14 ;     
01.01.1996 00:00:00   ;   225,55 ;     
01.02.1996 00:00:00   ;   225,57 ;     
01.03.1996 00:00:00   ;   225,73 ;     
01.04.1996 00:00:00   ;   226,00 ;     
01.05.1996 00:00:00   ;   226,22 ;     
01.06.1996 00:00:00   ;   226,00 ;     
01.07.1996 00:00:00   ;   225,66 ;     
01.08.1996 00:00:00   ;   225,59 ;     
01.09.1996 00:00:00   ;   226,58 ;     
01.10.1996 00:00:00   ;   226,47 ;     
