Messstelle:                ;Heiligenstatt, Bl 34.6
HZB-Nummer:                ;324442
HD-Nummer:                 ;M34.6
DBMS-Nummer:               ;4002542
PorenGW-Gebiet:            ;055 Mattigtal
Grundwasserkörper:         ;Gruppe Zwischen Salzach und Mattig [DBJ]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Oberösterreich
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;10.10.2005
 Geländehöhe:              ;497,97
 Messpunkthöhe:            ;499,38
 Sohllage:                 ;476,62
 T-Messtiefe u.GOK:        ;-99,00
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  01.01.2009               ;13 12 49                 ;48 01 17
  01.01.2003               ;13 12 51                 ;48 01 19
  01.01.1986               ;13 12 51                 ;48 01 19
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.01.1986 00:00:00   ;   486,26 ;     
01.02.1986 00:00:00   ;   486,09 ;     
01.03.1986 00:00:00   ;   485,38 ;     
01.04.1986 00:00:00   ;   486,23 ;     
01.05.1986 00:00:00   ;   485,40 ;     
01.06.1986 00:00:00   ;   485,35 ;     
01.07.1986 00:00:00   ;   484,46 ;     
01.08.1986 00:00:00   ;   483,76 ;     
01.09.1986 00:00:00   ;   483,09 ;     
01.10.1986 00:00:00   ;   482,57 ;     
01.11.1986 00:00:00   ;   482,44 ;     
01.12.1986 00:00:00   ;   482,15 ;     
01.01.1987 00:00:00   ;   484,43 ;     
01.02.1987 00:00:00   ;   484,59 ;     
01.03.1987 00:00:00   ;   487,44 ;     
01.04.1987 00:00:00   ;   486,58 ;     
01.05.1987 00:00:00   ;   486,32 ;     
01.06.1987 00:00:00   ;   486,99 ;     
01.07.1987 00:00:00   ;   486,60 ;     
01.08.1987 00:00:00   ;   486,21 ;     
01.09.1987 00:00:00   ;   485,09 ;     
01.10.1987 00:00:00   ;   484,42 ;     
01.11.1987 00:00:00   ;   483,73 ;     
01.12.1987 00:00:00   ;   484,46 ;     
01.01.1988 00:00:00   ;   484,68 ;     
01.02.1988 00:00:00   ;   484,42 ;     
01.03.1988 00:00:00   ;   486,61 ;     
01.04.1988 00:00:00   ;   489,87 ;     
01.05.1988 00:00:00   ;   487,38 ;     
01.06.1988 00:00:00   ;   486,62 ;     
01.07.1988 00:00:00   ;   485,71 ;     
01.08.1988 00:00:00   ;   484,86 ;     
01.09.1988 00:00:00   ;   484,49 ;     
01.10.1988 00:00:00   ;   483,69 ;     
01.11.1988 00:00:00   ;   483,42 ;     
01.12.1988 00:00:00   ;   486,56 ;     
01.01.1989 00:00:00   ;   487,21 ;     
01.02.1989 00:00:00   ;   486,05 ;     
01.03.1989 00:00:00   ;   485,70 ;     
01.04.1989 00:00:00   ;   485,13 ;     
01.05.1989 00:00:00   ;   484,65 ;     
01.06.1989 00:00:00   ;   484,13 ;     
01.07.1989 00:00:00   ;   484,00 ;     
01.08.1989 00:00:00   ;   484,27 ;     
01.09.1989 00:00:00   ;   483,70 ;     
01.10.1989 00:00:00   ;   483,65 ;     
01.11.1989 00:00:00   ;   483,68 ;     
01.12.1989 00:00:00   ;   483,21 ;     
01.01.1990 00:00:00   ;   482,93 ;     
01.02.1990 00:00:00   ;   483,17 ;     
01.03.1990 00:00:00   ;   483,52 ;     
01.04.1990 00:00:00   ;   482,97 ;     
01.05.1990 00:00:00   ;   482,95 ;     
01.06.1990 00:00:00   ;   483,50 ;     
01.07.1990 00:00:00   ;   484,74 ;     
01.08.1990 00:00:00   ;   483,98 ;     
01.09.1990 00:00:00   ;   483,66 ;     
01.10.1990 00:00:00   ;   483,52 ;     
01.11.1990 00:00:00   ;   483,87 ;     
01.12.1990 00:00:00   ;   483,90 ;     
01.01.1991 00:00:00   ;   484,10 ;     
01.02.1991 00:00:00   ;   483,28 ;     
01.03.1991 00:00:00   ;   483,12 ;     
01.04.1991 00:00:00   ;   482,59 ;     
01.05.1991 00:00:00   ;   482,26 ;     
01.06.1991 00:00:00   ;   482,30 ;     
01.07.1991 00:00:00   ;   483,52 ;     
01.08.1991 00:00:00   ;   489,47 ;     
01.09.1991 00:00:00   ;   486,26 ;     
01.10.1991 00:00:00   ;   484,97 ;     
01.11.1991 00:00:00   ;   484,11 ;     
01.12.1991 00:00:00   ;   484,31 ;     
01.01.1992 00:00:00   ;   485,08 ;     
01.02.1992 00:00:00   ;   484,10 ;     
01.03.1992 00:00:00   ;   484,17 ;     
01.04.1992 00:00:00   ;   484,53 ;     
01.05.1992 00:00:00   ;   484,65 ;     
01.06.1992 00:00:00   ;   483,78 ;     
01.07.1992 00:00:00   ;   483,08 ;     
01.08.1992 00:00:00   ;   482,44 ;     
01.09.1992 00:00:00   ;   481,85 ;     
01.10.1992 00:00:00   ;   481,35 ;     
01.11.1992 00:00:00   ;   481,83 ;     
01.12.1992 00:00:00   ;   483,74 ;     
01.01.1993 00:00:00   ;   483,51 ;     
01.02.1993 00:00:00   ;   483,29 ;     
01.03.1993 00:00:00   ;   483,79 ;     
01.04.1993 00:00:00   ;   484,13 ;     
01.05.1993 00:00:00   ;   483,64 ;     
01.06.1993 00:00:00   ;   483,17 ;     
01.07.1993 00:00:00   ;   483,36 ;     
01.08.1993 00:00:00   ;   484,23 ;     
01.09.1993 00:00:00   ;   484,35 ;     
