Messstelle:                ;Gabersdorf, Br 38212
HZB-Nummer:                ;340976
HD-Nummer:                 ;uw38212
DBMS-Nummer:               ;6003279
PorenGW-Gebiet:            ;390 Leibnitzer Feld
Grundwasserkörper:         ;Leibnitzer Feld [MUR]
Sachgebiet:                ;UWQ
Arbeitsgebiet:             ;GW
Dienststelle:              ;HD-Steiermark
Messstellenbetreiber:      ;Hydrographischer Dienst
Höhenangaben [m ü.A.]:     ;gültig seit: ;24.09.2020
 Geländehöhe:              ;269,73
 Messpunkthöhe:            ;270,03
 Sohllage:                 ;266,13
 T-Messtiefe u.GOK:        ;3,50
Geographische Koordinaten (Referenzellipsoid: Bessel 1841):
 gültig seit:              ;Länge (Grad,Min,Sek):    ;Breite  (Grad,Min,Sek):
  22.07.2003               ;15 35 12                 ;46 46 36
Exportzeitreihe:           ;GWS,I,Mit,M,1,A,Z,0,,,
Exportqualität:            ;MAXQUAL (3)
Mit Textausgabe:
  Nur Texte die in der Textrelation enthalten sind
  Texte in der Textrelation 30TCODVW.dbf
  Text:  ;Klartext:
  Texte ohne '->' oder '<-' sind nur für diesen Zeitpunkt gültig
  Texte mit '->' kennzeichnen den Beginn eines Textintervalls
  Texte mit '<-' kennzeichnen das Ende eines Textintervalls
Exportzeitraum:            ;Datenbeginn; bis ;01.01.2022 00:00
Hinweis:                   ;Der Intervallwert gilt bis zum nächsten Zeitpunkt mit einem Wert oder Lücke
Werteformat:               ;2 Nachkommastellen
Einheit:                   ;m ü.A.
Werte:
01.08.2003 00:00:00   ;   267,22 ;     
01.09.2003 00:00:00   ;   267,23 ;     
01.10.2003 00:00:00   ;   267,20 ;     
01.11.2003 00:00:00   ;   267,21 ;     
01.12.2003 00:00:00   ;   267,21 ;     
01.01.2004 00:00:00   ;   267,29 ;     
01.02.2004 00:00:00   ;   267,25 ;     
01.03.2004 00:00:00   ;   267,52 ;     
01.04.2004 00:00:00   ;   268,03 ;     
01.05.2004 00:00:00   ;   267,88 ;     
01.06.2004 00:00:00   ;   267,93 ;     
01.07.2004 00:00:00   ;   268,00 ;     
01.08.2004 00:00:00   ;   267,77 ;     
01.09.2004 00:00:00   ;   267,57 ;     
01.10.2004 00:00:00   ;   267,40 ;     
01.11.2004 00:00:00   ;   267,35 ;     
01.12.2004 00:00:00   ;   267,24 ;     
01.01.2005 00:00:00   ;   267,19 ;     
01.02.2005 00:00:00   ;   267,12 ;     
01.03.2005 00:00:00   ;   267,38 ;     
01.04.2005 00:00:00   ;   267,71 ;     
01.05.2005 00:00:00   ;   267,79 ;     
01.06.2005 00:00:00   ;   267,76 ;     
01.07.2005 00:00:00   ;   267,68 ;     
01.08.2005 00:00:00   ;   267,64 ;     
01.09.2005 00:00:00   ;   267,71 ;     
01.10.2005 00:00:00   ;   267,82 ;     
01.11.2005 00:00:00   ;   267,69 ;     
01.12.2005 00:00:00   ;   267,72 ;     
01.01.2006 00:00:00   ;   267,70 ;     
01.02.2006 00:00:00   ;   267,67 ;     
01.03.2006 00:00:00   ;   267,99 ;     
01.04.2006 00:00:00   ;   268,04 ;     
01.05.2006 00:00:00   ;   267,99 ;     
01.06.2006 00:00:00   ;   267,91 ;     
01.07.2006 00:00:00   ;   267,76 ;     
01.08.2006 00:00:00   ;   267,65 ;     
01.09.2006 00:00:00   ;   267,94 ;     
01.10.2006 00:00:00   ;   267,98 ;     
01.11.2006 00:00:00   ;   267,73 ;     
01.12.2006 00:00:00   ;   267,55 ;     
01.01.2007 00:00:00   ;   267,44 ;     
01.02.2007 00:00:00   ;   267,50 ;     
01.03.2007 00:00:00   ;   267,66 ;     
01.04.2007 00:00:00   ;   267,84 ;     
01.05.2007 00:00:00   ;   267,69 ;     
01.06.2007 00:00:00   ;   267,55 ;     
01.07.2007 00:00:00   ;   267,42 ;     
01.08.2007 00:00:00   ;   267,35 ;     
01.09.2007 00:00:00   ;   267,37 ;     
01.10.2007 00:00:00   ;   267,44 ;     
01.11.2007 00:00:00   ;   267,40 ;     
01.12.2007 00:00:00   ;   267,50 ;     
01.01.2008 00:00:00   ;   267,52 ;     
01.02.2008 00:00:00   ;   267,39 ;     
01.03.2008 00:00:00   ;   267,31 ;     
01.04.2008 00:00:00   ;   267,27 ;     
01.05.2008 00:00:00   ;   267,25 ;     
01.06.2008 00:00:00   ;   267,27 ;     
01.07.2008 00:00:00   ;   267,33 ;     
01.08.2008 00:00:00   ;   267,48 ;     
01.09.2008 00:00:00   ;   267,61 ;     
01.10.2008 00:00:00   ;   267,63 ;     
01.11.2008 00:00:00   ;   267,53 ;     
01.12.2008 00:00:00   ;   267,72 ;     
01.01.2009 00:00:00   ;   267,92 ;     
01.02.2009 00:00:00   ;   268,28 ;     
01.03.2009 00:00:00   ;   268,20 ;     
01.04.2009 00:00:00   ;   267,96 ;     
